domain_number,start_year,end_year,moving_year,n_years,window,lrr_m_yr,lrr_median_m_yr,lrr_std_m_yr,unc_m_yr,r_squared,n_obs,n_transects,first_obs,last_obs,unc_if_independent_m_yr,unit_id,transect_id,ref_lrr_m_yr,ref_unc_m_yr,diff_m_yr,abs_diff_m_yr,in_ci,in_abs,in_rel,in_ci3x,in_abs50,in_abs100,in_overlap
45,1996,2020,1996,25,1996_2020,-0.6915,-0.7922,0.4248,0.1829,0.1379,4380,10,1996-02-11,2020-12-30,0.0579,GIS 45 mean,GIS 45 mean,-0.6915,0.1829,0.0,0.0,True,True,True,True,True,True,True
46,2016,2020,2016,5,2016_2020,-1.9967,-2.3869,0.7345,1.7799,0.0501,1078,10,2016-01-02,2020-12-30,0.5642,GIS 46 mean,GIS 46 mean,-1.4443,0.1815,-0.5524,0.5524,False,False,False,False,False,True,True
46,2015,2020,2015,6,2015_2020,-3.5978,-3.9266,0.8397,1.5046,0.1601,1229,10,2015-01-31,2020-12-30,0.4762,GIS 46 mean,GIS 46 mean,-1.4443,0.1815,-2.1535,2.1535,False,False,False,False,False,False,False
46,2014,2020,2014,7,2014_2020,-3.8426,-3.8975,0.5029,1.218,0.2202,1400,10,2014-01-12,2020-12-30,0.3855,GIS 46 mean,GIS 46 mean,-1.4443,0.1815,-2.3983,2.3983,False,False,False,False,False,False,False
46,2013,2020,2013,8,2013_2020,-3.7989,-3.8787,0.4527,0.986,0.2713,1578,10,2013-02-01,2020-12-30,0.3123,GIS 46 mean,GIS 46 mean,-1.4443,0.1815,-2.3546,2.3546,False,False,False,False,False,False,False
46,2012,2020,2012,9,2012_2020,-3.6044,-3.726,0.3608,0.8647,0.2918,1667,10,2012-01-14,2020-12-30,0.2737,GIS 46 mean,GIS 46 mean,-1.4443,0.1815,-2.1601,2.1601,False,False,False,False,False,False,False
46,2011,2020,2011,10,2011_2020,-2.6782,-2.6917,0.15,0.6945,0.2364,1897,10,2011-01-03,2020-12-30,0.2198,GIS 46 mean,GIS 46 mean,-1.4443,0.1815,-1.2339,1.2339,False,False,False,False,False,False,False
46,2010,2020,2010,11,2010_2020,-2.6511,-2.6882,0.2789,0.5912,0.2728,2102,10,2010-02-01,2020-12-30,0.1872,GIS 46 mean,GIS 46 mean,-1.4443,0.1815,-1.2068,1.2068,False,False,False,False,False,False,False
46,2009,2020,2009,12,2009_2020,-2.6871,-2.651,0.2274,0.5474,0.2998,2211,10,2009-02-06,2020-12-30,0.1733,GIS 46 mean,GIS 46 mean,-1.4443,0.1815,-1.2428,1.2428,False,False,False,False,False,False,False
46,2008,2020,2008,13,2008_2020,-2.2948,-2.2364,0.1624,0.4591,0.2852,2465,10,2008-01-27,2020-12-30,0.1453,GIS 46 mean,GIS 46 mean,-1.4443,0.1815,-0.8505,0.8505,False,False,False,False,False,True,False
46,2007,2020,2007,14,2007_2020,-2.0739,-1.9911,0.1908,0.4112,0.2755,2629,10,2007-01-09,2020-12-30,0.1301,GIS 46 mean,GIS 46 mean,-1.4443,0.1815,-0.6296,0.6296,False,False,False,False,False,True,False
46,2006,2020,2006,15,2006_2020,-1.8387,-1.8058,0.1786,0.3704,0.2568,2815,10,2006-01-21,2020-12-30,0.1172,GIS 46 mean,GIS 46 mean,-1.4443,0.1815,-0.3944,0.3944,False,False,False,True,True,True,True
46,2005,2020,2005,16,2005_2020,-1.6182,-1.5788,0.1743,0.3521,0.222,2935,10,2005-01-18,2020-12-30,0.1114,GIS 46 mean,GIS 46 mean,-1.4443,0.1815,-0.1739,0.1739,True,True,True,True,True,True,True
46,2004,2020,2004,17,2004_2020,-1.6025,-1.5494,0.1196,0.3182,0.2425,3115,10,2004-01-01,2020-12-30,0.1007,GIS 46 mean,GIS 46 mean,-1.4443,0.1815,-0.1582,0.1582,True,True,True,True,True,True,True
46,2003,2020,2003,18,2003_2020,-1.5869,-1.5383,0.083,0.2881,0.2645,3303,10,2003-01-05,2020-12-30,0.0912,GIS 46 mean,GIS 46 mean,-1.4443,0.1815,-0.1426,0.1426,True,True,True,True,True,True,True
46,2002,2020,2002,19,2002_2020,-1.6366,-1.6182,0.0561,0.254,0.3136,3553,10,2002-01-10,2020-12-30,0.0804,GIS 46 mean,GIS 46 mean,-1.4443,0.1815,-0.1923,0.1923,False,True,True,True,True,True,True
46,2001,2020,2001,20,2001_2020,-1.514,-1.5034,0.0554,0.234,0.3032,3759,10,2001-01-31,2020-12-30,0.074,GIS 46 mean,GIS 46 mean,-1.4443,0.1815,-0.0697,0.0697,True,True,True,True,True,True,True
46,2000,2020,2000,21,2000_2020,-1.5687,-1.5752,0.1084,0.2112,0.3455,4061,10,2000-01-13,2020-12-30,0.0668,GIS 46 mean,GIS 46 mean,-1.4443,0.1815,-0.1244,0.1244,True,True,True,True,True,True,True
46,1999,2020,1999,22,1999_2020,-1.5412,-1.545,0.0609,0.2003,0.3524,4231,10,1999-03-07,2020-12-30,0.0634,GIS 46 mean,GIS 46 mean,-1.4443,0.1815,-0.0969,0.0969,True,True,True,True,True,True,True
46,1998,2020,1998,23,1998_2020,-1.4769,-1.4912,0.0729,0.1952,0.34,4319,10,1998-03-04,2020-12-30,0.0618,GIS 46 mean,GIS 46 mean,-1.4443,0.1815,-0.0326,0.0326,True,True,True,True,True,True,True
46,1997,2020,1997,24,1997_2020,-1.4584,-1.4726,0.0848,0.1918,0.3394,4371,10,1997-01-12,2020-12-30,0.0607,GIS 46 mean,GIS 46 mean,-1.4443,0.1815,-0.0141,0.0141,True,True,True,True,True,True,True
46,1996,2020,1996,25,1996_2020,-1.4443,-1.4444,0.154,0.1815,0.3521,4509,10,1996-01-26,2020-12-30,0.0575,GIS 46 mean,GIS 46 mean,-1.4443,0.1815,0.0,0.0,True,True,True,True,True,True,True
47,2016,2020,2016,5,2016_2020,-1.0776,-0.9928,0.4341,1.8654,0.0177,1016,10,2016-01-02,2020-12-30,0.594,GIS 47 mean,GIS 47 mean,-1.4478,0.1767,0.3702,0.3702,False,False,False,True,True,True,True
47,2015,2020,2015,6,2015_2020,-0.9687,-0.4728,1.1229,1.3886,0.0386,1234,10,2015-01-31,2020-12-30,0.4402,GIS 47 mean,GIS 47 mean,-1.4478,0.1767,0.4791,0.4791,False,False,False,True,True,True,True
47,2014,2020,2014,7,2014_2020,-1.323,-1.1124,0.7076,1.1315,0.0521,1389,10,2014-01-12,2020-12-30,0.3588,GIS 47 mean,GIS 47 mean,-1.4478,0.1767,0.1248,0.1248,True,True,True,True,True,True,True
47,2013,2020,2013,8,2013_2020,-1.3541,-1.1526,0.7789,0.8825,0.0743,1592,10,2013-02-01,2020-12-30,0.2797,GIS 47 mean,GIS 47 mean,-1.4478,0.1767,0.0937,0.0937,True,True,True,True,True,True,True
47,2012,2020,2012,9,2012_2020,-1.4459,-1.2314,0.7323,0.806,0.0892,1662,10,2012-01-14,2020-12-30,0.2554,GIS 47 mean,GIS 47 mean,-1.4478,0.1767,0.0019,0.0019,True,True,True,True,True,True,True
47,2011,2020,2011,10,2011_2020,-0.4291,0.0254,0.8411,0.6583,0.0398,1890,10,2011-01-03,2020-12-30,0.2083,GIS 47 mean,GIS 47 mean,-1.4478,0.1767,1.0187,1.0187,False,False,False,False,False,False,False
47,2010,2020,2010,11,2010_2020,-0.5666,-0.313,0.5648,0.5702,0.0376,2064,10,2010-02-01,2020-12-30,0.1806,GIS 47 mean,GIS 47 mean,-1.4478,0.1767,0.8812,0.8812,False,False,False,False,False,True,False
47,2009,2020,2009,12,2009_2020,-0.8486,-0.6244,0.532,0.5425,0.0584,2179,10,2009-02-06,2020-12-30,0.1717,GIS 47 mean,GIS 47 mean,-1.4478,0.1767,0.5992,0.5992,False,False,False,False,False,True,True
47,2008,2020,2008,13,2008_2020,-1.1442,-0.9743,0.4373,0.4649,0.1048,2395,10,2008-01-27,2020-12-30,0.1473,GIS 47 mean,GIS 47 mean,-1.4478,0.1767,0.3036,0.3036,False,False,False,True,True,True,True
47,2007,2020,2007,14,2007_2020,-1.3434,-1.2429,0.3074,0.4068,0.15,2581,10,2007-01-09,2020-12-30,0.1288,GIS 47 mean,GIS 47 mean,-1.4478,0.1767,0.1044,0.1044,True,True,True,True,True,True,True
47,2006,2020,2006,15,2006_2020,-1.38,-1.2925,0.2534,0.3615,0.1764,2775,10,2006-01-21,2020-12-30,0.1145,GIS 47 mean,GIS 47 mean,-1.4478,0.1767,0.0678,0.0678,True,True,True,True,True,True,True
47,2005,2020,2005,16,2005_2020,-1.3218,-1.2281,0.2647,0.3338,0.1791,2914,10,2005-01-18,2020-12-30,0.1056,GIS 47 mean,GIS 47 mean,-1.4478,0.1767,0.126,0.126,True,True,True,True,True,True,True
47,2004,2020,2004,17,2004_2020,-1.4299,-1.3786,0.2121,0.3077,0.2173,3099,10,2004-01-01,2020-12-30,0.0974,GIS 47 mean,GIS 47 mean,-1.4478,0.1767,0.0179,0.0179,True,True,True,True,True,True,True
47,2003,2020,2003,18,2003_2020,-1.4157,-1.368,0.1771,0.2835,0.2339,3248,10,2003-01-05,2020-12-30,0.0898,GIS 47 mean,GIS 47 mean,-1.4478,0.1767,0.0321,0.0321,True,True,True,True,True,True,True
47,2002,2020,2002,19,2002_2020,-1.394,-1.3627,0.1491,0.2517,0.2576,3495,10,2002-01-10,2020-12-30,0.0797,GIS 47 mean,GIS 47 mean,-1.4478,0.1767,0.0538,0.0538,True,True,True,True,True,True,True
47,2001,2020,2001,20,2001_2020,-1.31,-1.2672,0.1543,0.2311,0.256,3687,10,2001-02-08,2020-12-30,0.0732,GIS 47 mean,GIS 47 mean,-1.4478,0.1767,0.1378,0.1378,True,True,True,True,True,True,True
47,2000,2020,2000,21,2000_2020,-1.4376,-1.3928,0.182,0.2084,0.3176,3987,10,2000-01-13,2020-12-30,0.0659,GIS 47 mean,GIS 47 mean,-1.4478,0.1767,0.0102,0.0102,True,True,True,True,True,True,True
47,1999,2020,1999,22,1999_2020,-1.4007,-1.3904,0.1292,0.1974,0.3203,4157,10,1999-03-07,2020-12-30,0.0624,GIS 47 mean,GIS 47 mean,-1.4478,0.1767,0.0471,0.0471,True,True,True,True,True,True,True
47,1998,2020,1998,23,1998_2020,-1.3841,-1.375,0.1102,0.1896,0.3276,4252,10,1998-03-04,2020-12-30,0.06,GIS 47 mean,GIS 47 mean,-1.4478,0.1767,0.0637,0.0637,True,True,True,True,True,True,True
47,1997,2020,1997,24,1997_2020,-1.3944,-1.3816,0.107,0.1866,0.3358,4292,10,1997-01-12,2020-12-30,0.059,GIS 47 mean,GIS 47 mean,-1.4478,0.1767,0.0534,0.0534,True,True,True,True,True,True,True
47,1996,2020,1996,25,1996_2020,-1.4478,-1.443,0.1307,0.1767,0.3698,4432,10,1996-01-26,2020-12-30,0.0559,GIS 47 mean,GIS 47 mean,-1.4478,0.1767,0.0,0.0,True,True,True,True,True,True,True
48,2016,2020,2016,5,2016_2020,-3.5066,-3.5734,1.071,1.6812,0.1514,1085,10,2016-01-02,2020-12-30,0.5343,GIS 48 mean,GIS 48 mean,-0.5513,0.1842,-2.9553,2.9553,False,False,False,False,False,False,False
48,2015,2020,2015,6,2015_2020,-2.4606,-2.6419,0.9428,1.3917,0.1026,1245,10,2015-01-31,2020-12-30,0.4407,GIS 48 mean,GIS 48 mean,-0.5513,0.1842,-1.9093,1.9093,False,False,False,False,False,False,False
48,2014,2020,2014,7,2014_2020,-2.2105,-2.291,0.5492,1.0916,0.1095,1426,10,2014-01-12,2020-12-30,0.3459,GIS 48 mean,GIS 48 mean,-0.5513,0.1842,-1.6592,1.6592,False,False,False,False,False,False,False
48,2013,2020,2013,8,2013_2020,-1.508,-1.29,0.5027,0.9074,0.0717,1610,10,2013-02-01,2020-12-30,0.2875,GIS 48 mean,GIS 48 mean,-0.5513,0.1842,-0.9567,0.9567,False,False,False,False,False,True,True
48,2012,2020,2012,9,2012_2020,-1.4662,-1.2216,0.5543,0.8017,0.0817,1705,10,2012-01-14,2020-12-30,0.2538,GIS 48 mean,GIS 48 mean,-0.5513,0.1842,-0.9149,0.9149,False,False,False,False,False,True,True
48,2011,2020,2011,10,2011_2020,-0.1899,0.1557,0.7793,0.6819,0.0253,1944,10,2011-01-03,2020-12-30,0.2157,GIS 48 mean,GIS 48 mean,-0.5513,0.1842,0.3614,0.3614,False,False,False,True,True,True,True
48,2010,2020,2010,11,2010_2020,-0.142,0.1008,0.6506,0.5746,0.0236,2153,10,2010-02-01,2020-12-30,0.1819,GIS 48 mean,GIS 48 mean,-0.5513,0.1842,0.4093,0.4093,False,False,False,True,True,True,True
48,2009,2020,2009,12,2009_2020,-0.3976,-0.1376,0.641,0.5427,0.0298,2276,10,2009-02-06,2020-12-30,0.1717,GIS 48 mean,GIS 48 mean,-0.5513,0.1842,0.1537,0.1537,True,True,False,True,True,True,True
48,2008,2020,2008,13,2008_2020,-0.9055,-0.6863,0.5431,0.4635,0.0711,2537,10,2008-01-27,2020-12-30,0.1466,GIS 48 mean,GIS 48 mean,-0.5513,0.1842,-0.3542,0.3542,False,False,False,True,True,True,True
48,2007,2020,2007,14,2007_2020,-0.9516,-0.767,0.5127,0.4088,0.087,2716,10,2007-01-09,2020-12-30,0.1293,GIS 48 mean,GIS 48 mean,-0.5513,0.1842,-0.4003,0.4003,False,False,False,True,True,True,True
48,2006,2020,2006,15,2006_2020,-0.7369,-0.5516,0.4532,0.3719,0.064,2894,10,2006-01-21,2020-12-30,0.1176,GIS 48 mean,GIS 48 mean,-0.5513,0.1842,-0.1856,0.1856,False,True,False,True,True,True,True
48,2005,2020,2005,16,2005_2020,-0.6998,-0.5672,0.3967,0.3522,0.0596,3004,10,2005-01-18,2020-12-30,0.1114,GIS 48 mean,GIS 48 mean,-0.5513,0.1842,-0.1485,0.1485,True,True,False,True,True,True,True
48,2004,2020,2004,17,2004_2020,-0.8373,-0.7068,0.3072,0.3212,0.0837,3178,10,2004-01-01,2020-12-30,0.1016,GIS 48 mean,GIS 48 mean,-0.5513,0.1842,-0.286,0.286,False,False,False,True,True,True,True
48,2003,2020,2003,18,2003_2020,-0.8673,-0.7741,0.2203,0.2907,0.0974,3365,10,2003-01-05,2020-12-30,0.0919,GIS 48 mean,GIS 48 mean,-0.5513,0.1842,-0.316,0.316,False,False,False,True,True,True,True
48,2002,2020,2002,19,2002_2020,-0.8105,-0.8082,0.1509,0.258,0.0977,3612,10,2002-01-10,2020-12-30,0.0816,GIS 48 mean,GIS 48 mean,-0.5513,0.1842,-0.2592,0.2592,False,False,False,True,True,True,True
48,2001,2020,2001,20,2001_2020,-0.7286,-0.7472,0.1336,0.2374,0.0893,3805,10,2001-02-08,2020-12-30,0.0751,GIS 48 mean,GIS 48 mean,-0.5513,0.1842,-0.1773,0.1773,True,True,False,True,True,True,True
48,2000,2020,2000,21,2000_2020,-0.626,-0.6434,0.1616,0.2176,0.0758,4105,10,2000-01-13,2020-12-30,0.0688,GIS 48 mean,GIS 48 mean,-0.5513,0.1842,-0.0747,0.0747,True,True,True,True,True,True,True
48,1999,2020,1999,22,1999_2020,-0.5824,-0.5416,0.1757,0.2066,0.0716,4275,10,1999-03-07,2020-12-30,0.0654,GIS 48 mean,GIS 48 mean,-0.5513,0.1842,-0.0311,0.0311,True,True,True,True,True,True,True
48,1998,2020,1998,23,1998_2020,-0.5971,-0.5466,0.1822,0.1984,0.0791,4373,10,1998-03-04,2020-12-30,0.0628,GIS 48 mean,GIS 48 mean,-0.5513,0.1842,-0.0458,0.0458,True,True,True,True,True,True,True
48,1997,2020,1997,24,1997_2020,-0.6029,-0.5563,0.1846,0.1943,0.0828,4418,10,1997-01-12,2020-12-30,0.0615,GIS 48 mean,GIS 48 mean,-0.5513,0.1842,-0.0516,0.0516,True,True,True,True,True,True,True
48,1996,2020,1996,25,1996_2020,-0.5513,-0.4204,0.2358,0.1842,0.08,4558,10,1996-01-26,2020-12-30,0.0583,GIS 48 mean,GIS 48 mean,-0.5513,0.1842,0.0,0.0,True,True,True,True,True,True,True
49,2016,2020,2016,5,2016_2020,-4.0704,-3.8206,0.786,1.7797,0.173,1051,10,2016-01-02,2020-12-30,0.5643,GIS 49 mean,GIS 49 mean,-0.1852,0.1956,-3.8852,3.8852,False,False,False,False,False,False,False
49,2015,2020,2015,6,2015_2020,-4.0847,-4.0138,0.3257,1.3066,0.2347,1277,10,2015-01-31,2020-12-30,0.4136,GIS 49 mean,GIS 49 mean,-0.1852,0.1956,-3.8995,3.8995,False,False,False,False,False,False,False
49,2014,2020,2014,7,2014_2020,-3.3873,-3.2976,0.2763,1.0629,0.22,1437,10,2014-01-12,2020-12-30,0.3365,GIS 49 mean,GIS 49 mean,-0.1852,0.1956,-3.2021,3.2021,False,False,False,False,False,False,False
49,2013,2020,2013,8,2013_2020,-2.56,-2.4649,0.4401,0.8638,0.1778,1639,10,2013-02-01,2020-12-30,0.2735,GIS 49 mean,GIS 49 mean,-0.1852,0.1956,-2.3748,2.3748,False,False,False,False,False,False,False
49,2012,2020,2012,9,2012_2020,-2.6762,-2.5651,0.4766,0.7826,0.2158,1713,10,2012-01-14,2020-12-30,0.2479,GIS 49 mean,GIS 49 mean,-0.1852,0.1956,-2.491,2.491,False,False,False,False,False,False,False
49,2011,2020,2011,10,2011_2020,-1.9054,-1.7318,0.4433,0.6493,0.1552,1924,10,2011-01-03,2020-12-30,0.2058,GIS 49 mean,GIS 49 mean,-0.1852,0.1956,-1.7202,1.7202,False,False,False,False,False,False,False
49,2010,2020,2010,11,2010_2020,-1.4986,-1.471,0.3392,0.5629,0.1205,2097,10,2010-02-01,2020-12-30,0.1782,GIS 49 mean,GIS 49 mean,-0.1852,0.1956,-1.3134,1.3134,False,False,False,False,False,False,False
49,2009,2020,2009,12,2009_2020,-1.8549,-1.8588,0.2109,0.5293,0.1795,2219,10,2009-02-06,2020-12-30,0.1675,GIS 49 mean,GIS 49 mean,-0.1852,0.1956,-1.6697,1.6697,False,False,False,False,False,False,False
49,2008,2020,2008,13,2008_2020,-1.9101,-1.8868,0.2003,0.4573,0.2208,2428,10,2008-01-27,2020-12-30,0.1447,GIS 49 mean,GIS 49 mean,-0.1852,0.1956,-1.7249,1.7249,False,False,False,False,False,False,False
49,2007,2020,2007,14,2007_2020,-2.0381,-2.0675,0.0627,0.3999,0.2808,2606,10,2007-01-09,2020-12-30,0.1265,GIS 49 mean,GIS 49 mean,-0.1852,0.1956,-1.8529,1.8529,False,False,False,False,False,False,False
49,2006,2020,2006,15,2006_2020,-1.7992,-1.802,0.0262,0.3593,0.2596,2795,10,2006-01-21,2020-12-30,0.1137,GIS 49 mean,GIS 49 mean,-0.1852,0.1956,-1.614,1.614,False,False,False,False,False,False,False
49,2005,2020,2005,16,2005_2020,-1.4643,-1.4419,0.0563,0.3504,0.1888,2937,10,2005-01-18,2020-12-30,0.1109,GIS 49 mean,GIS 49 mean,-0.1852,0.1956,-1.2791,1.2791,False,False,False,False,False,False,False
49,2004,2020,2004,17,2004_2020,-1.2716,-1.2559,0.0641,0.3204,0.1651,3121,10,2004-01-01,2020-12-30,0.1013,GIS 49 mean,GIS 49 mean,-0.1852,0.1956,-1.0864,1.0864,False,False,False,False,False,False,False
49,2003,2020,2003,18,2003_2020,-1.1061,-1.0824,0.0819,0.2968,0.143,3278,10,2003-01-05,2020-12-30,0.0939,GIS 49 mean,GIS 49 mean,-0.1852,0.1956,-0.9209,0.9209,False,False,False,False,False,True,False
49,2002,2020,2002,19,2002_2020,-0.8441,-0.8148,0.086,0.2676,0.1003,3527,10,2002-01-10,2020-12-30,0.0847,GIS 49 mean,GIS 49 mean,-0.1852,0.1956,-0.6589,0.6589,False,False,False,False,False,True,False
49,2001,2020,2001,20,2001_2020,-0.6322,-0.6091,0.1058,0.2498,0.0646,3735,10,2001-01-07,2020-12-30,0.079,GIS 49 mean,GIS 49 mean,-0.1852,0.1956,-0.447,0.447,False,False,False,True,True,True,False
49,2000,2020,2000,21,2000_2020,-0.5059,-0.4942,0.1063,0.2259,0.0482,4035,10,2000-01-13,2020-12-30,0.0714,GIS 49 mean,GIS 49 mean,-0.1852,0.1956,-0.3207,0.3207,False,False,False,True,True,True,True
49,1999,2020,1999,22,1999_2020,-0.3694,-0.3474,0.0974,0.2172,0.0278,4205,10,1999-03-07,2020-12-30,0.0687,GIS 49 mean,GIS 49 mean,-0.1852,0.1956,-0.1842,0.1842,True,True,False,True,True,True,True
49,1998,2020,1998,23,1998_2020,-0.3013,-0.2698,0.1155,0.2099,0.0208,4305,10,1998-03-04,2020-12-30,0.0664,GIS 49 mean,GIS 49 mean,-0.1852,0.1956,-0.1161,0.1161,True,True,False,True,True,True,True
49,1997,2020,1997,24,1997_2020,-0.2917,-0.2576,0.1238,0.2051,0.0207,4355,10,1997-01-12,2020-12-30,0.0649,GIS 49 mean,GIS 49 mean,-0.1852,0.1956,-0.1065,0.1065,True,True,False,True,True,True,True
49,1996,2020,1996,25,1996_2020,-0.1852,-0.1678,0.0965,0.1956,0.0096,4495,10,1996-01-26,2020-12-30,0.0619,GIS 49 mean,GIS 49 mean,-0.1852,0.1956,0.0,0.0,True,True,True,True,True,True,True
50,2016,2020,2016,5,2016_2020,-4.0876,-4.1428,0.383,1.7538,0.1646,1113,10,2016-01-02,2020-12-30,0.5551,GIS 50 mean,GIS 50 mean,-0.4751,0.191,-3.6125,3.6125,False,False,False,False,False,False,False
50,2015,2020,2015,6,2015_2020,-3.7519,-3.8706,0.6899,1.4293,0.1799,1270,10,2015-01-31,2020-12-30,0.4524,GIS 50 mean,GIS 50 mean,-0.4751,0.191,-3.2768,3.2768,False,False,False,False,False,False,False
50,2014,2020,2014,7,2014_2020,-3.5735,-3.6838,0.8834,1.1176,0.2209,1443,10,2014-01-12,2020-12-30,0.3537,GIS 50 mean,GIS 50 mean,-0.4751,0.191,-3.0984,3.0984,False,False,False,False,False,False,False
50,2013,2020,2013,8,2013_2020,-2.6304,-2.4968,0.7888,0.9186,0.1683,1625,10,2013-02-01,2020-12-30,0.2906,GIS 50 mean,GIS 50 mean,-0.4751,0.191,-2.1553,2.1553,False,False,False,False,False,False,False
50,2012,2020,2012,9,2012_2020,-3.1377,-3.171,0.7152,0.8248,0.2513,1713,10,2012-01-14,2020-12-30,0.2611,GIS 50 mean,GIS 50 mean,-0.4751,0.191,-2.6626,2.6626,False,False,False,False,False,False,False
50,2011,2020,2011,10,2011_2020,-2.8977,-3.0692,0.5048,0.6653,0.2802,1926,10,2011-01-03,2020-12-30,0.2106,GIS 50 mean,GIS 50 mean,-0.4751,0.191,-2.4226,2.4226,False,False,False,False,False,False,False
50,2010,2020,2010,11,2010_2020,-2.0802,-2.1282,0.4716,0.6047,0.1827,2132,10,2010-02-01,2020-12-30,0.1914,GIS 50 mean,GIS 50 mean,-0.4751,0.191,-1.6051,1.6051,False,False,False,False,False,False,False
50,2009,2020,2009,12,2009_2020,-1.8304,-1.7894,0.5132,0.5606,0.162,2250,10,2009-02-06,2020-12-30,0.1774,GIS 50 mean,GIS 50 mean,-0.4751,0.191,-1.3553,1.3553,False,False,False,False,False,False,False
50,2008,2020,2008,13,2008_2020,-1.4571,-1.4266,0.3438,0.4734,0.1316,2504,10,2008-01-27,2020-12-30,0.1497,GIS 50 mean,GIS 50 mean,-0.4751,0.191,-0.982,0.982,False,False,False,False,False,True,False
50,2007,2020,2007,14,2007_2020,-1.5729,-1.5207,0.3398,0.4221,0.1712,2667,10,2007-01-09,2020-12-30,0.1335,GIS 50 mean,GIS 50 mean,-0.4751,0.191,-1.0978,1.0978,False,False,False,False,False,False,False
50,2006,2020,2006,15,2006_2020,-1.3649,-1.2902,0.2075,0.3867,0.1471,2836,10,2006-02-14,2020-12-30,0.1223,GIS 50 mean,GIS 50 mean,-0.4751,0.191,-0.8898,0.8898,False,False,False,False,False,True,False
50,2005,2020,2005,16,2005_2020,-1.1814,-1.195,0.1282,0.3679,0.1201,2957,10,2005-01-18,2020-12-30,0.1164,GIS 50 mean,GIS 50 mean,-0.4751,0.191,-0.7063,0.7063,False,False,False,False,False,True,False
50,2004,2020,2004,17,2004_2020,-1.0451,-1.0146,0.1669,0.3362,0.1083,3124,10,2004-01-01,2020-12-30,0.1063,GIS 50 mean,GIS 50 mean,-0.4751,0.191,-0.57,0.57,False,False,False,True,False,True,False
50,2003,2020,2003,18,2003_2020,-0.9816,-0.9612,0.1027,0.3037,0.1096,3309,10,2003-01-05,2020-12-30,0.096,GIS 50 mean,GIS 50 mean,-0.4751,0.191,-0.5065,0.5065,False,False,False,True,False,True,False
50,2002,2020,2002,19,2002_2020,-0.7952,-0.7788,0.0853,0.2711,0.0861,3559,10,2002-01-10,2020-12-30,0.0857,GIS 50 mean,GIS 50 mean,-0.4751,0.191,-0.3201,0.3201,False,False,False,True,True,True,True
50,2001,2020,2001,20,2001_2020,-0.5868,-0.5766,0.0437,0.25,0.0537,3778,10,2001-01-07,2020-12-30,0.0791,GIS 50 mean,GIS 50 mean,-0.4751,0.191,-0.1117,0.1117,True,True,False,True,True,True,True
50,2000,2020,2000,21,2000_2020,-0.495,-0.4848,0.0461,0.2254,0.0445,4077,10,2000-01-13,2020-12-30,0.0713,GIS 50 mean,GIS 50 mean,-0.4751,0.191,-0.0199,0.0199,True,True,True,True,True,True,True
50,1999,2020,1999,22,1999_2020,-0.4775,-0.4913,0.0666,0.2127,0.0451,4247,10,1999-03-07,2020-12-30,0.0673,GIS 50 mean,GIS 50 mean,-0.4751,0.191,-0.0024,0.0024,True,True,True,True,True,True,True
50,1998,2020,1998,23,1998_2020,-0.4535,-0.4454,0.1288,0.2061,0.0448,4347,10,1998-03-04,2020-12-30,0.0652,GIS 50 mean,GIS 50 mean,-0.4751,0.191,0.0216,0.0216,True,True,True,True,True,True,True
50,1997,2020,1997,24,1997_2020,-0.4406,-0.423,0.1379,0.2024,0.044,4395,10,1997-01-12,2020-12-30,0.064,GIS 50 mean,GIS 50 mean,-0.4751,0.191,0.0345,0.0345,True,True,True,True,True,True,True
50,1996,2020,1996,25,1996_2020,-0.4751,-0.466,0.1934,0.191,0.0572,4535,10,1996-01-26,2020-12-30,0.0604,GIS 50 mean,GIS 50 mean,-0.4751,0.191,0.0,0.0,True,True,True,True,True,True,True
51,2016,2020,2016,5,2016_2020,-0.5309,0.3139,1.7592,2.1238,0.0237,1066,10,2016-01-02,2020-12-30,0.6721,GIS 51 mean,GIS 51 mean,-0.6009,0.2025,0.07,0.07,True,True,True,True,True,True,True
51,2015,2020,2015,6,2015_2020,-0.2539,0.2053,1.0969,1.5477,0.014,1286,10,2015-01-31,2020-12-30,0.4899,GIS 51 mean,GIS 51 mean,-0.6009,0.2025,0.347,0.347,False,False,False,True,True,True,True
51,2014,2020,2014,7,2014_2020,-0.6923,-0.2588,0.8413,1.2344,0.0191,1456,10,2014-01-12,2020-12-30,0.3907,GIS 51 mean,GIS 51 mean,-0.6009,0.2025,-0.0914,0.0914,True,True,True,True,True,True,True
51,2013,2020,2013,8,2013_2020,-1.044,-1.1107,0.3681,1.0007,0.0285,1664,10,2013-02-01,2020-12-30,0.3166,GIS 51 mean,GIS 51 mean,-0.6009,0.2025,-0.4431,0.4431,False,False,False,True,True,True,True
51,2012,2020,2012,9,2012_2020,-1.7183,-1.6319,0.2137,0.9347,0.0724,1740,10,2012-01-14,2020-12-30,0.2957,GIS 51 mean,GIS 51 mean,-0.6009,0.2025,-1.1174,1.1174,False,False,False,False,False,False,True
51,2011,2020,2011,10,2011_2020,-2.235,-2.2176,0.1011,0.74,0.1552,1960,10,2011-01-03,2020-12-30,0.2342,GIS 51 mean,GIS 51 mean,-0.6009,0.2025,-1.6341,1.6341,False,False,False,False,False,False,False
