domain_number,start_year,end_year,moving_year,n_years,window,lrr_m_yr,lrr_median_m_yr,lrr_std_m_yr,unc_m_yr,r_squared,n_obs,n_transects,first_obs,last_obs,unc_if_independent_m_yr,unit_id,transect_id,ref_lrr_m_yr,ref_unc_m_yr,diff_m_yr,abs_diff_m_yr,in_ci,in_abs,in_rel,in_ci3x,in_abs50,in_abs100,in_overlap
50,1996,2004,2004,9,1996_2004,-0.4604,-0.78,1.4803,0.9073,0.0594,1578,10,1996-01-26,2004-12-17,0.287,GIS 50 mean,GIS 50 mean,-0.5914,0.1354,0.131,0.131,True,True,False,True,True,True,True
50,1996,2005,2005,10,1996_2005,-0.4622,-0.4472,1.1921,0.8272,0.0451,1699,10,1996-01-26,2005-12-12,0.2617,GIS 50 mean,GIS 50 mean,-0.5914,0.1354,0.1292,0.1292,True,True,False,True,True,True,True
50,1996,2006,2006,11,1996_2006,-0.2992,-0.3805,0.8272,0.7051,0.0274,1868,10,1996-01-26,2006-11-05,0.2231,GIS 50 mean,GIS 50 mean,-0.5914,0.1354,0.2922,0.2922,False,False,False,True,True,True,True
50,1996,2007,2007,12,1996_2007,0.2855,0.1866,0.8834,0.6198,0.0365,2031,10,1996-01-26,2007-12-18,0.1961,GIS 50 mean,GIS 50 mean,-0.5914,0.1354,0.8769,0.8769,False,False,False,False,False,True,False
50,1996,2008,2008,13,1996_2008,0.1541,0.0957,0.727,0.5155,0.0295,2285,10,1996-01-26,2008-12-13,0.1631,GIS 50 mean,GIS 50 mean,-0.5914,0.1354,0.7455,0.7455,False,False,False,False,False,True,False
50,1996,2009,2009,14,1996_2009,0.1037,-0.0191,0.7799,0.4801,0.0359,2403,10,1996-01-26,2009-12-23,0.1519,GIS 50 mean,GIS 50 mean,-0.5914,0.1354,0.6951,0.6951,False,False,False,False,False,True,False
50,1996,2010,2010,15,1996_2010,-0.0144,-0.163,0.6967,0.4322,0.0322,2609,10,1996-01-26,2010-12-02,0.1368,GIS 50 mean,GIS 50 mean,-0.5914,0.1354,0.577,0.577,False,False,False,False,False,True,False
50,1996,2011,2011,16,1996_2011,0.1961,0.2042,0.6288,0.3861,0.0348,2822,10,1996-01-26,2011-12-29,0.1222,GIS 50 mean,GIS 50 mean,-0.5914,0.1354,0.7875,0.7875,False,False,False,False,False,True,False
50,1996,2012,2012,17,1996_2012,0.3652,0.4067,0.6095,0.37,0.0442,2910,10,1996-01-26,2012-12-24,0.1172,GIS 50 mean,GIS 50 mean,-0.5914,0.1354,0.9566,0.9566,False,False,False,False,False,True,False
50,1996,2013,2013,18,1996_2013,0.1768,0.1626,0.5627,0.333,0.0343,3092,10,1996-01-26,2013-12-27,0.1054,GIS 50 mean,GIS 50 mean,-0.5914,0.1354,0.7682,0.7682,False,False,False,False,False,True,False
50,1996,2014,2014,19,1996_2014,0.1758,0.1798,0.5401,0.3009,0.0367,3265,10,1996-01-26,2014-12-21,0.0952,GIS 50 mean,GIS 50 mean,-0.5914,0.1354,0.7672,0.7672,False,False,False,False,False,True,False
50,1996,2015,2015,20,1996_2015,0.1155,0.1291,0.5458,0.2776,0.0394,3422,10,1996-01-26,2015-12-16,0.0878,GIS 50 mean,GIS 50 mean,-0.5914,0.1354,0.7069,0.7069,False,False,False,False,False,True,False
50,1996,2016,2016,21,1996_2016,-0.0168,0.0129,0.444,0.2542,0.028,3643,10,1996-01-26,2016-12-11,0.0804,GIS 50 mean,GIS 50 mean,-0.5914,0.1354,0.5746,0.5746,False,False,False,False,False,True,False
50,1996,2017,2017,22,1996_2017,-0.0414,-0.0356,0.3125,0.2272,0.0165,3920,10,1996-01-26,2017-12-21,0.0719,GIS 50 mean,GIS 50 mean,-0.5914,0.1354,0.55,0.55,False,False,False,False,False,True,False
50,1996,2018,2018,23,1996_2018,-0.2085,-0.1846,0.2368,0.2165,0.0186,4108,10,1996-01-26,2018-12-24,0.0685,GIS 50 mean,GIS 50 mean,-0.5914,0.1354,0.3829,0.3829,False,False,False,True,True,True,False
50,1996,2019,2019,24,1996_2019,-0.3487,-0.3191,0.1841,0.1976,0.0333,4384,10,1996-01-26,2019-12-28,0.0625,GIS 50 mean,GIS 50 mean,-0.5914,0.1354,0.2427,0.2427,False,True,False,True,True,True,True
50,1996,2020,2020,25,1996_2020,-0.4751,-0.466,0.1934,0.191,0.0572,4535,10,1996-01-26,2020-12-30,0.0604,GIS 50 mean,GIS 50 mean,-0.5914,0.1354,0.1163,0.1163,True,True,True,True,True,True,True
50,1996,2021,2021,26,1996_2021,-0.5341,-0.5516,0.1549,0.1726,0.0765,4839,10,1996-01-26,2021-12-25,0.0546,GIS 50 mean,GIS 50 mean,-0.5914,0.1354,0.0573,0.0573,True,True,True,True,True,True,True
50,1996,2022,2022,27,1996_2022,-0.6033,-0.6144,0.0938,0.1593,0.1005,5122,10,1996-01-26,2022-12-28,0.0504,GIS 50 mean,GIS 50 mean,-0.5914,0.1354,-0.0119,0.0119,True,True,True,True,True,True,True
50,1996,2023,2023,28,1996_2023,-0.5088,-0.5212,0.0696,0.1448,0.0812,5537,10,1996-01-26,2023-12-31,0.0458,GIS 50 mean,GIS 50 mean,-0.5914,0.1354,0.0826,0.0826,True,True,True,True,True,True,True
50,1996,2024,2024,29,1996_2024,-0.5914,-0.5972,0.0805,0.1354,0.1135,5880,10,1996-01-26,2024-12-08,0.0428,GIS 50 mean,GIS 50 mean,-0.5914,0.1354,0.0,0.0,True,True,True,True,True,True,True
51,1996,2000,2000,5,1996_2000,-3.3733,-3.3208,0.34,2.1552,0.1234,758,10,1996-01-26,2000-12-30,0.6905,GIS 51 mean,GIS 51 mean,-0.663,0.1406,-2.7103,2.7103,False,False,False,False,False,False,False
51,1996,2001,2001,6,1996_2001,-3.9045,-3.7902,0.2929,1.683,0.1895,978,10,1996-01-26,2001-12-26,0.5369,GIS 51 mean,GIS 51 mean,-0.663,0.1406,-3.2415,3.2415,False,False,False,False,False,False,False
51,1996,2002,2002,7,1996_2002,-3.4991,-3.5522,0.1348,1.2958,0.1955,1228,10,1996-01-26,2002-12-29,0.4122,GIS 51 mean,GIS 51 mean,-0.663,0.1406,-2.8361,2.8361,False,False,False,False,False,False,False
51,1996,2003,2003,8,1996_2003,-3.1823,-3.1396,0.1781,1.1143,0.1927,1375,10,1996-01-26,2003-12-31,0.3537,GIS 51 mean,GIS 51 mean,-0.663,0.1406,-2.5193,2.5193,False,False,False,False,False,False,False
51,1996,2004,2004,9,1996_2004,-2.4733,-2.5155,0.1703,0.9811,0.1412,1541,10,1996-01-26,2004-12-17,0.3111,GIS 51 mean,GIS 51 mean,-0.663,0.1406,-1.8103,1.8103,False,False,False,False,False,False,False
51,1996,2005,2005,10,1996_2005,-2.1831,-2.252,0.3057,0.886,0.1246,1691,10,1996-01-26,2005-12-12,0.2807,GIS 51 mean,GIS 51 mean,-0.663,0.1406,-1.5201,1.5201,False,False,False,False,False,False,False
51,1996,2006,2006,11,1996_2006,-1.1019,-1.206,0.353,0.7841,0.0419,1880,10,1996-01-26,2006-11-05,0.2483,GIS 51 mean,GIS 51 mean,-0.663,0.1406,-0.4389,0.4389,False,False,False,False,True,True,True
51,1996,2007,2007,12,1996_2007,-0.6292,-0.7102,0.3466,0.6686,0.0201,2064,10,1996-01-26,2007-12-18,0.2117,GIS 51 mean,GIS 51 mean,-0.663,0.1406,0.0338,0.0338,True,True,True,True,True,True,True
51,1996,2008,2008,13,1996_2008,-0.5849,-0.6366,0.2776,0.5812,0.0204,2269,10,1996-01-26,2008-12-13,0.1841,GIS 51 mean,GIS 51 mean,-0.663,0.1406,0.0781,0.0781,True,True,True,True,True,True,True
51,1996,2009,2009,14,1996_2009,-0.8251,-0.904,0.2611,0.5314,0.0402,2397,10,1996-01-26,2009-12-23,0.1682,GIS 51 mean,GIS 51 mean,-0.663,0.1406,-0.1621,0.1621,False,True,False,True,True,True,True
51,1996,2010,2010,15,1996_2010,-0.5811,-0.6502,0.2894,0.4848,0.0251,2567,10,1996-01-26,2010-12-02,0.1535,GIS 51 mean,GIS 51 mean,-0.663,0.1406,0.0819,0.0819,True,True,True,True,True,True,True
51,1996,2011,2011,16,1996_2011,-0.1987,-0.2429,0.2853,0.43,0.0082,2787,10,1996-01-26,2011-12-29,0.1362,GIS 51 mean,GIS 51 mean,-0.663,0.1406,0.4643,0.4643,False,False,False,False,True,True,True
51,1996,2012,2012,17,1996_2012,-0.0444,-0.1046,0.2814,0.4134,0.0059,2863,10,1996-01-26,2012-12-24,0.131,GIS 51 mean,GIS 51 mean,-0.663,0.1406,0.6186,0.6186,False,False,False,False,False,True,False
51,1996,2013,2013,18,1996_2013,-0.1287,-0.0897,0.2411,0.3646,0.0066,3071,10,1996-01-26,2013-12-27,0.1154,GIS 51 mean,GIS 51 mean,-0.663,0.1406,0.5343,0.5343,False,False,False,False,False,True,False
51,1996,2014,2014,19,1996_2014,-0.2028,-0.1916,0.1635,0.3296,0.0073,3241,10,1996-01-26,2014-12-21,0.1043,GIS 51 mean,GIS 51 mean,-0.663,0.1406,0.4602,0.4602,False,False,False,False,True,True,True
51,1996,2015,2015,20,1996_2015,-0.3743,-0.3718,0.1355,0.2945,0.0198,3461,10,1996-01-26,2015-12-16,0.0932,GIS 51 mean,GIS 51 mean,-0.663,0.1406,0.2887,0.2887,False,False,False,True,True,True,True
51,1996,2016,2016,21,1996_2016,-0.4833,-0.4646,0.0711,0.2742,0.0322,3679,10,1996-01-26,2016-12-11,0.0868,GIS 51 mean,GIS 51 mean,-0.663,0.1406,0.1797,0.1797,False,True,False,True,True,True,True
51,1996,2017,2017,22,1996_2017,-0.453,-0.4546,0.0494,0.2473,0.0325,3927,10,1996-01-26,2017-12-21,0.0782,GIS 51 mean,GIS 51 mean,-0.663,0.1406,0.21,0.21,False,True,False,True,True,True,True
51,1996,2018,2018,23,1996_2018,-0.5678,-0.5679,0.0439,0.2321,0.0538,4116,10,1996-01-26,2018-12-24,0.0734,GIS 51 mean,GIS 51 mean,-0.663,0.1406,0.0952,0.0952,True,True,True,True,True,True,True
51,1996,2019,2019,24,1996_2019,-0.5567,-0.5611,0.0479,0.2103,0.059,4400,10,1996-01-26,2019-12-28,0.0665,GIS 51 mean,GIS 51 mean,-0.663,0.1406,0.1063,0.1063,True,True,True,True,True,True,True
51,1996,2020,2020,25,1996_2020,-0.6009,-0.5993,0.0621,0.2025,0.0711,4527,10,1996-01-26,2020-12-30,0.0641,GIS 51 mean,GIS 51 mean,-0.663,0.1406,0.0621,0.0621,True,True,True,True,True,True,True
51,1996,2021,2021,26,1996_2021,-0.6247,-0.6208,0.0514,0.1831,0.0866,4822,10,1996-01-26,2021-12-25,0.0579,GIS 51 mean,GIS 51 mean,-0.663,0.1406,0.0383,0.0383,True,True,True,True,True,True,True
51,1996,2022,2022,27,1996_2022,-0.6797,-0.6777,0.0565,0.168,0.1112,5120,10,1996-01-26,2022-12-28,0.0531,GIS 51 mean,GIS 51 mean,-0.663,0.1406,-0.0167,0.0167,True,True,True,True,True,True,True
51,1996,2023,2023,28,1996_2023,-0.5989,-0.5944,0.0349,0.1514,0.099,5540,10,1996-01-26,2023-12-31,0.0479,GIS 51 mean,GIS 51 mean,-0.663,0.1406,0.0641,0.0641,True,True,True,True,True,True,True
51,1996,2024,2024,29,1996_2024,-0.663,-0.6538,0.0554,0.1406,0.1282,5886,10,1996-01-26,2024-12-08,0.0445,GIS 51 mean,GIS 51 mean,-0.663,0.1406,0.0,0.0,True,True,True,True,True,True,True
52,1996,2000,2000,5,1996_2000,-4.3473,-4.1429,0.5292,1.8195,0.2416,745,10,1996-01-26,2000-12-30,0.5764,GIS 52 mean,GIS 52 mean,-0.896,0.1443,-3.4513,3.4513,False,False,False,False,False,False,False
52,1996,2001,2001,6,1996_2001,-4.5678,-4.3964,0.5677,1.491,0.2826,965,10,1996-01-26,2001-12-26,0.4719,GIS 52 mean,GIS 52 mean,-0.896,0.1443,-3.6718,3.6718,False,False,False,False,False,False,False
52,1996,2002,2002,7,1996_2002,-2.8162,-2.655,0.5704,1.2675,0.1432,1213,10,1996-01-26,2002-12-29,0.401,GIS 52 mean,GIS 52 mean,-0.896,0.1443,-1.9202,1.9202,False,False,False,False,False,False,False
52,1996,2003,2003,8,1996_2003,-1.8112,-1.7074,0.6853,1.1064,0.0784,1400,10,1996-01-26,2003-12-31,0.3501,GIS 52 mean,GIS 52 mean,-0.896,0.1443,-0.9152,0.9152,False,False,False,False,False,True,True
52,1996,2004,2004,9,1996_2004,-1.4659,-1.4286,0.4091,0.9569,0.0596,1569,10,1996-01-26,2004-12-17,0.3027,GIS 52 mean,GIS 52 mean,-0.896,0.1443,-0.5699,0.5699,False,False,False,False,False,True,True
52,1996,2005,2005,10,1996_2005,-1.435,-1.3378,0.3249,0.8632,0.0634,1687,10,1996-01-26,2005-12-12,0.2731,GIS 52 mean,GIS 52 mean,-0.896,0.1443,-0.539,0.539,False,False,False,False,False,True,True
52,1996,2006,2006,11,1996_2006,-0.3314,-0.2523,0.2768,0.7729,0.0062,1868,10,1996-01-26,2006-11-05,0.2445,GIS 52 mean,GIS 52 mean,-0.896,0.1443,0.5646,0.5646,False,False,False,False,False,True,True
52,1996,2007,2007,12,1996_2007,0.1109,0.121,0.2973,0.6679,0.0038,2043,10,1996-01-26,2007-12-18,0.2113,GIS 52 mean,GIS 52 mean,-0.896,0.1443,1.0069,1.0069,False,False,False,False,False,False,False
52,1996,2008,2008,13,1996_2008,0.0461,0.1382,0.259,0.5532,0.0035,2313,10,1996-01-26,2008-12-13,0.175,GIS 52 mean,GIS 52 mean,-0.896,0.1443,0.9421,0.9421,False,False,False,False,False,True,False
52,1996,2009,2009,14,1996_2009,0.0359,0.0962,0.2414,0.5078,0.0033,2433,10,1996-01-26,2009-12-23,0.1606,GIS 52 mean,GIS 52 mean,-0.896,0.1443,0.9319,0.9319,False,False,False,False,False,True,False
52,1996,2010,2010,15,1996_2010,0.37,0.3944,0.193,0.447,0.0126,2643,10,1996-01-26,2010-12-02,0.1414,GIS 52 mean,GIS 52 mean,-0.896,0.1443,1.266,1.266,False,False,False,False,False,False,False
52,1996,2011,2011,16,1996_2011,0.3935,0.4357,0.1464,0.3996,0.015,2844,10,1996-01-26,2011-12-29,0.1264,GIS 52 mean,GIS 52 mean,-0.896,0.1443,1.2895,1.2895,False,False,False,False,False,False,False
52,1996,2012,2012,17,1996_2012,0.4872,0.5154,0.1694,0.3803,0.024,2929,10,1996-01-26,2012-12-24,0.1203,GIS 52 mean,GIS 52 mean,-0.896,0.1443,1.3832,1.3832,False,False,False,False,False,False,False
52,1996,2013,2013,18,1996_2013,0.1454,0.1859,0.1478,0.3463,0.0043,3120,10,1996-01-26,2013-12-27,0.1095,GIS 52 mean,GIS 52 mean,-0.896,0.1443,1.0414,1.0414,False,False,False,False,False,False,False
52,1996,2014,2014,19,1996_2014,0.0165,0.0395,0.0976,0.3128,0.0011,3305,10,1996-01-26,2014-12-21,0.0989,GIS 52 mean,GIS 52 mean,-0.896,0.1443,0.9125,0.9125,False,False,False,False,False,True,False
52,1996,2015,2015,20,1996_2015,-0.116,-0.0698,0.1381,0.2905,0.0042,3462,10,1996-01-26,2015-12-16,0.0919,GIS 52 mean,GIS 52 mean,-0.896,0.1443,0.78,0.78,False,False,False,False,False,True,False
52,1996,2016,2016,21,1996_2016,-0.3906,-0.3776,0.0937,0.2722,0.0225,3684,10,1996-01-26,2016-12-11,0.0861,GIS 52 mean,GIS 52 mean,-0.896,0.1443,0.5054,0.5054,False,False,False,False,False,True,False
52,1996,2017,2017,22,1996_2017,-0.6402,-0.6118,0.1001,0.2467,0.0634,3959,10,1996-01-26,2017-12-21,0.078,GIS 52 mean,GIS 52 mean,-0.896,0.1443,0.2558,0.2558,False,False,False,True,True,True,True
52,1996,2018,2018,23,1996_2018,-0.7496,-0.7083,0.1177,0.2301,0.092,4151,10,1996-01-26,2018-12-24,0.0728,GIS 52 mean,GIS 52 mean,-0.896,0.1443,0.1464,0.1464,False,True,True,True,True,True,True
52,1996,2019,2019,24,1996_2019,-0.8115,-0.7677,0.1304,0.2123,0.116,4392,10,1996-01-26,2019-12-28,0.0671,GIS 52 mean,GIS 52 mean,-0.896,0.1443,0.0845,0.0845,True,True,True,True,True,True,True
52,1996,2020,2020,25,1996_2020,-0.8142,-0.7897,0.1201,0.2024,0.123,4542,10,1996-01-26,2020-12-30,0.064,GIS 52 mean,GIS 52 mean,-0.896,0.1443,0.0818,0.0818,True,True,True,True,True,True,True
52,1996,2021,2021,26,1996_2021,-0.786,-0.7892,0.0703,0.1831,0.1296,4830,10,1996-01-26,2021-12-25,0.0579,GIS 52 mean,GIS 52 mean,-0.896,0.1443,0.11,0.11,True,True,True,True,True,True,True
52,1996,2022,2022,27,1996_2022,-0.8632,-0.8621,0.0505,0.1685,0.1657,5139,10,1996-01-26,2022-12-28,0.0533,GIS 52 mean,GIS 52 mean,-0.896,0.1443,0.0328,0.0328,True,True,True,True,True,True,True
52,1996,2023,2023,28,1996_2023,-0.7669,-0.7692,0.0279,0.1536,0.1485,5551,10,1996-01-26,2023-12-31,0.0486,GIS 52 mean,GIS 52 mean,-0.896,0.1443,0.1291,0.1291,True,True,True,True,True,True,True
52,1996,2024,2024,29,1996_2024,-0.896,-0.8994,0.0265,0.1443,0.2024,5891,10,1996-01-26,2024-12-08,0.0456,GIS 52 mean,GIS 52 mean,-0.896,0.1443,0.0,0.0,True,True,True,True,True,True,True
53,1996,2000,2000,5,1996_2000,-4.1072,-4.1856,0.3818,1.7575,0.2285,758,10,1996-01-26,2000-12-30,0.5578,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,-3.1205,3.1205,False,False,False,False,False,False,False
53,1996,2001,2001,6,1996_2001,-3.4761,-3.1862,0.6902,1.4291,0.195,978,10,1996-01-26,2001-12-26,0.4525,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,-2.4894,2.4894,False,False,False,False,False,False,False
53,1996,2002,2002,7,1996_2002,-2.5723,-2.5759,0.2441,1.1508,0.14,1230,10,1996-01-26,2002-12-29,0.3647,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,-1.5856,1.5856,False,False,False,False,False,False,False
53,1996,2003,2003,8,1996_2003,-1.6092,-1.5678,0.2854,1.0213,0.0692,1385,10,1996-01-26,2003-12-31,0.3234,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,-0.6225,0.6225,False,False,False,False,False,True,True
53,1996,2004,2004,9,1996_2004,-1.4013,-1.3812,0.2275,0.8813,0.0606,1557,10,1996-01-26,2004-12-17,0.279,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,-0.4146,0.4146,False,False,False,False,True,True,True
53,1996,2005,2005,10,1996_2005,-1.5097,-1.4733,0.1471,0.7795,0.0799,1710,10,1996-01-26,2005-12-12,0.2468,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,-0.523,0.523,False,False,False,False,False,True,True
53,1996,2006,2006,11,1996_2006,-1.2196,-1.2401,0.1551,0.6589,0.0684,1899,10,1996-01-26,2006-11-05,0.2086,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,-0.2329,0.2329,False,True,False,True,True,True,True
53,1996,2007,2007,12,1996_2007,-0.5719,-0.5674,0.1997,0.5801,0.0212,2082,10,1996-01-26,2007-12-18,0.1838,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,0.4148,0.4148,False,False,False,False,True,True,True
53,1996,2008,2008,13,1996_2008,-0.7539,-0.7918,0.1258,0.4995,0.039,2297,10,1996-01-26,2008-12-13,0.1582,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,0.2328,0.2328,False,True,False,True,True,True,True
53,1996,2009,2009,14,1996_2009,-0.5788,-0.5988,0.1134,0.4586,0.0263,2423,10,1996-01-26,2009-12-23,0.1453,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,0.4079,0.4079,False,False,False,False,True,True,True
53,1996,2010,2010,15,1996_2010,-0.5427,-0.5696,0.164,0.4115,0.0283,2595,10,1996-01-26,2010-12-02,0.1303,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,0.444,0.444,False,False,False,False,True,True,True
53,1996,2011,2011,16,1996_2011,-0.6113,-0.5984,0.1809,0.3656,0.0387,2834,10,1996-01-26,2011-12-29,0.1159,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,0.3754,0.3754,False,False,False,True,True,True,True
53,1996,2012,2012,17,1996_2012,-0.4504,-0.4054,0.1713,0.3532,0.0227,2912,10,1996-01-26,2012-12-24,0.112,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,0.5363,0.5363,False,False,False,False,False,True,False
53,1996,2013,2013,18,1996_2013,-0.5397,-0.5278,0.1023,0.3101,0.0369,3127,10,1996-01-26,2013-12-27,0.0982,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,0.447,0.447,False,False,False,False,True,True,False
53,1996,2014,2014,19,1996_2014,-0.4465,-0.4289,0.0784,0.282,0.029,3298,10,1996-01-26,2014-12-21,0.0893,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,0.5402,0.5402,False,False,False,False,False,True,False
53,1996,2015,2015,20,1996_2015,-0.7108,-0.692,0.0935,0.2593,0.0771,3516,10,1996-01-26,2015-12-16,0.082,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,0.2759,0.2759,False,False,False,True,True,True,True
53,1996,2016,2016,21,1996_2016,-0.8092,-0.8028,0.0715,0.2402,0.1058,3740,10,1996-01-26,2016-12-11,0.076,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,0.1775,0.1775,False,True,True,True,True,True,True
53,1996,2017,2017,22,1996_2017,-0.9504,-0.9407,0.0563,0.2219,0.1518,3987,10,1996-01-26,2017-12-21,0.0702,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,0.0363,0.0363,True,True,True,True,True,True,True
53,1996,2018,2018,23,1996_2018,-1.0505,-1.0421,0.0467,0.2104,0.1883,4173,10,1996-01-26,2018-12-24,0.0666,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,-0.0638,0.0638,True,True,True,True,True,True,True
53,1996,2019,2019,24,1996_2019,-1.0142,-0.9928,0.0758,0.1939,0.1929,4446,10,1996-01-26,2019-12-28,0.0613,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,-0.0275,0.0275,True,True,True,True,True,True,True
53,1996,2020,2020,25,1996_2020,-1.0515,-1.0282,0.0516,0.1877,0.2103,4577,10,1996-01-26,2020-12-30,0.0594,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,-0.0648,0.0648,True,True,True,True,True,True,True
53,1996,2021,2021,26,1996_2021,-0.935,-0.9214,0.0378,0.1723,0.1906,4861,10,1996-01-26,2021-12-25,0.0545,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,0.0517,0.0517,True,True,True,True,True,True,True
53,1996,2022,2022,27,1996_2022,-0.9546,-0.9552,0.0255,0.1573,0.2161,5184,10,1996-01-26,2022-12-28,0.0498,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,0.0321,0.0321,True,True,True,True,True,True,True
53,1996,2023,2023,28,1996_2023,-0.9668,-0.9764,0.0634,0.1421,0.2424,5611,10,1996-01-26,2023-12-31,0.045,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,0.0199,0.0199,True,True,True,True,True,True,True
53,1996,2024,2024,29,1996_2024,-0.9867,-0.9941,0.0317,0.1322,0.2663,5949,10,1996-01-26,2024-12-08,0.0418,GIS 53 mean,GIS 53 mean,-0.9867,0.1322,0.0,0.0,True,True,True,True,True,True,True
54,1996,2000,2000,5,1996_2000,-2.2506,-2.2212,0.4596,1.6615,0.0918,755,10,1996-01-26,2000-12-30,0.5266,GIS 54 mean,GIS 54 mean,-0.8528,0.1293,-1.3978,1.3978,False,False,False,False,False,False,True
54,1996,2001,2001,6,1996_2001,-1.7138,-1.7204,0.3474,1.3348,0.0641,975,10,1996-01-26,2001-12-26,0.423,GIS 54 mean,GIS 54 mean,-0.8528,0.1293,-0.861,0.861,False,False,False,False,False,True,True
54,1996,2002,2002,7,1996_2002,-0.8323,-0.8266,0.3153,1.1268,0.0193,1218,10,1996-01-26,2002-12-29,0.3566,GIS 54 mean,GIS 54 mean,-0.8528,0.1293,0.0205,0.0205,True,True,True,True,True,True,True
54,1996,2003,2003,8,1996_2003,-0.494,-0.4597,0.269,0.9317,0.0092,1410,10,1996-01-26,2003-12-31,0.295,GIS 54 mean,GIS 54 mean,-0.8528,0.1293,0.3588,0.3588,False,False,False,True,True,True,True
54,1996,2004,2004,9,1996_2004,-0.1683,-0.23,0.4332,0.8175,0.0069,1590,10,1996-01-26,2004-12-17,0.2587,GIS 54 mean,GIS 54 mean,-0.8528,0.1293,0.6845,0.6845,False,False,False,False,False,True,True
54,1996,2005,2005,10,1996_2005,-0.1182,-0.24,0.5642,0.7371,0.0121,1704,10,1996-01-26,2005-12-12,0.2333,GIS 54 mean,GIS 54 mean,-0.8528,0.1293,0.7346,0.7346,False,False,False,False,False,True,True
54,1996,2006,2006,11,1996_2006,0.0652,-0.0228,0.6084,0.6441,0.0163,1866,10,1996-01-26,2006-11-05,0.2038,GIS 54 mean,GIS 54 mean,-0.8528,0.1293,0.918,0.918,False,False,False,False,False,True,False
54,1996,2007,2007,12,1996_2007,0.1843,0.0974,0.4881,0.5522,0.0151,2033,10,1996-01-26,2007-12-18,0.1747,GIS 54 mean,GIS 54 mean,-0.8528,0.1293,1.0371,1.0371,False,False,False,False,False,False,False
54,1996,2008,2008,13,1996_2008,0.2697,0.3347,0.4018,0.4582,0.0174,2296,10,1996-01-26,2008-12-13,0.1449,GIS 54 mean,GIS 54 mean,-0.8528,0.1293,1.1225,1.1225,False,False,False,False,False,False,False
54,1996,2009,2009,14,1996_2009,0.302,0.3436,0.3409,0.419,0.0177,2413,10,1996-01-26,2009-12-23,0.1326,GIS 54 mean,GIS 54 mean,-0.8528,0.1293,1.1548,1.1548,False,False,False,False,False,False,False
54,1996,2010,2010,15,1996_2010,0.1929,0.2513,0.3122,0.3734,0.0128,2632,10,1996-01-26,2010-12-02,0.1182,GIS 54 mean,GIS 54 mean,-0.8528,0.1293,1.0457,1.0457,False,False,False,False,False,False,False
54,1996,2011,2011,16,1996_2011,0.0782,0.0412,0.2993,0.3351,0.0102,2844,10,1996-01-26,2011-12-29,0.1061,GIS 54 mean,GIS 54 mean,-0.8528,0.1293,0.931,0.931,False,False,False,False,False,True,False
54,1996,2012,2012,17,1996_2012,0.1626,0.1375,0.2668,0.3205,0.011,2927,10,1996-01-26,2012-12-24,0.1015,GIS 54 mean,GIS 54 mean,-0.8528,0.1293,1.0154,1.0154,False,False,False,False,False,False,False
54,1996,2013,2013,18,1996_2013,0.0237,-0.015,0.2828,0.2882,0.0106,3118,10,1996-01-26,2013-12-27,0.0912,GIS 54 mean,GIS 54 mean,-0.8528,0.1293,0.8765,0.8765,False,False,False,False,False,True,False
54,1996,2014,2014,19,1996_2014,0.0965,0.0699,0.2573,0.2617,0.0113,3303,10,1996-01-26,2014-12-21,0.0828,GIS 54 mean,GIS 54 mean,-0.8528,0.1293,0.9493,0.9493,False,False,False,False,False,True,False
54,1996,2015,2015,20,1996_2015,-0.1289,-0.1178,0.2526,0.254,0.0124,3453,10,1996-01-26,2015-12-16,0.0803,GIS 54 mean,GIS 54 mean,-0.8528,0.1293,0.7239,0.7239,False,False,False,False,False,True,False
54,1996,2016,2016,21,1996_2016,-0.3072,-0.3106,0.2767,0.2341,0.0299,3677,10,1996-01-26,2016-12-11,0.0741,GIS 54 mean,GIS 54 mean,-0.8528,0.1293,0.5456,0.5456,False,False,False,False,False,True,False
