transect_id,domain_number,mean_start_m,n_start,sd_start_m,first_obs_start,last_obs_start,mean_end_m,n_end,sd_end_m,first_obs_end,last_obs_end,change_m,endpoint_rate_m_yr
usa_NC_0033_0198,40,42.900,7,12.933,1997-05-04,1998-03-04,51.963,8,14.536,2008-12-13,2009-11-05,9.063,0.779
usa_NC_0033_0199,40,40.943,7,12.071,1997-05-04,1998-03-04,51.267,9,14.943,2008-12-13,2009-11-05,10.324,0.888
usa_NC_0033_0200,40,42.729,7,8.030,1997-05-04,1998-03-04,54.511,9,13.101,2008-12-04,2009-11-05,11.783,1.013
usa_NC_0033_0201,40,48.457,7,7.193,1997-05-04,1998-03-04,57.120,10,9.483,2008-12-04,2009-11-05,8.663,0.745
usa_NC_0033_0202,40,49.214,7,9.011,1997-05-04,1998-03-04,55.940,10,8.716,2008-12-04,2009-11-05,6.726,0.578
usa_NC_0033_0203,40,55.743,7,10.641,1997-05-04,1998-03-04,63.309,11,9.890,2008-12-04,2009-11-05,7.566,0.651
usa_NC_0033_0204,40,55.457,7,11.681,1997-05-04,1998-03-04,61.980,10,7.915,2008-12-04,2009-10-20,6.523,0.561
usa_NC_0033_0205,40,61.800,7,10.459,1997-05-04,1998-03-04,63.433,9,7.541,2008-12-04,2009-10-20,1.633,0.140
usa_NC_0033_0206,40,63.457,7,10.635,1997-05-04,1998-03-04,61.956,9,7.616,2008-12-04,2009-10-20,-1.502,-0.129
usa_NC_0033_0207,40,63.757,7,11.827,1997-05-04,1998-03-04,59.656,9,5.711,2008-12-04,2009-10-20,-4.102,-0.353
usa_NC_0033_0209,41,64.086,7,10.218,1997-05-04,1998-03-04,57.980,10,5.797,2008-12-04,2009-10-20,-6.106,-0.525
usa_NC_0033_0210,41,62.257,7,10.356,1997-05-04,1998-03-04,55.111,9,9.085,2008-12-04,2009-08-26,-7.146,-0.614
usa_NC_0033_0211,41,54.343,7,15.159,1997-05-04,1998-03-04,45.057,7,10.596,2008-12-13,2009-08-17,-9.286,-0.798
usa_NC_0033_0212,41,54.100,7,19.337,1997-05-04,1998-03-04,42.800,7,9.920,2008-12-13,2009-08-09,-11.300,-0.972
usa_NC_0033_0213,41,45.950,6,11.299,1997-05-04,1998-03-04,30.837,8,13.139,2008-12-13,2009-11-05,-15.112,-1.299
usa_NC_0033_0214,41,45.933,6,10.834,1997-05-04,1998-03-04,35.987,8,13.437,2008-12-13,2009-11-05,-9.946,-0.855
usa_NC_0033_0215,41,43.617,6,9.709,1997-05-04,1998-03-04,39.011,9,11.669,2008-12-13,2009-11-05,-4.606,-0.396
usa_NC_0033_0216,41,45.100,6,7.444,1997-05-04,1998-03-04,45.750,8,11.421,2008-12-13,2009-11-05,0.650,0.056
usa_NC_0033_0217,41,38.233,6,6.977,1997-05-04,1998-03-04,40.237,8,12.460,2008-12-13,2009-11-05,2.004,0.172
usa_NC_0033_0218,41,36.583,6,7.715,1997-05-04,1998-03-04,45.138,8,16.290,2008-12-13,2009-11-05,8.554,0.736
usa_NC_0033_0219,42,28.640,5,9.227,1997-05-04,1998-03-04,44.156,9,14.711,2008-12-13,2009-11-05,15.516,1.334
usa_NC_0033_0220,42,23.633,6,20.705,1997-05-04,1998-03-04,49.922,9,12.888,2008-12-04,2009-11-05,26.289,2.260
usa_NC_0033_0221,42,18.417,6,15.853,1997-05-04,1998-03-04,48.660,10,10.423,2008-12-04,2009-11-05,30.243,2.600
usa_NC_0033_0222,42,30.950,6,12.171,1997-05-04,1998-03-04,63.070,10,9.598,2008-12-04,2009-11-05,32.120,2.762
usa_NC_0033_0223,42,25.443,7,11.249,1997-05-04,1998-03-04,56.473,11,8.095,2008-12-04,2009-11-05,31.030,2.668
usa_NC_0033_0224,42,26.557,7,10.979,1997-05-04,1998-03-04,58.280,10,5.347,2008-12-04,2009-10-20,31.723,2.728
usa_NC_0033_0225,42,30.829,7,11.176,1997-05-04,1998-03-04,61.422,9,6.810,2008-12-04,2009-10-20,30.594,2.630
usa_NC_0033_0226,42,27.643,7,8.667,1997-05-04,1998-03-04,53.600,10,7.611,2008-12-04,2009-10-20,25.957,2.232
usa_NC_0033_0227,42,28.871,7,9.602,1997-05-04,1998-03-04,50.110,10,3.820,2008-12-04,2009-10-20,21.239,1.826
usa_NC_0033_0228,42,33.171,7,10.393,1997-05-04,1998-03-04,50.173,11,4.111,2008-12-04,2009-10-20,17.001,1.462
usa_NC_0033_0229,43,41.529,7,8.716,1997-05-04,1998-03-04,52.200,10,6.580,2008-12-04,2009-10-20,10.671,0.918
usa_NC_0033_0230,43,29.025,8,7.202,1997-05-04,1998-03-04,38.375,8,8.489,2008-12-04,2009-08-17,9.350,0.804
usa_NC_0033_0231,43,29.913,8,7.832,1997-05-04,1998-03-04,35.629,7,9.186,2008-12-13,2009-08-17,5.716,0.491
usa_NC_0033_0232,43,23.988,8,7.798,1997-05-04,1998-03-04,31.163,8,11.441,2008-12-13,2009-11-05,7.175,0.617
usa_NC_0033_0233,43,24.212,8,7.431,1997-05-04,1998-03-04,30.925,8,12.233,2008-12-13,2009-11-05,6.713,0.577
usa_NC_0033_0234,43,21.638,8,6.308,1997-05-04,1998-03-04,29.550,8,11.700,2008-12-13,2009-11-05,7.912,0.680
usa_NC_0033_0235,43,16.150,8,9.365,1997-05-04,1998-03-04,26.389,9,11.033,2008-12-13,2009-11-05,10.239,0.880
usa_NC_0033_0236,43,32.600,7,3.235,1997-05-04,1998-03-04,39.750,8,12.468,2008-12-13,2009-11-05,7.150,0.615
usa_NC_0033_0237,43,21.837,8,8.477,1997-05-04,1998-03-04,36.200,9,13.839,2008-12-13,2009-11-05,14.363,1.235
usa_NC_0033_0238,43,18.550,8,6.566,1997-05-04,1998-03-04,34.010,10,13.215,2008-12-13,2009-11-05,15.460,1.329
usa_NC_0033_0239,44,22.062,8,4.794,1997-05-04,1998-03-04,41.900,9,13.069,2008-12-13,2009-11-05,19.837,1.706
usa_NC_0033_0240,44,5.925,8,9.498,1997-05-04,1998-03-04,28.022,9,12.119,2008-12-04,2009-11-05,22.097,1.900
usa_NC_0033_0241,44,11.729,7,8.643,1997-05-04,1998-03-04,34.940,10,13.371,2008-12-04,2009-11-05,23.211,1.996
usa_NC_0033_0242,44,30.329,7,7.771,1997-05-04,1998-03-04,52.460,10,15.933,2008-12-04,2009-11-05,22.131,1.903
usa_NC_0033_0243,44,22.962,8,8.276,1997-05-04,1998-03-04,44.770,10,15.563,2008-12-04,2009-10-20,21.808,1.875
usa_NC_0033_0244,44,23.525,8,7.832,1997-05-04,1998-03-04,46.511,9,15.932,2008-12-04,2009-10-20,22.986,1.976
usa_NC_0033_0245,44,25.075,8,5.987,1997-05-04,1998-03-04,48.089,9,16.596,2008-12-04,2009-10-20,23.014,1.979
usa_NC_0033_0246,44,23.337,8,9.318,1997-05-04,1998-03-04,49.478,9,15.547,2008-12-04,2009-10-20,26.140,2.248
usa_NC_0033_0247,44,21.175,8,11.372,1997-05-04,1998-03-04,45.145,11,14.456,2008-12-04,2009-10-20,23.970,2.061
usa_NC_0033_0248,44,34.025,8,17.232,1997-05-04,1998-03-04,55.973,11,16.861,2008-12-04,2009-10-20,21.948,1.887
usa_NC_0033_0249,45,29.963,8,18.215,1997-05-04,1998-03-04,47.244,9,17.780,2008-12-04,2009-08-26,17.282,1.486
usa_NC_0033_0250,45,33.275,8,11.669,1997-05-04,1998-03-04,46.614,7,17.092,2008-12-13,2009-08-17,13.339,1.147
usa_NC_0033_0251,45,41.000,8,11.183,1997-05-04,1998-03-04,54.657,7,15.673,2008-12-13,2009-08-09,13.657,1.174
usa_NC_0033_0252,45,39.163,8,10.598,1997-05-04,1998-03-04,54.075,8,12.860,2008-12-13,2009-11-05,14.913,1.282
usa_NC_0033_0253,45,42.412,8,10.552,1997-05-04,1998-03-04,57.750,8,12.307,2008-12-13,2009-11-05,15.338,1.319
usa_NC_0033_0254,45,42.562,8,9.617,1997-05-04,1998-03-04,57.522,9,12.816,2008-12-13,2009-11-05,14.960,1.286
usa_NC_0033_0255,45,43.587,8,7.149,1997-05-04,1998-03-04,60.600,8,11.839,2008-12-13,2009-11-05,17.012,1.463
usa_NC_0033_0256,45,36.850,8,5.372,1997-05-04,1998-03-04,56.263,8,8.011,2008-12-13,2009-11-05,19.413,1.669
usa_NC_0033_0257,45,42.714,7,2.433,1997-05-04,1998-03-04,61.589,9,6.955,2008-12-13,2009-11-05,18.875,1.623
usa_NC_0033_0258,45,48.143,7,2.460,1997-05-04,1998-03-04,64.856,9,7.479,2008-12-13,2009-11-05,16.713,1.437
usa_NC_0033_0259,46,51.957,7,5.489,1997-05-04,1998-03-04,65.967,9,7.195,2008-12-04,2009-11-05,14.010,1.205
usa_NC_0033_0260,46,52.357,7,6.340,1997-05-04,1998-03-04,62.967,9,8.299,2008-12-04,2009-11-05,10.610,0.912
usa_NC_0034_0001,46,48.400,5,8.323,1997-05-04,1998-03-04,56.383,12,12.383,2008-12-04,2009-11-21,7.983,0.686
usa_NC_0034_0002,46,48.560,5,8.697,1997-05-04,1998-03-04,53.700,13,13.466,2008-12-04,2009-11-21,5.140,0.442
usa_NC_0034_0003,46,46.600,5,10.222,1997-05-04,1998-03-04,48.636,11,14.202,2008-12-04,2009-11-21,2.036,0.175
usa_NC_0034_0004,46,42.300,5,8.475,1997-05-04,1998-03-04,46.511,9,13.143,2008-12-04,2009-10-20,4.211,0.362
usa_NC_0034_0005,46,51.100,5,11.265,1997-05-04,1998-03-04,56.010,10,14.998,2008-12-04,2009-10-20,4.910,0.422
usa_NC_0034_0006,46,49.140,5,11.190,1997-05-04,1998-03-04,53.880,10,17.022,2008-12-04,2009-10-20,4.740,0.408
usa_NC_0034_0007,46,59.700,4,3.997,1997-05-04,1998-03-04,59.350,12,16.631,2008-12-04,2009-10-20,-0.350,-0.030
usa_NC_0034_0008,46,57.775,4,5.673,1997-05-04,1998-03-04,55.845,11,17.294,2008-12-04,2009-10-20,-1.930,-0.166
usa_NC_0034_0009,47,53.225,4,5.441,1997-05-04,1998-03-04,52.567,9,16.504,2008-12-04,2009-08-17,-0.658,-0.057
usa_NC_0034_0010,47,54.750,4,3.427,1997-05-04,1998-03-04,55.711,9,17.092,2008-12-13,2009-10-13,0.961,0.083
usa_NC_0034_0011,47,53.975,4,2.662,1997-05-04,1998-03-04,54.256,9,16.414,2008-12-13,2009-10-13,0.281,0.024
usa_NC_0034_0012,47,51.025,4,3.602,1997-05-04,1998-03-04,46.880,10,18.104,2008-12-13,2009-11-05,-4.145,-0.356
usa_NC_0034_0013,47,51.500,4,3.524,1997-05-04,1998-03-04,45.491,11,19.058,2008-12-13,2009-11-21,-6.009,-0.517
usa_NC_0034_0014,47,57.825,4,3.540,1997-05-04,1998-03-04,47.500,11,18.522,2008-12-13,2009-11-21,-10.325,-0.888
usa_NC_0034_0015,47,58.325,4,7.462,1997-05-04,1998-03-04,45.282,11,18.391,2008-12-13,2009-11-21,-13.043,-1.121
usa_NC_0034_0016,47,67.500,4,7.031,1997-05-04,1998-03-04,54.236,11,17.754,2008-12-13,2009-11-21,-13.264,-1.140
usa_NC_0034_0017,47,53.075,4,6.375,1997-05-04,1998-03-04,43.850,12,17.837,2008-12-13,2009-11-21,-9.225,-0.793
usa_NC_0034_0018,47,55.400,4,4.563,1997-05-04,1998-03-04,44.300,12,15.843,2008-12-13,2009-11-21,-11.100,-0.954
usa_NC_0034_0019,48,52.975,4,3.381,1997-05-04,1998-03-04,39.318,11,15.668,2008-12-04,2009-11-21,-13.657,-1.174
usa_NC_0034_0020,48,52.825,4,4.668,1997-05-04,1998-03-04,40.933,12,16.009,2008-12-04,2009-11-21,-11.892,-1.022
usa_NC_0034_0021,48,52.275,4,4.961,1997-05-04,1998-03-04,43.192,12,15.132,2008-12-04,2009-11-21,-9.083,-0.781
usa_NC_0034_0022,48,59.050,4,6.859,1997-05-04,1998-03-04,53.992,13,14.294,2008-12-04,2009-11-21,-5.058,-0.435
usa_NC_0034_0023,48,43.875,4,7.421,1997-05-04,1998-03-04,45.018,11,12.983,2008-12-04,2009-11-21,1.143,0.098
usa_NC_0034_0024,48,44.440,5,6.325,1997-05-04,1998-03-04,51.011,9,13.740,2008-12-04,2009-10-20,6.571,0.565
usa_NC_0034_0025,48,44.780,5,3.635,1997-05-04,1998-03-04,51.044,9,15.062,2008-12-04,2009-10-20,6.264,0.539
usa_NC_0034_0026,48,50.940,5,6.033,1997-05-04,1998-03-04,59.645,11,15.644,2008-12-04,2009-10-20,8.705,0.749
usa_NC_0034_0027,48,45.380,5,5.804,1997-05-04,1998-03-04,57.492,12,13.045,2008-12-04,2009-10-20,12.112,1.041
usa_NC_0034_0028,48,44.780,5,8.365,1997-05-04,1998-03-04,58.110,10,14.748,2008-12-04,2009-08-26,13.330,1.146
usa_NC_0034_0029,49,51.680,5,6.809,1997-05-04,1998-03-04,65.378,9,14.623,2008-12-04,2009-08-17,13.698,1.178
usa_NC_0034_0030,49,51.900,5,4.354,1997-05-04,1998-03-04,69.330,10,14.566,2008-12-13,2009-10-13,17.430,1.499
usa_NC_0034_0031,49,48.520,5,3.082,1997-05-04,1998-03-04,63.810,10,15.297,2008-12-13,2009-11-05,15.290,1.315
usa_NC_0034_0032,49,44.080,5,3.166,1997-05-04,1998-03-04,63.200,10,14.361,2008-12-13,2009-11-05,19.120,1.644
usa_NC_0034_0033,49,42.120,5,2.820,1997-05-04,1998-03-04,62.591,11,13.902,2008-12-13,2009-11-21,20.471,1.760
usa_NC_0034_0034,49,38.240,5,5.910,1997-05-04,1998-03-04,61.582,11,15.570,2008-12-13,2009-11-21,23.342,2.007
usa_NC_0034_0035,49,36.860,5,4.252,1997-05-04,1998-03-04,59.955,11,15.781,2008-12-13,2009-11-21,23.095,1.986
usa_NC_0034_0036,49,38.180,5,4.476,1997-05-04,1998-03-04,61.142,12,15.379,2008-12-13,2009-11-21,22.962,1.974
usa_NC_0034_0037,49,46.420,5,4.849,1997-05-04,1998-03-04,69.292,12,15.706,2008-12-13,2009-11-21,22.872,1.967
usa_NC_0034_0038,49,39.060,5,5.204,1997-05-04,1998-03-04,59.110,10,16.392,2009-02-06,2009-11-21,20.050,1.724
usa_NC_0034_0039,50,36.440,5,5.391,1997-05-04,1998-03-04,57.991,11,15.183,2008-12-04,2009-11-21,21.551,1.853
usa_NC_0034_0040,50,38.160,5,5.497,1997-05-04,1998-03-04,57.967,12,15.385,2008-12-04,2009-11-21,19.807,1.703
usa_NC_0034_0041,50,39.140,5,3.999,1997-05-04,1998-03-04,54.175,12,14.516,2008-12-04,2009-11-21,15.035,1.293
usa_NC_0034_0042,50,37.840,5,5.315,1997-05-04,1998-03-04,49.809,11,13.928,2008-12-04,2009-11-21,11.969,1.029
usa_NC_0034_0043,50,35.700,5,9.669,1997-05-04,1998-03-04,46.589,9,14.380,2008-12-04,2009-10-20,10.889,0.936
usa_NC_0034_0044,50,31.560,5,11.370,1997-05-04,1998-03-04,42.340,10,12.194,2008-12-04,2009-10-20,10.780,0.927
usa_NC_0034_0045,50,37.000,4,4.255,1997-05-04,1998-03-04,40.870,10,9.953,2008-12-04,2009-10-20,3.870,0.333
usa_NC_0034_0046,50,46.850,4,2.528,1997-05-04,1998-03-04,42.808,12,9.584,2008-12-04,2009-10-20,-4.042,-0.348
usa_NC_0034_0047,50,38.640,5,14.844,1997-05-04,1998-03-04,38.833,12,10.206,2008-12-04,2009-10-20,0.193,0.017
usa_NC_0034_0048,50,43.380,5,7.979,1997-05-04,1998-03-04,38.060,10,11.328,2008-12-04,2009-08-26,-5.320,-0.457
usa_NC_0034_0049,51,51.040,5,9.648,1997-05-04,1998-03-04,36.150,8,10.027,2008-12-13,2009-08-17,-14.890,-1.280
usa_NC_0034_0050,51,57.700,5,12.276,1997-05-04,1998-03-04,41.040,10,9.931,2008-12-13,2009-10-13,-16.660,-1.432
usa_NC_0034_0051,51,60.260,5,13.269,1997-05-04,1998-03-04,42.650,10,9.834,2008-12-13,2009-11-05,-17.610,-1.514
usa_NC_0034_0052,51,47.240,5,9.618,1997-05-04,1998-03-04,29.364,11,10.318,2008-12-13,2009-11-21,-17.876,-1.537
usa_NC_0034_0053,51,44.960,5,9.686,1997-05-04,1998-03-04,23.392,12,10.450,2008-12-13,2009-11-21,-21.568,-1.854
usa_NC_0034_0054,51,50.320,5,9.661,1997-05-04,1998-03-04,26.327,11,9.000,2008-12-13,2009-11-21,-23.993,-2.063
usa_NC_0034_0055,51,50.400,5,9.176,1997-05-04,1998-03-04,28.364,11,9.320,2008-12-13,2009-11-21,-22.036,-1.895
usa_NC_0034_0056,51,53.820,5,7.682,1997-05-04,1998-03-04,31.931,13,11.088,2008-12-13,2009-11-21,-21.889,-1.882
usa_NC_0034_0057,51,47.900,5,5.109,1997-05-04,1998-03-04,27.767,12,13.505,2008-12-13,2009-11-21,-20.133,-1.731
usa_NC_0034_0058,51,53.620,5,7.835,1997-05-04,1998-03-04,34.518,11,13.184,2008-12-04,2009-11-21,-19.102,-1.642
usa_NC_0034_0059,52,54.960,5,9.011,1997-05-04,1998-03-04,38.750,12,11.722,2008-12-04,2009-11-21,-16.210,-1.394
usa_NC_0034_0060,52,62.780,5,8.326,1997-05-04,1998-03-04,45.208,12,12.425,2008-12-04,2009-11-21,-17.572,-1.511
usa_NC_0034_0061,52,61.460,5,7.856,1997-05-04,1998-03-04,45.867,12,12.340,2008-12-04,2009-11-21,-15.593,-1.341
usa_NC_0034_0062,52,74.860,5,9.962,1997-05-04,1998-03-04,60.160,10,11.334,2008-12-04,2009-11-21,-14.700,-1.264
usa_NC_0034_0063,52,71.180,5,9.767,1997-05-04,1998-03-04,57.100,9,7.472,2008-12-04,2009-10-20,-14.080,-1.211
usa_NC_0034_0064,52,79.600,5,9.362,1997-05-04,1998-03-04,63.300,10,7.722,2008-12-04,2009-10-20,-16.300,-1.402
usa_NC_0034_0065,52,68.300,5,10.696,1997-05-04,1998-03-04,54.442,12,6.564,2008-12-04,2009-10-20,-13.858,-1.192
usa_NC_0034_0066,52,78.280,5,9.633,1997-05-04,1998-03-04,63.692,12,7.397,2008-12-04,2009-10-20,-14.588,-1.254
usa_NC_0034_0067,52,81.260,5,10.661,1997-05-04,1998-03-04,65.940,10,9.957,2008-12-04,2009-08-26,-15.320,-1.317
usa_NC_0034_0068,52,77.280,5,8.880,1997-05-04,1998-03-04,62.456,9,11.554,2008-12-04,2009-08-17,-14.824,-1.275
usa_NC_0034_0069,53,72.820,5,7.649,1997-05-04,1998-03-04,58.080,10,12.048,2008-12-13,2009-10-13,-14.740,-1.267
usa_NC_0034_0070,53,86.660,5,9.872,1997-05-04,1998-03-04,70.920,10,11.499,2008-12-13,2009-11-05,-15.740,-1.353
usa_NC_0034_0071,53,68.840,5,12.202,1997-05-04,1998-03-04,53.720,10,9.577,2008-12-13,2009-11-05,-15.120,-1.300
usa_NC_0034_0072,53,71.320,5,11.607,1997-05-04,1998-03-04,59.082,11,9.326,2008-12-13,2009-11-21,-12.238,-1.052
usa_NC_0034_0073,53,73.100,5,12.017,1997-05-04,1998-03-04,62.500,11,9.674,2008-12-13,2009-11-21,-10.600,-0.911
usa_NC_0034_0074,53,71.980,5,12.376,1997-05-04,1998-03-04,60.391,11,9.742,2008-12-13,2009-11-21,-11.589,-0.996
usa_NC_0034_0075,53,73.940,5,12.296,1997-05-04,1998-03-04,63.658,12,9.384,2008-12-13,2009-11-21,-10.282,-0.884
usa_NC_0034_0076,53,71.660,5,9.951,1997-05-04,1998-03-04,62.817,12,10.623,2008-12-13,2009-11-21,-8.843,-0.760
usa_NC_0034_0077,53,66.160,5,5.735,1997-05-04,1998-03-04,59.240,10,9.144,2009-02-06,2009-11-21,-6.920,-0.595
usa_NC_0034_0078,53,59.940,5,5.027,1997-05-04,1998-03-04,57.433,12,6.646,2008-12-04,2009-11-21,-2.507,-0.216
usa_NC_0034_0079,54,61.300,5,4.742,1997-05-04,1998-03-04,61.875,12,7.556,2008-12-04,2009-11-21,0.575,0.049
usa_NC_0034_0080,54,58.360,5,4.503,1997-05-04,1998-03-04,60.485,13,7.894,2008-12-04,2009-11-21,2.125,0.183
usa_NC_0034_0081,54,53.800,5,5.967,1997-05-04,1998-03-04,57.727,11,6.638,2008-12-04,2009-11-21,3.927,0.338
usa_NC_0034_0082,54,48.960,5,4.403,1997-05-04,1998-03-04,54.833,9,7.062,2008-12-04,2009-10-20,5.873,0.505
usa_NC_0034_0083,54,41.920,5,4.264,1997-05-04,1998-03-04,50.789,9,8.988,2008-12-04,2009-10-20,8.869,0.763
usa_NC_0034_0084,54,41.460,5,5.224,1997-05-04,1998-03-04,53.655,11,8.179,2008-12-04,2009-10-20,12.195,1.049
usa_NC_0034_0085,54,40.500,5,7.026,1997-05-04,1998-03-04,53.133,12,7.058,2008-12-04,2009-10-20,12.633,1.086
usa_NC_0034_0086,54,42.880,5,7.446,1997-05-04,1998-03-04,51.209,11,6.901,2008-12-04,2009-10-20,8.329,0.716
usa_NC_0034_0087,54,42.780,5,8.059,1997-05-04,1998-03-04,49.811,9,9.378,2008-12-04,2009-08-17,7.031,0.605
usa_NC_0034_0088,54,41.280,5,9.598,1997-05-04,1998-03-04,53.678,9,10.729,2008-12-13,2009-10-13,12.398,1.066
usa_NC_0034_0089,55,40.160,5,10.156,1997-05-04,1998-03-04,49.620,10,11.115,2008-12-13,2009-11-05,9.460,0.813
usa_NC_0034_0090,55,37.040,5,11.005,1997-05-04,1998-03-04,45.310,10,11.898,2008-12-13,2009-11-05,8.270,0.711
usa_NC_0034_0091,55,34.480,5,8.239,1997-05-04,1998-03-04,44.973,11,13.618,2008-12-13,2009-11-21,10.493,0.902
usa_NC_0034_0092,55,38.140,5,5.816,1997-05-04,1998-03-04,46.333,12,12.746,2008-12-13,2009-11-21,8.193,0.704
usa_NC_0034_0093,55,40.200,5,9.540,1997-05-04,1998-03-04,48.000,11,13.032,2008-12-13,2009-11-21,7.800,0.671
usa_NC_0034_0094,55,38.660,5,11.692,1997-05-04,1998-03-04,48.833,12,13.497,2008-12-13,2009-11-21,10.173,0.875
usa_NC_0034_0095,55,36.520,5,8.952,1997-05-04,1998-03-04,47.892,13,13.610,2008-12-13,2009-11-21,11.372,0.978
usa_NC_0034_0096,55,33.800,5,9.837,1997-05-04,1998-03-04,49.545,11,13.986,2008-12-13,2009-11-21,15.745,1.354
usa_NC_0034_0097,55,31.820,5,7.734,1997-05-04,1998-03-04,49.873,11,12.916,2008-12-04,2009-11-21,18.053,1.552
usa_NC_0034_0098,55,29.840,5,5.714,1997-05-04,1998-03-04,49.658,12,12.342,2008-12-04,2009-11-21,19.818,1.704
usa_NC_0034_0099,56,28.200,5,5.851,1997-05-04,1998-03-04,50.983,12,11.976,2008-12-04,2009-11-21,22.783,1.959
usa_NC_0034_0100,56,25.120,5,7.401,1997-05-04,1998-03-04,48.945,11,11.335,2008-12-04,2009-11-21,23.825,2.049
usa_NC_0034_0101,56,22.340,5,5.568,1997-05-04,1998-03-04,46.940,10,12.359,2008-12-04,2009-11-21,24.600,2.115
usa_NC_0034_0102,56,21.540,5,5.242,1997-05-04,1998-03-04,48.822,9,12.761,2008-12-04,2009-10-20,27.282,2.346
usa_NC_0034_0103,56,20.800,5,5.638,1997-05-04,1998-03-04,51.750,10,13.846,2008-12-04,2009-10-20,30.950,2.661
usa_NC_0034_0104,56,22.720,5,6.896,1997-05-04,1998-03-04,48.527,11,13.425,2008-12-04,2009-10-20,25.807,2.219
usa_NC_0034_0105,56,27.660,5,7.220,1997-05-04,1998-03-04,48.650,12,12.099,2008-12-04,2009-10-20,20.990,1.805
usa_NC_0034_0106,56,28.320,5,11.342,1997-05-04,1998-03-04,46.573,11,14.556,2008-12-04,2009-10-20,18.253,1.569
usa_NC_0034_0107,56,36.975,4,10.284,1997-05-04,1998-03-04,47.367,9,15.779,2008-12-04,2009-08-17,10.392,0.893
usa_NC_0034_0108,56,41.600,4,11.667,1997-05-04,1998-03-04,50.856,9,15.565,2008-12-13,2009-10-13,9.256,0.796
usa_NC_0034_0109,56,49.025,4,12.499,1997-05-04,1998-03-04,49.930,10,14.179,2008-12-13,2009-11-05,0.905,0.078
usa_NC_0034_0110,57,55.625,4,13.994,1997-05-04,1998-03-04,51.990,10,16.069,2008-12-13,2009-11-05,-3.635,-0.313
usa_NC_0034_0111,57,56.250,4,14.530,1997-05-04,1998-03-04,51.436,11,16.032,2008-12-13,2009-11-21,-4.814,-0.414
usa_NC_0034_0112,57,58.500,4,12.574,1997-05-04,1998-03-04,52.009,11,15.494,2008-12-13,2009-11-21,-6.491,-0.558
usa_NC_0034_0113,57,62.350,4,9.804,1997-05-04,1998-03-04,52.836,11,14.430,2008-12-13,2009-11-21,-9.514,-0.818
usa_NC_0034_0114,57,62.300,4,12.572,1997-05-04,1998-03-04,53.358,12,15.300,2008-12-13,2009-11-21,-8.942,-0.769
usa_NC_0034_0115,57,61.550,4,15.216,1997-05-04,1998-03-04,50.438,13,16.018,2008-12-13,2009-11-21,-11.112,-0.955
usa_NC_0034_0116,57,59.780,5,11.781,1997-05-04,1998-03-04,45.610,10,15.174,2009-02-06,2009-11-21,-14.170,-1.218
usa_NC_0034_0117,57,59.480,5,9.688,1997-05-04,1998-03-04,46.236,11,12.275,2008-12-04,2009-11-21,-13.244,-1.139
usa_NC_0034_0118,57,61.920,5,9.843,1997-05-04,1998-03-04,49.400,12,13.099,2008-12-04,2009-11-21,-12.520,-1.076
usa_NC_0034_0119,57,68.680,5,11.749,1997-05-04,1998-03-04,50.723,13,12.019,2008-12-04,2009-11-21,-17.957,-1.544
usa_NC_0034_0120,58,69.280,5,14.629,1997-05-04,1998-03-04,53.100,11,12.479,2008-12-04,2009-11-21,-16.180,-1.391
usa_NC_0034_0121,58,72.160,5,12.887,1997-05-04,1998-03-04,53.960,10,13.255,2008-12-04,2009-11-21,-18.200,-1.565
usa_NC_0034_0122,58,72.020,5,9.579,1997-05-04,1998-03-04,53.990,10,12.823,2008-12-04,2009-10-20,-18.030,-1.550
usa_NC_0034_0123,58,66.140,5,10.473,1997-05-04,1998-03-04,53.045,11,13.121,2008-12-04,2009-10-20,-13.095,-1.126
usa_NC_0034_0124,58,63.300,5,10.371,1997-05-04,1998-03-04,52.192,12,12.123,2008-12-04,2009-10-20,-11.108,-0.955
usa_NC_0034_0125,58,63.620,5,11.909,1997-05-04,1998-03-04,50.000,12,11.340,2008-12-04,2009-10-20,-13.620,-1.171
usa_NC_0034_0126,58,61.060,5,13.395,1997-05-04,1998-03-04,45.844,9,11.823,2008-12-04,2009-08-17,-15.216,-1.308
usa_NC_0034_0127,58,56.980,5,14.018,1997-05-04,1998-03-04,42.411,9,14.030,2008-12-13,2009-10-13,-14.569,-1.253
usa_NC_0034_0128,58,54.100,5,11.833,1997-05-04,1998-03-04,36.744,9,13.921,2008-12-13,2009-10-13,-17.356,-1.492
usa_NC_0034_0129,58,53.240,5,10.005,1997-05-04,1998-03-04,35.840,10,13.550,2008-12-13,2009-11-05,-17.400,-1.496
usa_NC_0034_0130,59,51.960,5,7.003,1997-05-04,1998-03-04,36.409,11,15.009,2008-12-13,2009-11-21,-15.551,-1.337
usa_NC_0034_0131,59,50.080,5,7.407,1997-05-04,1998-03-04,39.175,12,14.483,2008-12-13,2009-11-21,-10.905,-0.938
usa_NC_0034_0132,59,46.620,5,4.972,1997-05-04,1998-03-04,40.509,11,14.310,2008-12-13,2009-11-21,-6.111,-0.525
usa_NC_0034_0133,59,37.400,5,5.597,1997-05-04,1998-03-04,39.217,12,15.775,2008-12-13,2009-11-21,1.817,0.156
usa_NC_0034_0134,59,37.040,5,4.522,1997-05-04,1998-03-04,41.936,14,14.971,2008-12-13,2009-11-21,4.896,0.421
