transect_id,domain_number,lrr_m_yr,unc_m_yr,r_squared,n_obs,start_date,end_date,position_start_m,n_start,position_end_m,n_end,total_change_m,total_unc_m,observed_change_m,observed_minus_total_m,window,lrr_window,span_years
usa_NC_0033_0099,30,1.4296,0.4461,0.1384,250,1996-02-11,2010-12-02,38.9000,13,54.7400,15,20.0144,6.2454,15.8400,-4.1744,1996_2010,1996_2010,14
usa_NC_0033_0100,30,1.3388,0.4470,0.1244,247,1996-02-11,2010-12-02,44.8167,12,56.8000,13,18.7432,6.2580,11.9833,-6.7599,1996_2010,1996_2010,14
usa_NC_0033_0101,30,1.4170,0.4469,0.1374,247,1996-02-11,2010-12-02,43.4000,12,55.1643,14,19.8380,6.2566,11.7643,-8.0737,1996_2010,1996_2010,14
usa_NC_0033_0102,30,1.8421,0.4422,0.2102,255,1996-02-11,2010-12-02,39.4167,12,53.3632,19,25.7894,6.1908,13.9465,-11.8429,1996_2010,1996_2010,14
usa_NC_0033_0103,30,1.7077,0.4491,0.1779,261,1996-02-11,2010-12-02,42.4167,12,51.5900,20,23.9078,6.2874,9.1733,-14.7345,1996_2010,1996_2010,14
usa_NC_0033_0104,31,1.8030,0.4474,0.1897,271,1996-02-11,2010-12-02,54.4583,12,64.1400,20,25.2420,6.2636,9.6817,-15.5603,1996_2010,1996_2010,14
usa_NC_0033_0105,31,1.8796,0.4554,0.2001,266,1996-02-11,2010-12-02,47.3083,12,59.8737,19,26.3144,6.3756,12.5654,-13.7490,1996_2010,1996_2010,14
usa_NC_0033_0106,31,1.9143,0.4504,0.2078,269,1996-02-11,2010-12-10,46.2667,12,55.3850,20,26.8002,6.3056,9.1183,-17.6819,1996_2010,1996_2010,14
usa_NC_0033_0107,31,1.9416,0.4574,0.2080,268,1996-02-11,2010-12-10,55.9333,12,61.4773,22,27.1824,6.4036,5.5439,-21.6385,1996_2010,1996_2010,14
usa_NC_0033_0108,31,1.9937,0.4605,0.2165,265,1996-02-11,2010-12-10,60.7250,12,66.5409,22,27.9118,6.4470,5.8159,-22.0959,1996_2010,1996_2010,14
usa_NC_0033_0109,31,2.1196,0.4692,0.2327,263,1996-02-11,2010-12-10,61.6917,12,67.6789,19,29.6744,6.5688,5.9873,-23.6871,1996_2010,1996_2010,14
usa_NC_0033_0110,31,1.9905,0.4624,0.2139,266,1996-02-11,2010-12-10,52.0167,12,56.9143,21,27.8670,6.4736,4.8976,-22.9694,1996_2010,1996_2010,14
usa_NC_0033_0111,31,2.1535,0.4588,0.2458,264,1996-02-11,2010-12-10,45.1167,12,51.6048,21,30.1490,6.4232,6.4881,-23.6609,1996_2010,1996_2010,14
usa_NC_0033_0112,31,2.1044,0.4525,0.2432,263,1996-02-11,2010-12-10,50.9333,12,58.3947,19,29.4616,6.3350,7.4614,-22.0002,1996_2010,1996_2010,14
usa_NC_0033_0113,31,2.0116,0.4779,0.2110,259,1996-02-11,2010-12-10,46.2917,12,54.2375,16,28.1624,6.6906,7.9458,-20.2166,1996_2010,1996_2010,14
usa_NC_0033_0114,31,1.9610,0.4557,0.2218,254,1996-02-11,2010-12-10,45.1417,12,53.3571,14,27.4540,6.3798,8.2155,-19.2385,1996_2010,1996_2010,14
usa_NC_0033_0115,32,1.9677,0.4438,0.2345,251,1996-02-11,2010-12-10,38.6917,12,52.1067,15,27.5478,6.2132,13.4150,-14.1328,1996_2010,1996_2010,14
usa_NC_0033_0116,32,1.9982,0.4387,0.2435,252,1996-02-11,2010-12-10,33.8000,12,50.1714,14,27.9748,6.1418,16.3714,-11.6034,1996_2010,1996_2010,14
usa_NC_0033_0117,32,1.9370,0.4266,0.2431,251,1996-02-11,2010-12-02,38.0462,13,54.1571,14,27.1180,5.9724,16.1110,-11.0070,1996_2010,1996_2010,14
usa_NC_0033_0118,32,1.8939,0.4390,0.2241,252,1996-02-11,2010-12-02,45.2308,13,61.7538,13,26.5146,6.1460,16.5231,-9.9915,1996_2010,1996_2010,14
usa_NC_0033_0119,32,1.8504,0.4750,0.1893,254,1996-02-11,2010-12-02,50.4923,13,63.6357,14,25.9056,6.6500,13.1434,-12.7622,1996_2010,1996_2010,14
usa_NC_0033_0120,32,1.7710,0.5054,0.1584,255,1996-02-11,2010-12-02,48.3538,13,62.0857,14,24.7940,7.0756,13.7319,-11.0621,1996_2010,1996_2010,14
usa_NC_0033_0121,32,2.0418,0.5116,0.1962,255,1996-02-11,2010-12-02,43.5385,13,61.1286,14,28.5852,7.1624,17.5901,-10.9951,1996_2010,1996_2010,14
usa_NC_0033_0122,32,2.2676,0.5171,0.2222,263,1996-02-11,2010-12-02,39.6308,13,61.5158,19,31.7464,7.2394,21.8850,-9.8614,1996_2010,1996_2010,14
usa_NC_0033_0123,32,2.1606,0.5068,0.2139,261,1996-02-11,2010-12-02,51.8385,13,70.2350,20,30.2484,7.0952,18.3965,-11.8519,1996_2010,1996_2010,14
usa_NC_0033_0124,32,2.0217,0.4969,0.1968,264,1996-02-11,2010-12-02,58.2667,12,73.5950,20,28.3038,6.9566,15.3283,-12.9755,1996_2010,1996_2010,14
usa_NC_0033_0125,33,2.0719,0.4803,0.2134,268,1996-02-11,2010-12-10,85.4333,12,99.4429,21,29.0066,6.7242,14.0095,-14.9971,1996_2010,1996_2010,14
usa_NC_0033_0126,33,2.0739,0.4719,0.2197,268,1996-02-11,2010-12-10,104.9000,12,119.5455,22,29.0346,6.6066,14.6455,-14.3891,1996_2010,1996_2010,14
usa_NC_0033_0127,33,1.9806,0.4855,0.1976,264,1996-02-11,2010-12-10,58.1833,12,70.5417,24,27.7284,6.7970,12.3583,-15.3701,1996_2010,1996_2010,14
usa_NC_0033_0128,33,1.9507,0.4841,0.1943,263,1996-02-11,2010-12-10,50.0250,12,60.8136,22,27.3098,6.7774,10.7886,-16.5212,1996_2010,1996_2010,14
usa_NC_0033_0129,33,1.9783,0.4653,0.2091,267,1996-02-11,2010-12-10,43.8500,12,53.0091,22,27.6962,6.5142,9.1591,-18.5371,1996_2010,1996_2010,14
usa_NC_0033_0130,33,1.8817,0.4873,0.1825,261,1996-02-11,2010-12-10,48.8417,12,49.9050,20,26.3438,6.8222,1.0633,-25.2805,1996_2010,1996_2010,14
usa_NC_0033_0131,33,1.7658,0.5001,0.1573,261,1996-02-11,2010-12-10,59.1833,12,52.9524,21,24.7212,7.0014,-6.2310,-30.9522,1996_2010,1996_2010,14
usa_NC_0033_0132,33,1.6021,0.5111,0.1274,263,1996-02-11,2010-12-10,61.7583,12,50.0550,20,22.4294,7.1554,-11.7033,-34.1327,1996_2010,1996_2010,14
usa_NC_0033_0133,33,1.2132,0.5179,0.0765,259,1996-02-11,2010-12-10,63.9083,12,46.8235,17,16.9848,7.2506,-17.0848,-34.0696,1996_2010,1996_2010,14
usa_NC_0033_0134,33,0.9269,0.5239,0.0463,252,1996-02-11,2010-12-10,67.9333,12,43.8667,15,12.9766,7.3346,-24.0667,-37.0433,1996_2010,1996_2010,14
usa_NC_0033_0135,33,0.8087,0.5423,0.0333,252,1996-02-11,2010-12-10,63.2000,12,35.9133,15,11.3218,7.5922,-27.2867,-38.6085,1996_2010,1996_2010,14
usa_NC_0033_0136,34,0.5917,0.5520,0.0176,251,1996-02-11,2010-12-02,64.7667,12,37.8000,14,8.2838,7.7280,-26.9667,-35.2505,1996_2010,1996_2010,14
usa_NC_0033_0137,34,0.4920,0.5589,0.0121,247,1996-02-11,2010-12-02,70.6000,12,43.3429,14,6.8880,7.8246,-27.2571,-34.1451,1996_2010,1996_2010,14
usa_NC_0033_0138,34,0.1852,0.5589,0.0017,248,1996-02-11,2010-12-02,71.4167,12,41.9429,14,2.5928,7.8246,-29.4738,-32.0666,1996_2010,1996_2010,14
usa_NC_0033_0139,34,0.1147,0.5601,0.0007,245,1996-02-11,2010-12-02,73.3750,12,43.5769,13,1.6058,7.8414,-29.7981,-31.4039,1996_2010,1996_2010,14
usa_NC_0033_0140,34,-0.0757,0.5314,0.0003,248,1996-02-11,2010-12-02,77.9500,12,50.6200,15,-1.0598,7.4396,-27.3300,-26.2702,1996_2010,1996_2010,14
usa_NC_0033_0141,34,-0.2922,0.5026,0.0052,252,1996-02-11,2010-12-02,85.0750,12,55.5176,17,-4.0908,7.0364,-29.5574,-25.4666,1996_2010,1996_2010,14
usa_NC_0033_0142,34,-0.4499,0.4944,0.0124,257,1996-02-11,2010-12-02,85.6250,12,54.4000,21,-6.2986,6.9216,-31.2250,-24.9264,1996_2010,1996_2010,14
usa_NC_0033_0143,34,-0.9525,0.4822,0.0556,259,1996-02-11,2010-12-02,84.4000,12,48.6286,21,-13.3350,6.7508,-35.7714,-22.4364,1996_2010,1996_2010,14
usa_NC_0033_0144,34,-1.0195,0.4845,0.0624,260,1996-02-11,2010-12-02,81.3250,12,43.6286,21,-14.2730,6.7830,-37.6964,-23.4234,1996_2010,1996_2010,14
usa_NC_0033_0145,34,-1.0036,0.4896,0.0588,263,1996-02-11,2010-12-10,77.5083,12,42.0864,22,-14.0504,6.8544,-35.4220,-21.3716,1996_2010,1996_2010,14
usa_NC_0033_0146,35,-1.3526,0.4988,0.0985,263,1996-02-11,2010-12-10,77.1385,13,35.9087,23,-18.9364,6.9832,-41.2298,-22.2934,1996_2010,1996_2010,14
usa_NC_0033_0147,35,-1.5198,0.5112,0.1173,260,1996-02-11,2010-12-10,80.7154,13,35.2840,25,-21.2772,7.1568,-45.4314,-24.1542,1996_2010,1996_2010,14
usa_NC_0033_0148,35,-1.8596,0.4996,0.1729,259,1996-02-11,2010-12-10,86.5308,13,36.4609,23,-26.0344,6.9944,-50.0699,-24.0355,1996_2010,1996_2010,14
usa_NC_0033_0149,35,-2.1516,0.4954,0.2229,257,1996-02-11,2010-12-10,89.2615,13,35.4571,21,-30.1224,6.9356,-53.8044,-23.6820,1996_2010,1996_2010,14
usa_NC_0033_0150,35,-2.4778,0.4750,0.2935,256,1996-02-11,2010-12-10,88.8462,13,31.7714,21,-34.6892,6.6500,-57.0747,-22.3855,1996_2010,1996_2010,14
usa_NC_0033_0151,35,-2.8199,0.4680,0.3548,258,1996-02-11,2010-12-10,89.9846,13,30.7952,21,-39.4786,6.5520,-59.1894,-19.7108,1996_2010,1996_2010,14
usa_NC_0033_0152,35,-2.9788,0.4848,0.3629,259,1996-02-11,2010-12-10,85.8385,13,26.5684,19,-41.7032,6.7872,-59.2700,-17.5668,1996_2010,1996_2010,14
usa_NC_0033_0153,35,-3.2600,0.4957,0.3967,257,1996-02-11,2010-12-10,83.1462,13,23.5765,17,-45.6400,6.9398,-59.5697,-13.9297,1996_2010,1996_2010,14
usa_NC_0033_0154,35,-3.3304,0.5064,0.4025,251,1996-02-11,2010-12-10,78.4538,13,20.7375,16,-46.6256,7.0896,-57.7163,-11.0907,1996_2010,1996_2010,14
usa_NC_0033_0155,35,-3.4170,0.5319,0.3973,245,1996-02-11,2010-12-10,78.8385,13,22.9667,15,-47.8380,7.4466,-55.8718,-8.0338,1996_2010,1996_2010,14
usa_NC_0033_0156,35,-3.3822,0.5224,0.3960,250,1996-02-11,2010-12-02,77.7308,13,25.7067,15,-47.3508,7.3136,-52.0241,-4.6733,1996_2010,1996_2010,14
usa_NC_0033_0157,36,-3.4482,0.5274,0.4037,247,1996-02-11,2010-12-02,75.3462,13,25.2143,14,-48.2748,7.3836,-50.1319,-1.8571,1996_2010,1996_2010,14
usa_NC_0033_0158,36,-3.5832,0.5531,0.3954,251,1996-02-11,2010-12-02,76.8692,13,24.4643,14,-50.1648,7.7434,-52.4049,-2.2401,1996_2010,1996_2010,14
usa_NC_0033_0159,36,-3.6889,0.5419,0.4192,251,1996-02-11,2010-12-02,77.3000,13,25.7357,14,-51.6446,7.5866,-51.5643,0.0803,1996_2010,1996_2010,14
usa_NC_0033_0160,36,-3.6091,0.5344,0.4184,248,1996-02-11,2010-12-02,80.2923,13,26.1800,15,-50.5274,7.4816,-54.1123,-3.5849,1996_2010,1996_2010,14
usa_NC_0033_0161,36,-3.5673,0.4977,0.4386,257,1996-02-11,2010-12-02,83.4154,13,31.4667,18,-49.9422,6.9678,-51.9487,-2.0065,1996_2010,1996_2010,14
usa_NC_0033_0162,36,-3.5666,0.4932,0.4411,259,1996-02-11,2010-12-02,77.6385,13,26.6550,20,-49.9324,6.9048,-50.9835,-1.0511,1996_2010,1996_2010,14
usa_NC_0033_0163,36,-3.6570,0.4801,0.4648,261,1996-02-11,2010-12-02,82.9923,13,32.1800,20,-51.1980,6.7214,-50.8123,0.3857,1996_2010,1996_2010,14
usa_NC_0033_0164,36,-3.6234,0.4826,0.4577,261,1996-02-11,2010-12-02,80.0077,13,32.7750,20,-50.7276,6.7564,-47.2327,3.4949,1996_2010,1996_2010,14
usa_NC_0033_0165,36,-3.5017,0.4784,0.4422,264,1996-02-11,2010-12-10,79.3077,13,36.4000,21,-49.0238,6.6976,-42.9077,6.1161,1996_2010,1996_2010,14
usa_NC_0033_0166,36,-3.4144,0.4737,0.4299,269,1996-02-11,2010-12-10,79.2769,13,37.8130,23,-47.8016,6.6318,-41.4639,6.3377,1996_2010,1996_2010,14
usa_NC_0033_0167,37,-3.4467,0.4798,0.4330,264,1996-02-11,2010-12-10,77.7692,13,37.1409,22,-48.2538,6.7172,-40.6283,7.6255,1996_2010,1996_2010,14
usa_NC_0033_0168,37,-3.2646,0.4808,0.4037,266,1996-02-11,2010-12-10,70.9083,12,35.8273,22,-45.7044,6.7312,-35.0811,10.6233,1996_2010,1996_2010,14
usa_NC_0033_0169,37,-2.9671,0.4876,0.3567,261,1996-02-11,2010-12-10,66.2364,11,36.7571,21,-41.5394,6.8264,-29.4792,12.0602,1996_2010,1996_2010,14
usa_NC_0033_0170,37,-2.7220,0.4823,0.3255,258,1996-02-11,2010-12-10,64.2545,11,37.3048,21,-38.1080,6.7522,-26.9498,11.1582,1996_2010,1996_2010,14
usa_NC_0033_0171,37,-2.5439,0.4618,0.3166,256,1996-02-11,2010-12-10,58.0091,11,35.0524,21,-35.6146,6.4652,-22.9567,12.6579,1996_2010,1996_2010,14
usa_NC_0033_0172,37,-2.4343,0.4823,0.2841,251,1996-02-11,2010-12-10,57.0091,11,37.4444,18,-34.0802,6.7522,-19.5646,14.5156,1996_2010,1996_2010,14
usa_NC_0033_0173,37,-2.1912,0.5031,0.2260,254,1996-02-11,2010-12-10,54.6455,11,40.0529,17,-30.6768,7.0434,-14.5925,16.0843,1996_2010,1996_2010,14
usa_NC_0033_0174,37,-2.1554,0.5149,0.2158,249,1996-02-11,2010-12-10,56.2091,11,43.5333,15,-30.1756,7.2086,-12.6758,17.4998,1996_2010,1996_2010,14
usa_NC_0033_0175,37,-1.8971,0.5314,0.1691,245,1996-02-11,2010-12-10,48.1364,11,41.1000,16,-26.5594,7.4396,-7.0364,19.5230,1996_2010,1996_2010,14
usa_NC_0033_0176,37,-1.4981,0.5395,0.1076,250,1996-02-11,2010-12-02,61.2455,11,57.9600,15,-20.9734,7.5530,-3.2855,17.6879,1996_2010,1996_2010,14
usa_NC_0033_0177,37,-1.1665,0.5454,0.0675,247,1996-02-11,2010-12-02,48.2273,11,48.9643,14,-16.3310,7.6356,0.7370,17.0680,1996_2010,1996_2010,14
usa_NC_0033_0178,38,-0.8022,0.5584,0.0320,244,1996-02-11,2010-12-02,44.3091,11,48.1571,14,-11.2308,7.8176,3.8481,15.0789,1996_2010,1996_2010,14
usa_NC_0033_0179,38,-0.4768,0.5480,0.0119,246,1996-02-11,2010-12-02,45.8000,11,51.9308,13,-6.6752,7.6720,6.1308,12.8060,1996_2010,1996_2010,14
usa_NC_0033_0180,38,-0.0342,0.5456,0.0001,244,1996-02-11,2010-12-02,48.8545,11,56.1714,14,-0.4788,7.6384,7.3169,7.7957,1996_2010,1996_2010,14
usa_NC_0033_0181,38,0.4326,0.5137,0.0107,257,1996-02-11,2010-12-02,47.7636,11,55.5579,19,6.0564,7.1918,7.7943,1.7379,1996_2010,1996_2010,14
usa_NC_0033_0182,38,0.6322,0.5102,0.0226,260,1996-02-11,2010-12-02,49.3364,11,55.2650,20,8.8508,7.1428,5.9286,-2.9222,1996_2010,1996_2010,14
usa_NC_0033_0183,38,0.8045,0.4793,0.0408,259,1996-02-11,2010-12-02,45.2818,11,49.0550,20,11.2630,6.7102,3.7732,-7.4898,1996_2010,1996_2010,14
usa_NC_0033_0184,38,1.1212,0.4945,0.0712,262,1996-02-11,2010-12-02,46.5455,11,53.9350,20,15.6968,6.9230,7.3895,-8.3073,1996_2010,1996_2010,14
usa_NC_0033_0185,38,1.3934,0.4891,0.1072,264,1996-02-11,2010-12-10,42.6909,11,54.3048,21,19.5076,6.8474,11.6139,-7.8937,1996_2010,1996_2010,14
usa_NC_0033_0186,38,1.2299,0.4859,0.0866,264,1996-02-11,2010-12-10,42.4909,11,52.0000,23,17.2186,6.8026,9.5091,-7.7095,1996_2010,1996_2010,14
usa_NC_0033_0187,38,1.0664,0.4904,0.0668,258,1996-02-11,2010-12-10,41.4000,12,46.9391,23,14.9296,6.8656,5.5391,-9.3905,1996_2010,1996_2010,14
usa_NC_0033_0188,39,1.0316,0.4876,0.0626,262,1996-02-11,2010-12-10,41.4667,12,46.4952,21,14.4424,6.8264,5.0286,-9.4138,1996_2010,1996_2010,14
usa_NC_0033_0189,39,0.8756,0.4872,0.0461,261,1996-02-11,2010-12-10,40.3500,12,45.9190,21,12.2584,6.8208,5.5690,-6.6894,1996_2010,1996_2010,14
usa_NC_0033_0190,39,0.6964,0.4776,0.0310,260,1996-02-11,2010-12-10,40.3167,12,45.3000,22,9.7496,6.6864,4.9833,-4.7663,1996_2010,1996_2010,14
usa_NC_0033_0191,39,0.6195,0.4644,0.0261,259,1996-02-11,2010-12-10,41.9500,12,45.9364,22,8.6730,6.5016,3.9864,-4.6866,1996_2010,1996_2010,14
usa_NC_0033_0192,39,0.4433,0.4559,0.0141,259,1996-02-11,2010-12-10,42.4083,12,44.9211,19,6.2062,6.3826,2.5127,-3.6935,1996_2010,1996_2010,14
usa_NC_0033_0193,39,0.4035,0.4593,0.0117,255,1996-02-11,2010-12-10,43.4250,12,45.2667,15,5.6490,6.4302,1.8417,-3.8073,1996_2010,1996_2010,14
usa_NC_0033_0194,39,0.2496,0.4555,0.0046,253,1996-02-11,2010-12-10,40.3333,12,42.1882,17,3.4944,6.3770,1.8549,-1.6395,1996_2010,1996_2010,14
usa_NC_0033_0195,39,0.1865,0.4477,0.0027,249,1996-02-11,2010-12-10,40.0750,12,41.3750,16,2.6110,6.2678,1.3000,-1.3110,1996_2010,1996_2010,14
usa_NC_0033_0196,39,0.3816,0.4555,0.0109,250,1996-02-11,2010-12-02,38.7750,12,39.9437,16,5.3424,6.3770,1.1687,-4.1737,1996_2010,1996_2010,14
usa_NC_0033_0197,39,0.3969,0.4388,0.0126,250,1996-02-11,2010-12-02,42.4417,12,45.2571,14,5.5566,6.1432,2.8155,-2.7411,1996_2010,1996_2010,14
usa_NC_0033_0198,40,0.2193,0.4149,0.0043,251,1996-02-11,2010-12-02,43.2750,12,43.1200,15,3.0702,5.8086,-0.1550,-3.2252,1996_2010,1996_2010,14
usa_NC_0033_0199,40,0.3008,0.4205,0.0080,247,1996-02-11,2010-12-02,44.1667,12,43.2600,15,4.2112,5.8870,-0.9067,-5.1179,1996_2010,1996_2010,14
usa_NC_0033_0200,40,0.5841,0.4202,0.0293,250,1996-02-11,2010-12-02,43.3250,12,46.7933,15,8.1774,5.8828,3.4683,-4.7091,1996_2010,1996_2010,14
usa_NC_0033_0201,40,0.7335,0.3996,0.0484,259,1996-02-11,2010-12-02,45.1083,12,51.5650,20,10.2690,5.5944,6.4567,-3.8123,1996_2010,1996_2010,14
usa_NC_0033_0202,40,0.7145,0.4114,0.0429,263,1996-02-11,2010-12-02,44.8000,12,50.9810,21,10.0030,5.7596,6.1810,-3.8220,1996_2010,1996_2010,14
usa_NC_0033_0203,40,0.8019,0.4194,0.0515,263,1996-02-11,2010-12-02,50.9750,12,58.7714,21,11.2266,5.8716,7.7964,-3.4302,1996_2010,1996_2010,14
usa_NC_0033_0204,40,0.9097,0.4511,0.0566,265,1996-02-11,2010-12-10,48.9000,12,56.1500,22,12.7358,6.3154,7.2500,-5.4858,1996_2010,1996_2010,14
usa_NC_0033_0205,40,0.8427,0.4359,0.0526,263,1996-02-11,2010-12-10,50.3583,12,59.3955,22,11.7978,6.1026,9.0371,-2.7607,1996_2010,1996_2010,14
usa_NC_0033_0206,40,1.0380,0.4468,0.0742,263,1996-02-11,2010-12-10,48.0500,12,59.5565,23,14.5320,6.2552,11.5065,-3.0255,1996_2010,1996_2010,14
usa_NC_0033_0207,40,1.1770,0.4452,0.0931,266,1996-02-11,2010-12-10,44.8333,12,53.4696,23,16.4780,6.2328,8.6362,-7.8418,1996_2010,1996_2010,14
usa_NC_0033_0209,41,1.4385,0.4713,0.1212,264,1996-02-11,2010-12-10,48.8667,12,58.2955,22,20.1390,6.5982,9.4288,-10.7102,1996_2010,1996_2010,14
usa_NC_0033_0210,41,1.5402,0.4774,0.1339,263,1996-02-11,2010-12-10,48.0750,12,56.8409,22,21.5628,6.6836,8.7659,-12.7969,1996_2010,1996_2010,14
usa_NC_0033_0211,41,1.6998,0.4977,0.1492,260,1996-02-11,2010-12-10,41.3500,12,49.7591,22,23.7972,6.9678,8.4091,-15.3881,1996_2010,1996_2010,14
usa_NC_0033_0212,41,1.6443,0.5182,0.1346,253,1996-02-11,2010-12-10,45.0750,12,52.1778,18,23.0202,7.2548,7.1028,-15.9174,1996_2010,1996_2010,14
usa_NC_0033_0213,41,1.5726,0.5210,0.1226,255,1996-02-11,2010-12-10,34.3250,12,36.8500,16,22.0164,7.2940,2.5250,-19.4914,1996_2010,1996_2010,14
usa_NC_0033_0214,41,1.5898,0.5112,0.1300,253,1996-02-11,2010-12-10,37.3909,11,37.1353,17,22.2572,7.1568,-0.2556,-22.5128,1996_2010,1996_2010,14
usa_NC_0033_0215,41,1.6076,0.4983,0.1410,248,1996-02-11,2010-12-10,38.6273,11,37.3438,16,22.5064,6.9762,-1.2835,-23.7899,1996_2010,1996_2010,14
usa_NC_0033_0216,41,1.6325,0.4729,0.1576,249,1996-02-11,2010-12-02,42.7909,11,41.5438,16,22.8550,6.6206,-1.2472,-24.1022,1996_2010,1996_2010,14
usa_NC_0033_0217,41,1.4878,0.4344,0.1529,254,1996-02-11,2010-12-02,37.0727,11,35.8125,16,20.8292,6.0816,-1.2602,-22.0894,1996_2010,1996_2010,14
usa_NC_0033_0218,41,1.3612,0.4313,0.1358,248,1996-02-11,2010-12-02,36.8000,11,36.3867,15,19.0568,6.0382,-0.4133,-19.4701,1996_2010,1996_2010,14
usa_NC_0033_0219,42,1.2346,0.4404,0.1123,243,1996-02-11,2010-12-02,34.3455,11,33.8667,15,17.2844,6.1656,-0.4788,-17.7632,1996_2010,1996_2010,14
usa_NC_0033_0220,42,1.4140,0.4501,0.1347,248,1996-02-11,2010-12-02,39.0909,11,45.0778,18,19.7960,6.3014,5.9869,-13.8091,1996_2010,1996_2010,14
usa_NC_0033_0221,42,1.4605,0.4315,0.1484,257,1996-02-11,2010-12-02,31.7182,11,41.8950,20,20.4470,6.0410,10.1768,-10.2702,1996_2010,1996_2010,14
usa_NC_0033_0222,42,1.4031,0.4228,0.1430,258,1996-02-11,2010-12-02,41.8364,11,51.1333,21,19.6434,5.9192,9.2970,-10.3464,1996_2010,1996_2010,14
usa_NC_0033_0223,42,1.3911,0.4294,0.1353,262,1996-02-11,2010-12-02,31.4250,12,41.9381,21,19.4754,6.0116,10.5131,-8.9623,1996_2010,1996_2010,14
usa_NC_0033_0224,42,1.3707,0.4282,0.1330,261,1996-02-11,2010-12-02,30.8917,12,42.9381,21,19.1898,5.9948,12.0464,-7.1434,1996_2010,1996_2010,14
usa_NC_0033_0225,42,1.2770,0.4009,0.1314,262,1996-02-11,2010-12-10,31.9583,12,46.0682,22,17.8780,5.6126,14.1098,-3.7682,1996_2010,1996_2010,14
usa_NC_0033_0226,42,1.1742,0.3928,0.1156,267,1996-02-11,2010-12-10,23.4923,13,40.0600,25,16.4388,5.4992,16.5677,0.1289,1996_2010,1996_2010,14
usa_NC_0033_0227,42,1.0085,0.4026,0.0846,265,1996-02-11,2010-12-10,22.6769,13,37.9609,23,14.1190,5.6364,15.2839,1.1649,1996_2010,1996_2010,14
usa_NC_0033_0228,42,0.9604,0.4146,0.0728,267,1996-02-11,2010-12-10,23.3769,13,38.6727,22,13.4456,5.8044,15.2958,1.8502,1996_2010,1996_2010,14
usa_NC_0033_0229,43,0.9090,0.4050,0.0691,265,1996-02-11,2010-12-10,30.5923,13,47.2955,22,12.7260,5.6700,16.7031,3.9771,1996_2010,1996_2010,14
usa_NC_0033_0230,43,0.8519,0.4036,0.0632,258,1996-02-11,2010-12-10,20.9231,13,37.1000,22,11.9266,5.6504,16.1769,4.2503,1996_2010,1996_2010,14
usa_NC_0033_0231,43,0.6520,0.4023,0.0387,255,1996-02-11,2010-12-10,21.9231,13,35.0150,20,9.1280,5.6322,13.0919,3.9639,1996_2010,1996_2010,14
usa_NC_0033_0232,43,0.5766,0.4024,0.0302,258,1996-02-11,2010-12-10,18.0846,13,30.7778,18,8.0724,5.6336,12.6932,4.6208,1996_2010,1996_2010,14
usa_NC_0033_0233,43,0.5419,0.4149,0.0254,256,1996-02-11,2010-12-10,17.9077,13,30.5813,16,7.5866,5.8086,12.6736,5.0870,1996_2010,1996_2010,14
usa_NC_0033_0234,43,0.5825,0.4098,0.0305,251,1996-02-11,2010-12-10,17.7154,13,30.3063,16,8.1550,5.7372,12.5909,4.4359,1996_2010,1996_2010,14
usa_NC_0033_0235,43,0.7860,0.4071,0.0547,252,1996-02-11,2010-12-10,15.9154,13,26.8375,16,11.0040,5.6994,10.9221,-0.0819,1996_2010,1996_2010,14
usa_NC_0033_0236,43,0.9587,0.4248,0.0741,249,1996-02-11,2010-12-02,29.6846,13,39.9438,16,13.4218,5.9472,10.2591,-3.1627,1996_2010,1996_2010,14
usa_NC_0033_0237,43,1.1985,0.4334,0.1049,255,1996-02-11,2010-12-02,25.0538,13,36.9600,15,16.7790,6.0676,11.9062,-4.8728,1996_2010,1996_2010,14
usa_NC_0033_0238,43,1.1892,0.4351,0.1020,257,1996-02-11,2010-12-02,23.7308,13,39.0200,15,16.6488,6.0914,15.2892,-1.3596,1996_2010,1996_2010,14
usa_NC_0033_0239,44,1.1665,0.4365,0.1016,247,1996-02-11,2010-12-02,29.3692,13,44.2714,14,16.3310,6.1110,14.9022,-1.4288,1996_2010,1996_2010,14
usa_NC_0033_0240,44,1.1563,0.4190,0.1064,250,1996-02-11,2010-12-02,12.6846,13,28.1529,17,16.1882,5.8660,15.4683,-0.7199,1996_2010,1996_2010,14
usa_NC_0033_0241,44,1.0930,0.3979,0.1015,261,1996-02-11,2010-12-02,17.2615,13,33.8550,20,15.3020,5.5706,16.5935,1.2915,1996_2010,1996_2010,14
usa_NC_0033_0242,44,1.0388,0.4036,0.0909,259,1996-02-11,2010-12-02,32.3462,13,48.0850,20,14.5432,5.6504,15.7388,1.1956,1996_2010,1996_2010,14
usa_NC_0033_0243,44,1.0419,0.4014,0.0933,256,1996-02-11,2010-12-02,23.7692,13,38.4450,20,14.5866,5.6196,14.6758,0.0892,1996_2010,1996_2010,14
usa_NC_0033_0244,44,1.2831,0.3982,0.1346,261,1996-02-11,2010-12-02,22.3385,13,38.2900,20,17.9634,5.5748,15.9515,-2.0119,1996_2010,1996_2010,14
usa_NC_0033_0245,44,1.3650,0.4202,0.1369,260,1996-02-11,2010-12-02,22.6385,13,37.4190,21,19.1100,5.8828,14.7806,-4.3294,1996_2010,1996_2010,14
