FID_All_Shorelines_UTM,ATTRIBUTE,DATA_SOURC,EXT_METH,DAT_SET_CR,NOAA_Regio,Shape_Leng,Year,RouteID,Date,Uncy,Source,Source_b,UNCERT,FID_Transects_100m_Transects_100m_AddSpatialJoin,Transects_100m_LineID,Transects_100m_AddSpatialJoin_OBJECTID,Transects_100m_AddSpatialJoin_Join_Count,Transects_100m_AddSpatialJoin_TARGET_FID,Transects_100m_AddSpatialJoin_Coords,Transects_100m_AddSpatialJoin_domain_id,Transects_100m_AddSpatialJoin_reach,Transects_100m_AddSpatialJoin_z_mean,Transects_100m_AddSpatialJoin_z_max,Transects_100m_AddSpatialJoin_z_min,Transects_100m_AddSpatialJoin_relief_m,Transects_100m_AddSpatialJoin_slope_avg,Transects_100m_AddSpatialJoin_road_z,Transects_100m_AddSpatialJoin_shch_myr,Transects_100m_AddSpatialJoin_eros_hot,Transects_100m_AddSpatialJoin_bnour,Transects_100m_AddSpatialJoin_bnour_yr,Transects_100m_AddSpatialJoin_bnour_src,Transects_100m_AddSpatialJoin_armor,Transects_100m_AddSpatialJoin_editor,Transects_100m_AddSpatialJoin_edit_date,Transects_100m_AddSpatialJoin_notes,Transects_100m_AddSpatialJoin_hotspot,Transects_100m_AddSpatialJoin_Shape_Length,Distance_from_Datum,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y
10,Natural.Mean High Water,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.004979743491290,2019,,01/01/2019,,,,,325,325.000000000000000,325,1,325,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,3024.618802807061456,460198.595502807525918,3930161.535634391941130
11,Man-made.Rip Rap,Aerial Photography,Stereo,NOAA,Southeast and Caribbean,0.009425887676820,2019,,01/01/2019,,,,,325,325.000000000000000,325,1,325,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,3024.618802807061456,460198.595502807525918,3930161.535634391941130
12,Natural.Mean High Water,Lidar,Derived,NOAA,Southeast and Caribbean,0.540290661844000,2019,,01/01/2019,,,,,325,325.000000000000000,325,1,325,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,3024.618802807061456,460198.595502807525918,3930161.535634391941130
1,Natural.Mean High Water,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.015357206663400,2019,,01/01/2019,,,,,326,326.000000000000000,326,1,326,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,3012.091304976377160,460198.595504976692609,3930261.535634663887322
2,Natural.Mean High Water.Approximate,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.027470673223900,2019,,01/01/2019,,,,,326,326.000000000000000,326,1,326,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,3012.091304976377160,460198.595504976692609,3930261.535634663887322
3,Natural.Mean High Water.Approximate,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.034028404739200,2019,,01/01/2019,,,,,326,326.000000000000000,326,1,326,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,3012.091304976377160,460198.595504976692609,3930261.535634663887322
4,Natural.Mean High Water.Approximate,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.039116737257700,2019,,01/01/2019,,,,,326,326.000000000000000,326,1,326,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,3012.091304976377160,460198.595504976692609,3930261.535634663887322
5,Man-made.Bulkhead Or Sea Wall,Aerial Photography,Stereo,NOAA,Southeast and Caribbean,0.000159606834372,2019,,01/01/2019,,,,,326,326.000000000000000,326,1,326,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,3012.091304976377160,460198.595504976692609,3930261.535634663887322
6,Natural.Mean High Water,Aerial Photography,Stereo,NOAA,Southeast and Caribbean,0.000055589173470,2019,,01/01/2019,,,,,326,326.000000000000000,326,1,326,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,3012.091304976377160,460198.595504976692609,3930261.535634663887322
7,Natural.Mean High Water,Lidar,Derived,NOAA,Southeast and Caribbean,0.135290378552000,2019,,01/01/2019,,,,,326,326.000000000000000,326,1,326,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,3012.091304976377160,460198.595504976692609,3930261.535634663887322
8,Natural.Mean High Water,Lidar,Derived,NOAA,Southeast and Caribbean,0.002929780637000,2019,,01/01/2019,,,,,326,326.000000000000000,326,1,326,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,3012.091304976377160,460198.595504976692609,3930261.535634663887322
9,Natural.Mean High Water,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.003555553219010,2019,,01/01/2019,,,,,326,326.000000000000000,326,1,326,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,3012.091304976377160,460198.595504976692609,3930261.535634663887322
10,Natural.Mean High Water,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.004979743491290,2019,,01/01/2019,,,,,326,326.000000000000000,326,1,326,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,3012.091304976377160,460198.595504976692609,3930261.535634663887322
11,Man-made.Rip Rap,Aerial Photography,Stereo,NOAA,Southeast and Caribbean,0.009425887676820,2019,,01/01/2019,,,,,326,326.000000000000000,326,1,326,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,3012.091304976377160,460198.595504976692609,3930261.535634663887322
12,Natural.Mean High Water,Lidar,Derived,NOAA,Southeast and Caribbean,0.540290661844000,2019,,01/01/2019,,,,,326,326.000000000000000,326,1,326,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,3012.091304976377160,460198.595504976692609,3930261.535634663887322
1,Natural.Mean High Water,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.015357206663400,2019,,01/01/2019,,,,,327,327.000000000000000,327,1,327,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2992.536807145923831,460198.595507145859301,3930361.535535085946321
2,Natural.Mean High Water.Approximate,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.027470673223900,2019,,01/01/2019,,,,,327,327.000000000000000,327,1,327,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2992.536807145923831,460198.595507145859301,3930361.535535085946321
3,Natural.Mean High Water.Approximate,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.034028404739200,2019,,01/01/2019,,,,,327,327.000000000000000,327,1,327,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2992.536807145923831,460198.595507145859301,3930361.535535085946321
4,Natural.Mean High Water.Approximate,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.039116737257700,2019,,01/01/2019,,,,,327,327.000000000000000,327,1,327,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2992.536807145923831,460198.595507145859301,3930361.535535085946321
5,Man-made.Bulkhead Or Sea Wall,Aerial Photography,Stereo,NOAA,Southeast and Caribbean,0.000159606834372,2019,,01/01/2019,,,,,327,327.000000000000000,327,1,327,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2992.536807145923831,460198.595507145859301,3930361.535535085946321
6,Natural.Mean High Water,Aerial Photography,Stereo,NOAA,Southeast and Caribbean,0.000055589173470,2019,,01/01/2019,,,,,327,327.000000000000000,327,1,327,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2992.536807145923831,460198.595507145859301,3930361.535535085946321
7,Natural.Mean High Water,Lidar,Derived,NOAA,Southeast and Caribbean,0.135290378552000,2019,,01/01/2019,,,,,327,327.000000000000000,327,1,327,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2992.536807145923831,460198.595507145859301,3930361.535535085946321
8,Natural.Mean High Water,Lidar,Derived,NOAA,Southeast and Caribbean,0.002929780637000,2019,,01/01/2019,,,,,327,327.000000000000000,327,1,327,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2992.536807145923831,460198.595507145859301,3930361.535535085946321
9,Natural.Mean High Water,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.003555553219010,2019,,01/01/2019,,,,,327,327.000000000000000,327,1,327,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2992.536807145923831,460198.595507145859301,3930361.535535085946321
10,Natural.Mean High Water,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.004979743491290,2019,,01/01/2019,,,,,327,327.000000000000000,327,1,327,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2992.536807145923831,460198.595507145859301,3930361.535535085946321
11,Man-made.Rip Rap,Aerial Photography,Stereo,NOAA,Southeast and Caribbean,0.009425887676820,2019,,01/01/2019,,,,,327,327.000000000000000,327,1,327,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2992.536807145923831,460198.595507145859301,3930361.535535085946321
12,Natural.Mean High Water,Lidar,Derived,NOAA,Southeast and Caribbean,0.540290661844000,2019,,01/01/2019,,,,,327,327.000000000000000,327,1,327,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2992.536807145923831,460198.595507145859301,3930361.535535085946321
1,Natural.Mean High Water,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.015357206663400,2019,,01/01/2019,,,,,328,328.000000000000000,328,1,328,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2973.953409315203771,460198.595509315025993,3930461.535535489208996
2,Natural.Mean High Water.Approximate,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.027470673223900,2019,,01/01/2019,,,,,328,328.000000000000000,328,1,328,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2973.953409315203771,460198.595509315025993,3930461.535535489208996
3,Natural.Mean High Water.Approximate,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.034028404739200,2019,,01/01/2019,,,,,328,328.000000000000000,328,1,328,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2973.953409315203771,460198.595509315025993,3930461.535535489208996
4,Natural.Mean High Water.Approximate,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.039116737257700,2019,,01/01/2019,,,,,328,328.000000000000000,328,1,328,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2973.953409315203771,460198.595509315025993,3930461.535535489208996
5,Man-made.Bulkhead Or Sea Wall,Aerial Photography,Stereo,NOAA,Southeast and Caribbean,0.000159606834372,2019,,01/01/2019,,,,,328,328.000000000000000,328,1,328,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2973.953409315203771,460198.595509315025993,3930461.535535489208996
6,Natural.Mean High Water,Aerial Photography,Stereo,NOAA,Southeast and Caribbean,0.000055589173470,2019,,01/01/2019,,,,,328,328.000000000000000,328,1,328,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2973.953409315203771,460198.595509315025993,3930461.535535489208996
7,Natural.Mean High Water,Lidar,Derived,NOAA,Southeast and Caribbean,0.135290378552000,2019,,01/01/2019,,,,,328,328.000000000000000,328,1,328,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2973.953409315203771,460198.595509315025993,3930461.535535489208996
8,Natural.Mean High Water,Lidar,Derived,NOAA,Southeast and Caribbean,0.002929780637000,2019,,01/01/2019,,,,,328,328.000000000000000,328,1,328,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2973.953409315203771,460198.595509315025993,3930461.535535489208996
9,Natural.Mean High Water,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.003555553219010,2019,,01/01/2019,,,,,328,328.000000000000000,328,1,328,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2973.953409315203771,460198.595509315025993,3930461.535535489208996
10,Natural.Mean High Water,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.004979743491290,2019,,01/01/2019,,,,,328,328.000000000000000,328,1,328,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2973.953409315203771,460198.595509315025993,3930461.535535489208996
11,Man-made.Rip Rap,Aerial Photography,Stereo,NOAA,Southeast and Caribbean,0.009425887676820,2019,,01/01/2019,,,,,328,328.000000000000000,328,1,328,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2973.953409315203771,460198.595509315025993,3930461.535535489208996
12,Natural.Mean High Water,Lidar,Derived,NOAA,Southeast and Caribbean,0.540290661844000,2019,,01/01/2019,,,,,328,328.000000000000000,328,1,328,3930214,63,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2973.953409315203771,460198.595509315025993,3930461.535535489208996
1,Natural.Mean High Water,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.015357206663400,2019,,01/01/2019,,,,,329,329.000000000000000,329,1,329,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2946.011811483884685,460198.595511484192684,3930561.535536095499992
2,Natural.Mean High Water.Approximate,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.027470673223900,2019,,01/01/2019,,,,,329,329.000000000000000,329,1,329,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2946.011811483884685,460198.595511484192684,3930561.535536095499992
3,Natural.Mean High Water.Approximate,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.034028404739200,2019,,01/01/2019,,,,,329,329.000000000000000,329,1,329,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2946.011811483884685,460198.595511484192684,3930561.535536095499992
4,Natural.Mean High Water.Approximate,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.039116737257700,2019,,01/01/2019,,,,,329,329.000000000000000,329,1,329,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2946.011811483884685,460198.595511484192684,3930561.535536095499992
5,Man-made.Bulkhead Or Sea Wall,Aerial Photography,Stereo,NOAA,Southeast and Caribbean,0.000159606834372,2019,,01/01/2019,,,,,329,329.000000000000000,329,1,329,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2946.011811483884685,460198.595511484192684,3930561.535536095499992
6,Natural.Mean High Water,Aerial Photography,Stereo,NOAA,Southeast and Caribbean,0.000055589173470,2019,,01/01/2019,,,,,329,329.000000000000000,329,1,329,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2946.011811483884685,460198.595511484192684,3930561.535536095499992
7,Natural.Mean High Water,Lidar,Derived,NOAA,Southeast and Caribbean,0.135290378552000,2019,,01/01/2019,,,,,329,329.000000000000000,329,1,329,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2946.011811483884685,460198.595511484192684,3930561.535536095499992
8,Natural.Mean High Water,Lidar,Derived,NOAA,Southeast and Caribbean,0.002929780637000,2019,,01/01/2019,,,,,329,329.000000000000000,329,1,329,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2946.011811483884685,460198.595511484192684,3930561.535536095499992
9,Natural.Mean High Water,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.003555553219010,2019,,01/01/2019,,,,,329,329.000000000000000,329,1,329,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2946.011811483884685,460198.595511484192684,3930561.535536095499992
10,Natural.Mean High Water,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.004979743491290,2019,,01/01/2019,,,,,329,329.000000000000000,329,1,329,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2946.011811483884685,460198.595511484192684,3930561.535536095499992
11,Man-made.Rip Rap,Aerial Photography,Stereo,NOAA,Southeast and Caribbean,0.009425887676820,2019,,01/01/2019,,,,,329,329.000000000000000,329,1,329,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2946.011811483884685,460198.595511484192684,3930561.535536095499992
12,Natural.Mean High Water,Lidar,Derived,NOAA,Southeast and Caribbean,0.540290661844000,2019,,01/01/2019,,,,,329,329.000000000000000,329,1,329,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2946.011811483884685,460198.595511484192684,3930561.535536095499992
1,Natural.Mean High Water,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.015357206663400,2019,,01/01/2019,,,,,330,330.000000000000000,330,1,330,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2923.347613653517783,460198.595513653359376,3930661.535536587238312
2,Natural.Mean High Water.Approximate,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.027470673223900,2019,,01/01/2019,,,,,330,330.000000000000000,330,1,330,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2923.347613653517783,460198.595513653359376,3930661.535536587238312
3,Natural.Mean High Water.Approximate,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.034028404739200,2019,,01/01/2019,,,,,330,330.000000000000000,330,1,330,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2923.347613653517783,460198.595513653359376,3930661.535536587238312
4,Natural.Mean High Water.Approximate,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.039116737257700,2019,,01/01/2019,,,,,330,330.000000000000000,330,1,330,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2923.347613653517783,460198.595513653359376,3930661.535536587238312
5,Man-made.Bulkhead Or Sea Wall,Aerial Photography,Stereo,NOAA,Southeast and Caribbean,0.000159606834372,2019,,01/01/2019,,,,,330,330.000000000000000,330,1,330,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2923.347613653517783,460198.595513653359376,3930661.535536587238312
6,Natural.Mean High Water,Aerial Photography,Stereo,NOAA,Southeast and Caribbean,0.000055589173470,2019,,01/01/2019,,,,,330,330.000000000000000,330,1,330,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2923.347613653517783,460198.595513653359376,3930661.535536587238312
7,Natural.Mean High Water,Lidar,Derived,NOAA,Southeast and Caribbean,0.135290378552000,2019,,01/01/2019,,,,,330,330.000000000000000,330,1,330,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2923.347613653517783,460198.595513653359376,3930661.535536587238312
8,Natural.Mean High Water,Lidar,Derived,NOAA,Southeast and Caribbean,0.002929780637000,2019,,01/01/2019,,,,,330,330.000000000000000,330,1,330,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2923.347613653517783,460198.595513653359376,3930661.535536587238312
9,Natural.Mean High Water,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.003555553219010,2019,,01/01/2019,,,,,330,330.000000000000000,330,1,330,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2923.347613653517783,460198.595513653359376,3930661.535536587238312
10,Natural.Mean High Water,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.004979743491290,2019,,01/01/2019,,,,,330,330.000000000000000,330,1,330,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2923.347613653517783,460198.595513653359376,3930661.535536587238312
11,Man-made.Rip Rap,Aerial Photography,Stereo,NOAA,Southeast and Caribbean,0.009425887676820,2019,,01/01/2019,,,,,330,330.000000000000000,330,1,330,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2923.347613653517783,460198.595513653359376,3930661.535536587238312
12,Natural.Mean High Water,Lidar,Derived,NOAA,Southeast and Caribbean,0.540290661844000,2019,,01/01/2019,,,,,330,330.000000000000000,330,1,330,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2923.347613653517783,460198.595513653359376,3930661.535536587238312
1,Natural.Mean High Water,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.015357206663400,2019,,01/01/2019,,,,,331,331.000000000000000,331,1,331,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2889.474715822784219,460198.595515822467860,3930761.535437322221696
2,Natural.Mean High Water.Approximate,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.027470673223900,2019,,01/01/2019,,,,,331,331.000000000000000,331,1,331,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2889.474715822784219,460198.595515822467860,3930761.535437322221696
3,Natural.Mean High Water.Approximate,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.034028404739200,2019,,01/01/2019,,,,,331,331.000000000000000,331,1,331,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2889.474715822784219,460198.595515822467860,3930761.535437322221696
4,Natural.Mean High Water.Approximate,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.039116737257700,2019,,01/01/2019,,,,,331,331.000000000000000,331,1,331,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2889.474715822784219,460198.595515822467860,3930761.535437322221696
5,Man-made.Bulkhead Or Sea Wall,Aerial Photography,Stereo,NOAA,Southeast and Caribbean,0.000159606834372,2019,,01/01/2019,,,,,331,331.000000000000000,331,1,331,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2889.474715822784219,460198.595515822467860,3930761.535437322221696
6,Natural.Mean High Water,Aerial Photography,Stereo,NOAA,Southeast and Caribbean,0.000055589173470,2019,,01/01/2019,,,,,331,331.000000000000000,331,1,331,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2889.474715822784219,460198.595515822467860,3930761.535437322221696
7,Natural.Mean High Water,Lidar,Derived,NOAA,Southeast and Caribbean,0.135290378552000,2019,,01/01/2019,,,,,331,331.000000000000000,331,1,331,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2889.474715822784219,460198.595515822467860,3930761.535437322221696
8,Natural.Mean High Water,Lidar,Derived,NOAA,Southeast and Caribbean,0.002929780637000,2019,,01/01/2019,,,,,331,331.000000000000000,331,1,331,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2889.474715822784219,460198.595515822467860,3930761.535437322221696
9,Natural.Mean High Water,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.003555553219010,2019,,01/01/2019,,,,,331,331.000000000000000,331,1,331,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2889.474715822784219,460198.595515822467860,3930761.535437322221696
10,Natural.Mean High Water,Satellite Imagery,Mono,NOAA,Southeast and Caribbean,0.004979743491290,2019,,01/01/2019,,,,,331,331.000000000000000,331,1,331,3930717,64,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,2889.474715822784219,460198.595515822467860,3930761.535437322221696
