transect_id,decade_start,decade_label,n_obs,slope_m_yr,r_squared,alongshore_m,dist_from_groin_m,origin_y,domain,baseline_lrr,anomaly_m_yr
usa_NC_0034_0032,1990,1990s,101,-4.6378881633905005,0.4471777382543143,28666.086426021204,21887.08258900993,3923097.618453854,49,-0.0620258580905186,-4.575862305299982
usa_NC_0034_0032,2000,2000s,199,2.578578860567095,0.23429332459040697,28666.086426021204,21887.08258900993,3923097.618453854,49,-0.0620258580905186,2.6406047186576136
usa_NC_0034_0032,2010,2010s,191,-1.142072761902118,0.06098645875516695,28666.086426021204,21887.08258900993,3923097.618453854,49,-0.0620258580905186,-1.0800469038115994
usa_NC_0034_0032,2020,2020s,191,-0.9930062337774805,0.020428407734259246,28666.086426021204,21887.08258900993,3923097.618453854,49,-0.0620258580905186,-0.9309803756869619
usa_NC_0034_0033,1980,1980s,50,-2.6801717248552515,0.12704607857246863,28716.224348772404,21937.22051176113,3923147.621789815,49,-0.05888621101212288,-2.6212855138431284
usa_NC_0034_0033,1990,1990s,101,-4.900305408358232,0.5102248470345035,28716.224348772404,21937.22051176113,3923147.621789815,49,-0.05888621101212288,-4.841419197346109
usa_NC_0034_0033,2000,2000s,200,2.6441787660130545,0.23038927194574033,28716.224348772404,21937.22051176113,3923147.621789815,49,-0.05888621101212288,2.7030649770251776
usa_NC_0034_0033,2010,2010s,191,-1.0865719104239608,0.05356415177028895,28716.224348772404,21937.22051176113,3923147.621789815,49,-0.05888621101212288,-1.027685699411838
usa_NC_0034_0033,2020,2020s,188,-1.0870977761642842,0.021778745723389004,28716.224348772404,21937.22051176113,3923147.621789815,49,-0.05888621101212288,-1.0282115651521613
usa_NC_0034_0034,1980,1980s,50,-2.9924236744369765,0.14629852979662694,28766.387370912442,21987.383533901168,3923197.5932743293,49,-0.14332131799973094,-2.8491023564372457
usa_NC_0034_0034,1990,1990s,101,-5.081123299798245,0.5219144104403066,28766.387370912442,21987.383533901168,3923197.5932743293,49,-0.14332131799973094,-4.937801981798514
usa_NC_0034_0034,2000,2000s,197,2.6611987977629217,0.22458746712918243,28766.387370912442,21987.383533901168,3923197.5932743293,49,-0.14332131799973094,2.8045201157626525
usa_NC_0034_0034,2010,2010s,198,-0.8621344873690778,0.03703037371229556,28766.387370912442,21987.383533901168,3923197.5932743293,49,-0.14332131799973094,-0.7188131693693469
usa_NC_0034_0034,2020,2020s,190,-0.6001369578180547,0.007390747083164784,28766.387370912442,21987.383533901168,3923197.5932743293,49,-0.14332131799973094,-0.45681563981832374
usa_NC_0034_0035,1980,1980s,50,-2.038254489774526,0.06971514885330521,28816.541420921883,22037.53758391061,3923247.5677341325,49,-0.09454287169977905,-1.943711618074747
usa_NC_0034_0035,1990,1990s,100,-5.198751403160784,0.553510515067324,28816.541420921883,22037.53758391061,3923247.5677341325,49,-0.09454287169977905,-5.104208531461006
usa_NC_0034_0035,2000,2000s,199,2.495647298121675,0.19935614776958033,28816.541420921883,22037.53758391061,3923247.5677341325,49,-0.09454287169977905,2.590190169821454
usa_NC_0034_0035,2010,2010s,209,-1.096851903092331,0.06336748239706635,28816.541420921883,22037.53758391061,3923247.5677341325,49,-0.09454287169977905,-1.0023090313925518
usa_NC_0034_0035,2020,2020s,188,-0.2581282053858972,0.0013822384107026187,28816.541420921883,22037.53758391061,3923247.5677341325,49,-0.09454287169977905,-0.16358533368611816
usa_NC_0034_0036,1980,1980s,50,-1.637627591965749,0.05025647458855409,28866.649587879714,22087.64575086844,3923297.6440952374,49,-0.07273498092256946,-1.5648926110431796
usa_NC_0034_0036,1990,1990s,100,-5.163062190208554,0.5685967704981086,28866.649587879714,22087.64575086844,3923297.6440952374,49,-0.07273498092256946,-5.090327209285984
usa_NC_0034_0036,2000,2000s,202,2.1552049026711733,0.16466891408912976,28866.649587879714,22087.64575086844,3923297.6440952374,49,-0.07273498092256946,2.2279398835937427
usa_NC_0034_0036,2010,2010s,210,-1.292093207612605,0.08423806646407961,28866.649587879714,22087.64575086844,3923297.6440952374,49,-0.07273498092256946,-1.2193582266900356
usa_NC_0034_0036,2020,2020s,186,-0.16368427369823307,0.0005125516638645466,28866.649587879714,22087.64575086844,3923297.6440952374,49,-0.07273498092256946,-0.09094929277566362
usa_NC_0034_0037,1980,1980s,50,-2.2861262612174786,0.09552757899196307,28917.484910959294,22138.48107394802,3923348.207714696,49,-0.05704349569221863,-2.22908276552526
usa_NC_0034_0037,1990,1990s,100,-4.999074667485133,0.5540413589950454,28917.484910959294,22138.48107394802,3923348.207714696,49,-0.05704349569221863,-4.942031171792914
usa_NC_0034_0037,2000,2000s,199,1.9518517743884787,0.14153043749259764,28917.484910959294,22138.48107394802,3923348.207714696,49,-0.05704349569221863,2.0088952700806972
usa_NC_0034_0037,2010,2010s,212,-1.5948464895700394,0.12356768580527377,28917.484910959294,22138.48107394802,3923348.207714696,49,-0.05704349569221863,-1.5378029938778208
usa_NC_0034_0037,2020,2020s,183,0.43899466882061483,0.003180723555114451,28917.484910959294,22138.48107394802,3923348.207714696,49,-0.05704349569221863,0.49603816451283345
usa_NC_0034_0038,1980,1980s,50,-3.068832742200957,0.1418057387176338,28968.33281261489,22189.328975603617,3923398.1713094073,49,-0.00565034156582833,-3.063182400635129
usa_NC_0034_0038,1990,1990s,100,-4.51848234940765,0.5105042507117387,28968.33281261489,22189.328975603617,3923398.1713094073,49,-0.00565034156582833,-4.512832007841822
usa_NC_0034_0038,2000,2000s,194,1.6243111794004386,0.09930837228495415,28968.33281261489,22189.328975603617,3923398.1713094073,49,-0.00565034156582833,1.6299615209662668
usa_NC_0034_0038,2010,2010s,214,-2.1419389124964923,0.19456382705489705,28968.33281261489,22189.328975603617,3923398.1713094073,49,-0.00565034156582833,-2.136288570930664
usa_NC_0034_0038,2020,2020s,185,0.22206297262264507,0.0007800759419958059,28968.33281261489,22189.328975603617,3923398.1713094073,49,-0.00565034156582833,0.2277133141884734
usa_NC_0034_0039,1980,1980s,50,-3.609218894261611,0.1951754666018093,29018.65788048959,22239.654043478316,3923448.4467641674,50,0.006454572207287783,-3.6156734664688988
usa_NC_0034_0039,1990,1990s,101,-4.283598154931132,0.465776978171493,29018.65788048959,22239.654043478316,3923448.4467641674,50,0.006454572207287783,-4.29005272713842
usa_NC_0034_0039,2000,2000s,193,1.5177665247134002,0.08734763626001396,29018.65788048959,22239.654043478316,3923448.4467641674,50,0.006454572207287783,1.5113119525061125
usa_NC_0034_0039,2010,2010s,215,-2.466835244755134,0.23825763546120138,29018.65788048959,22239.654043478316,3923448.4467641674,50,0.006454572207287783,-2.473289816962422
usa_NC_0034_0039,2020,2020s,187,0.4373638325213022,0.0030700549324214066,29018.65788048959,22239.654043478316,3923448.4467641674,50,0.006454572207287783,0.4309092603140144
usa_NC_0034_0040,1980,1980s,50,-3.9179667121116952,0.25521174016186843,29068.980904801065,22289.97706778979,3923498.6959975925,50,0.033775781482855656,-3.951742493594551
usa_NC_0034_0040,1990,1990s,101,-3.6720289041347707,0.3940414746136428,29068.980904801065,22289.97706778979,3923498.6959975925,50,0.033775781482855656,-3.7058046856176263
usa_NC_0034_0040,2000,2000s,203,1.249391823456005,0.062196898976980663,29068.980904801065,22289.97706778979,3923498.6959975925,50,0.033775781482855656,1.2156160419731494
usa_NC_0034_0040,2010,2010s,218,-2.4121051560602997,0.21671035372998004,29068.980904801065,22289.97706778979,3923498.6959975925,50,0.033775781482855656,-2.4458809375431554
usa_NC_0034_0040,2020,2020s,187,-0.1785680251996228,0.0004935277572609698,29068.980904801065,22289.97706778979,3923498.6959975925,50,0.033775781482855656,-0.21234380668247846
usa_NC_0034_0041,1980,1980s,50,-3.351710535839296,0.17927214784445233,29119.31959435681,22340.315757345536,3923548.8847845253,50,0.056491880094435454,-3.408202415933731
usa_NC_0034_0041,1990,1990s,100,-3.0733877269040346,0.30717329317863673,29119.31959435681,22340.315757345536,3923548.8847845253,50,0.056491880094435454,-3.12987960699847
usa_NC_0034_0041,2000,2000s,204,1.1751148811565972,0.055997015380061854,29119.31959435681,22340.315757345536,3923548.8847845253,50,0.056491880094435454,1.1186230010621618
usa_NC_0034_0041,2010,2010s,211,-2.3144085948024107,0.18772937373560317,29119.31959435681,22340.315757345536,3923548.8847845253,50,0.056491880094435454,-2.370900474896846
usa_NC_0034_0041,2020,2020s,193,-0.03311968303242667,1.679389373443474e-05,29119.31959435681,22340.315757345536,3923548.8847845253,50,0.056491880094435454,-0.08961156312686212
usa_NC_0034_0042,1980,1980s,50,-3.4505777503386663,0.1750098494680128,29169.71007496445,22390.706237953174,3923598.9960374306,50,0.049300350423319816,-3.499878100761986
usa_NC_0034_0042,1990,1990s,99,-2.801099235580597,0.3232816649830995,29169.71007496445,22390.706237953174,3923598.9960374306,50,0.049300350423319816,-2.850399586003917
usa_NC_0034_0042,2000,2000s,198,1.1187060835429428,0.051978598606198356,29169.71007496445,22390.706237953174,3923598.9960374306,50,0.049300350423319816,1.069405733119623
usa_NC_0034_0042,2010,2010s,207,-2.2553821755458707,0.18472094170590247,29169.71007496445,22390.706237953174,3923598.9960374306,50,0.049300350423319816,-2.3046825259691905
usa_NC_0034_0042,2020,2020s,191,0.07550614548638322,7.737028586107808e-05,29169.71007496445,22390.706237953174,3923598.9960374306,50,0.049300350423319816,0.026205795063063406
usa_NC_0034_0043,1980,1980s,50,-3.149068944210324,0.18447160232086046,29220.020581378543,22441.01674436727,3923649.21110585,50,0.030354926111699845,-3.1794238703220237
usa_NC_0034_0043,1990,1990s,101,-2.6162293072994904,0.23198789905733974,29220.020581378543,22441.01674436727,3923649.21110585,50,0.030354926111699845,-2.64658423341119
usa_NC_0034_0043,2000,2000s,197,0.697373766682308,0.021881542255526742,29220.020581378543,22441.01674436727,3923649.21110585,50,0.030354926111699845,0.6670188405706081
usa_NC_0034_0043,2010,2010s,203,-1.8900232201979827,0.14516138222029762,29220.020581378543,22441.01674436727,3923649.21110585,50,0.030354926111699845,-1.9203781463096825
usa_NC_0034_0043,2020,2020s,192,-0.4752779222893645,0.0028311652650860886,29220.020581378543,22441.01674436727,3923649.21110585,50,0.030354926111699845,-0.5056328484010644
usa_NC_0034_0044,1980,1980s,49,-2.889136119887218,0.15371637719454911,29270.51675866595,22491.512921654677,3923699.2271111375,50,0.026290328992420467,-2.9154264488796384
usa_NC_0034_0044,1990,1990s,100,-2.4433075438512475,0.2371234063564701,29270.51675866595,22491.512921654677,3923699.2271111375,50,0.026290328992420467,-2.469597872843668
usa_NC_0034_0044,2000,2000s,199,0.5201125675219834,0.013107305159285043,29270.51675866595,22491.512921654677,3923699.2271111375,50,0.026290328992420467,0.493822238529563
usa_NC_0034_0044,2010,2010s,200,-1.5535398037418096,0.09862894583711035,29270.51675866595,22491.512921654677,3923699.2271111375,50,0.026290328992420467,-1.5798301327342301
usa_NC_0034_0044,2020,2020s,195,-0.8358288586997117,0.009743704422259691,29270.51675866595,22491.512921654677,3923699.2271111375,50,0.026290328992420467,-0.8621191876921321
usa_NC_0034_0045,1980,1980s,49,-3.1709425587284237,0.21280546218331287,29320.866852005143,22541.86301499387,3923749.3545526844,50,0.13008184680465415,-3.3010244055330777
usa_NC_0034_0045,1990,1990s,100,-2.080618943855299,0.1905767020625455,29320.866852005143,22541.86301499387,3923749.3545526844,50,0.13008184680465415,-2.210700790659953
usa_NC_0034_0045,2000,2000s,198,0.5707194969372055,0.01613007583186621,29320.866852005143,22541.86301499387,3923749.3545526844,50,0.13008184680465415,0.4406376501325513
usa_NC_0034_0045,2010,2010s,192,-1.2194104387751281,0.060437069805763244,29320.866852005143,22541.86301499387,3923749.3545526844,50,0.13008184680465415,-1.3494922855797822
usa_NC_0034_0045,2020,2020s,191,-0.9538354405333076,0.012502097409811785,29320.866852005143,22541.86301499387,3923749.3545526844,50,0.13008184680465415,-1.0839172873379617
usa_NC_0034_0046,1980,1980s,49,-3.6286476448108496,0.2297228526108831,29371.32325875527,22592.319421743996,3923799.7989944736,50,0.08410129506466543,-3.712748939875515
usa_NC_0034_0046,1990,1990s,100,-1.8244820324147397,0.14895514744162508,29371.32325875527,22592.319421743996,3923799.7989944736,50,0.08410129506466543,-1.908583327479405
usa_NC_0034_0046,2000,2000s,204,0.4131913886637803,0.0081221740170081,29371.32325875527,22592.319421743996,3923799.7989944736,50,0.08410129506466543,0.3290900935991149
usa_NC_0034_0046,2010,2010s,193,-1.088042666281989,0.04872803450441032,29371.32325875527,22592.319421743996,3923799.7989944736,50,0.08410129506466543,-1.1721439613466544
usa_NC_0034_0046,2020,2020s,193,-1.4945167870328804,0.029727902411325502,29371.32325875527,22592.319421743996,3923799.7989944736,50,0.08410129506466543,-1.5786180820975457
usa_NC_0034_0047,1980,1980s,49,-4.06728531718351,0.2614841136062036,29421.756038310476,22642.7522012992,3923849.8470026194,50,0.04975759172370252,-4.117042908907212
usa_NC_0034_0047,1990,1990s,101,-1.7358490686809969,0.1100760634936836,29421.756038310476,22642.7522012992,3923849.8470026194,50,0.04975759172370252,-1.7856066604046994
usa_NC_0034_0047,2000,2000s,202,0.17322304194460328,0.0013724506763796995,29421.756038310476,22642.7522012992,3923849.8470026194,50,0.04975759172370252,0.12346545022090076
usa_NC_0034_0047,2010,2010s,189,-0.9791126472052053,0.03927884451774,29421.756038310476,22642.7522012992,3923849.8470026194,50,0.04975759172370252,-1.0288702389289077
usa_NC_0034_0047,2020,2020s,192,-1.5086403718604298,0.033338850700666,29421.756038310476,22642.7522012992,3923849.8470026194,50,0.04975759172370252,-1.5583979635841323
usa_NC_0034_0048,1980,1980s,48,-4.234588710532804,0.2951285817942437,29472.071892966243,22693.06805595497,3923900.084235773,50,0.08827419389964522,-4.322862904432449
usa_NC_0034_0048,1990,1990s,101,-1.7563349737192153,0.11152823572184867,29472.071892966243,22693.06805595497,3923900.084235773,50,0.08827419389964522,-1.8446091676188605
usa_NC_0034_0048,2000,2000s,197,-0.07514679537315905,0.00025467287805913674,29472.071892966243,22693.06805595497,3923900.084235773,50,0.08827419389964522,-0.16342098927280427
usa_NC_0034_0048,2010,2010s,183,-1.0746507393121028,0.048627715213917844,29472.071892966243,22693.06805595497,3923900.084235773,50,0.08827419389964522,-1.162924933211748
usa_NC_0034_0048,2020,2020s,192,-1.6162887384896925,0.0370569067265446,29472.071892966243,22693.06805595497,3923900.084235773,50,0.08827419389964522,-1.7045629323893376
usa_NC_0034_0049,1980,1980s,48,-5.241304692765081,0.3764163503792094,29522.42308971697,22743.419252705695,3923950.4228541395,51,0.12324530371681126,-5.364549996481893
usa_NC_0034_0049,1990,1990s,101,-1.8758510909111963,0.11325793034987397,29522.42308971697,22743.419252705695,3923950.4228541395,51,0.12324530371681126,-1.9990963946280076
usa_NC_0034_0049,2000,2000s,198,-0.30142572867526163,0.004251148786959202,29522.42308971697,22743.419252705695,3923950.4228541395,51,0.12324530371681126,-0.4246710323920729
usa_NC_0034_0049,2010,2010s,192,-1.3126822887594867,0.06478471299210631,29522.42308971697,22743.419252705695,3923950.4228541395,51,0.12324530371681126,-1.435927592476298
usa_NC_0034_0049,2020,2020s,191,-1.338693671777342,0.025680648459496358,29522.42308971697,22743.419252705695,3923950.4228541395,51,0.12324530371681126,-1.4619389754941534
usa_NC_0034_0050,1980,1980s,48,-5.124910536203938,0.3362339573500033,29572.799257911043,22793.79542089977,3924000.794231182,51,0.12358802464423702,-5.248498560848175
usa_NC_0034_0050,1990,1990s,101,-1.879428039232242,0.10360781266911168,29572.799257911043,22793.79542089977,3924000.794231182,51,0.12358802464423702,-2.003016063876479
usa_NC_0034_0050,2000,2000s,202,-0.3892307789461238,0.007134660951639171,29572.799257911043,22793.79542089977,3924000.794231182,51,0.12358802464423702,-0.5128188035903608
usa_NC_0034_0050,2010,2010s,199,-1.5381266435157164,0.07978339569575199,29572.799257911043,22793.79542089977,3924000.794231182,51,0.12358802464423702,-1.6617146681599535
usa_NC_0034_0050,2020,2020s,195,-1.573592896167,0.0317480415974275,29572.799257911043,22793.79542089977,3924000.794231182,51,0.12358802464423702,-1.697180920811237
usa_NC_0034_0051,1980,1980s,49,-6.0845331486891805,0.38709605698509,29623.208447423996,22844.204610412722,3924051.202963378,51,0.07136329215228855,-6.155896440841469
usa_NC_0034_0051,1990,1990s,100,-2.232741584515944,0.1338084143229522,29623.208447423996,22844.204610412722,3924051.202963378,51,0.07136329215228855,-2.3041048766682324
usa_NC_0034_0051,2000,2000s,199,-0.5103268619128924,0.011299715963789092,29623.208447423996,22844.204610412722,3924051.202963378,51,0.07136329215228855,-0.581690154065181
usa_NC_0034_0051,2010,2010s,191,-1.5614165794722086,0.07468355782646519,29623.208447423996,22844.204610412722,3924051.202963378,51,0.07136329215228855,-1.6327798716244972
usa_NC_0034_0051,2020,2020s,193,-2.2304469204722053,0.060901854063466154,29623.208447423996,22844.204610412722,3924051.202963378,51,0.07136329215228855,-2.3018102126244937
usa_NC_0034_0052,1980,1980s,48,-6.476339785997467,0.4383048215598315,29674.936381595213,22895.93254458394,3924100.7031527595,51,0.0900832997240708,-6.566423085721538
usa_NC_0034_0052,1990,1990s,100,-2.457275687054855,0.1503452094215354,29674.936381595213,22895.93254458394,3924100.7031527595,51,0.0900832997240708,-2.5473589867789257
usa_NC_0034_0052,2000,2000s,198,-0.6437232007941823,0.01597335353903262,29674.936381595213,22895.93254458394,3924100.7031527595,51,0.0900832997240708,-0.7338065005182531
usa_NC_0034_0052,2010,2010s,197,-1.487889390027649,0.0738609114149501,29674.936381595213,22895.93254458394,3924100.7031527595,51,0.0900832997240708,-1.57797268975172
usa_NC_0034_0052,2020,2020s,190,-2.330969285915802,0.07842969853085002,29674.936381595213,22895.93254458394,3924100.7031527595,51,0.0900832997240708,-2.421052585639873
usa_NC_0034_0053,1980,1980s,49,-6.46559052147709,0.41243862746026705,29725.42299418774,22946.419157176464,3924150.6685033757,51,0.129525605313964,-6.595116126791054
usa_NC_0034_0053,1990,1990s,100,-2.6881825646746664,0.18227545042917626,29725.42299418774,22946.419157176464,3924150.6685033757,51,0.129525605313964,-2.8177081699886304
usa_NC_0034_0053,2000,2000s,196,-0.6550464505123527,0.0164064472056773,29725.42299418774,22946.419157176464,3924150.6685033757,51,0.129525605313964,-0.7845720558263167
usa_NC_0034_0053,2010,2010s,198,-1.6636699714088403,0.0954462481603866,29725.42299418774,22946.419157176464,3924150.6685033757,51,0.129525605313964,-1.7931955767228043
usa_NC_0034_0053,2020,2020s,190,-2.008743700069815,0.0582428270247749,29725.42299418774,22946.419157176464,3924150.6685033757,51,0.129525605313964,-2.138269305383779
usa_NC_0034_0054,1980,1980s,49,-6.4727341438238515,0.4235440329464617,29775.86708990145,22996.863252890176,3924201.1117133917,51,0.20458673118369217,-6.677320875007544
usa_NC_0034_0054,1990,1990s,99,-2.700398638891042,0.19396212062817553,29775.86708990145,22996.863252890176,3924201.1117133917,51,0.20458673118369217,-2.9049853700747343
usa_NC_0034_0054,2000,2000s,194,-0.2682405995787991,0.00251591845698651,29775.86708990145,22996.863252890176,3924201.1117133917,51,0.20458673118369217,-0.4728273307624913
usa_NC_0034_0054,2010,2010s,206,-1.9485253691238937,0.12848027495978342,29775.86708990145,22996.863252890176,3924201.1117133917,51,0.20458673118369217,-2.153112100307586
usa_NC_0034_0054,2020,2020s,191,-2.3839405143276564,0.08052094937771659,29775.86708990145,22996.863252890176,3924201.1117133917,51,0.20458673118369217,-2.5885272455113486
usa_NC_0034_0055,1980,1980s,49,-5.776841908137164,0.3429809732783621,29826.414556966043,23047.41071995477,3924251.584944084,51,0.18577486055482179,-5.962616768691985
usa_NC_0034_0055,1990,1990s,99,-2.9100786670340137,0.2366327821911145,29826.414556966043,23047.41071995477,3924251.584944084,51,0.18577486055482179,-3.0958535275888357
usa_NC_0034_0055,2000,2000s,199,0.021526736706849882,1.6606424377174633e-05,29826.414556966043,23047.41071995477,3924251.584944084,51,0.18577486055482179,-0.1642481238479719
usa_NC_0034_0055,2010,2010s,213,-2.2888820811936323,0.17080630583191536,29826.414556966043,23047.41071995477,3924251.584944084,51,0.18577486055482179,-2.4746569417484543
usa_NC_0034_0055,2020,2020s,188,-2.9700160357080367,0.12161072364578596,29826.414556966043,23047.41071995477,3924251.584944084,51,0.18577486055482179,-3.1557908962628587
usa_NC_0034_0056,1980,1980s,49,-4.560459158224329,0.2192626817853186,29877.714904760196,23098.71106774892,3924302.8696350176,51,0.19888136923762237,-4.759340527461951
usa_NC_0034_0056,1990,1990s,99,-2.6772149471491633,0.23987213853121092,29877.714904760196,23098.71106774892,3924302.8696350176,51,0.19888136923762237,-2.8760963163867856
usa_NC_0034_0056,2000,2000s,206,0.11753004659965063,0.0005003190036731997,29877.714904760196,23098.71106774892,3924302.8696350176,51,0.19888136923762237,-0.08135132263797173
usa_NC_0034_0056,2010,2010s,213,-2.2891177842428188,0.1755031944269464,29877.714904760196,23098.71106774892,3924302.8696350176,51,0.19888136923762237,-2.487999153480441
usa_NC_0034_0056,2020,2020s,188,-3.791438030061404,0.177633834245442,29877.714904760196,23098.71106774892,3924302.8696350176,51,0.19888136923762237,-3.9903193992990262
usa_NC_0034_0057,1980,1980s,49,-4.329041283664595,0.17396067427064366,29929.340572980527,23150.336735969253,3924353.522268148,51,0.303492695535348,-4.632533979199943
usa_NC_0034_0057,1990,1990s,99,-2.4761490377655724,0.2092878778374605,29929.340572980527,23150.336735969253,3924353.522268148,51,0.303492695535348,-2.7796417333009202
usa_NC_0034_0057,2000,2000s,202,0.3401409130017285,0.004335630509325172,29929.340572980527,23150.336735969253,3924353.522268148,51,0.303492695535348,0.03664821746638047
usa_NC_0034_0057,2010,2010s,212,-2.347857268503266,0.18373324605202868,29929.340572980527,23150.336735969253,3924353.522268148,51,0.303492695535348,-2.651349964038614
usa_NC_0034_0057,2020,2020s,187,-3.570207879845164,0.15939298682060554,29929.340572980527,23150.336735969253,3924353.522268148,51,0.303492695535348,-3.873700575380512
usa_NC_0034_0058,1980,1980s,49,-3.977486873556892,0.1475893230169758,29980.69092510812,23201.687088096845,3924404.8681894015,51,0.3188039986911348,-4.296290872248027
usa_NC_0034_0058,1990,1990s,98,-2.1783254921221413,0.174605266153393,29980.69092510812,23201.687088096845,3924404.8681894015,51,0.3188039986911348,-2.497129490813276
usa_NC_0034_0058,2000,2000s,195,0.5203564854589899,0.01165269213644382,29980.69092510812,23201.687088096845,3924404.8681894015,51,0.3188039986911348,0.20155248676785514
usa_NC_0034_0058,2010,2010s,212,-2.8572169311630633,0.26097244527354524,29980.69092510812,23201.687088096845,3924404.8681894015,51,0.3188039986911348,-3.176020929854198
usa_NC_0034_0058,2020,2020s,189,-3.408983953229598,0.13855788152108384,29980.69092510812,23201.687088096845,3924404.8681894015,51,0.3188039986911348,-3.7277879519207326
usa_NC_0034_0059,1980,1980s,49,-3.584548128696933,0.12006289862579833,30031.94275425307,23252.938917241794,3924455.955407144,52,0.34537387925498025,-3.9299220079519133
usa_NC_0034_0059,1990,1990s,98,-2.1984611182183333,0.17569914520794505,30031.94275425307,23252.938917241794,3924455.955407144,52,0.34537387925498025,-2.5438349974733137
usa_NC_0034_0059,2000,2000s,202,0.802347875886821,0.025397816471440127,30031.94275425307,23252.938917241794,3924455.955407144,52,0.34537387925498025,0.45697399663184074
usa_NC_0034_0059,2010,2010s,219,-3.255586813228895,0.3346262344406087,30031.94275425307,23252.938917241794,3924455.955407144,52,0.34537387925498025,-3.6009606924838753
usa_NC_0034_0059,2020,2020s,189,-2.4296654089423395,0.07529169361795729,30031.94275425307,23252.938917241794,3924455.955407144,52,0.34537387925498025,-2.77503928819732
usa_NC_0034_0060,1980,1980s,50,-2.8992171031797023,0.07644906436851762,30083.584956656374,23304.5811196451,3924507.567732357,52,0.3457161997481717,-3.244933302927874
usa_NC_0034_0060,1990,1990s,98,-2.227565672261859,0.18589942198716247,30083.584956656374,23304.5811196451,3924507.567732357,52,0.3457161997481717,-2.5732818720100306
usa_NC_0034_0060,2000,2000s,203,0.9667877257940272,0.03655918172792416,30083.584956656374,23304.5811196451,3924507.567732357,52,0.3457161997481717,0.6210715260458555
usa_NC_0034_0060,2010,2010s,214,-3.367012307406415,0.3430669026556947,30083.584956656374,23304.5811196451,3924507.567732357,52,0.3457161997481717,-3.7127285071545866
usa_NC_0034_0060,2020,2020s,194,-1.8925222304548637,0.05490316998044886,30083.584956656374,23304.5811196451,3924507.567732357,52,0.3457161997481717,-2.2382384302030354
usa_NC_0034_0061,1980,1980s,50,-2.3425101594101148,0.05658540892249819,30134.907930100726,23355.90409308945,3924558.411144568,52,0.27613740317367735,-2.618647562583792
usa_NC_0034_0061,1990,1990s,98,-2.275134284255111,0.190930687830271,30134.907930100726,23355.90409308945,3924558.411144568,52,0.27613740317367735,-2.5512716874287884
usa_NC_0034_0061,2000,2000s,204,0.9879026604691934,0.0390378432503673,30134.907930100726,23355.90409308945,3924558.411144568,52,0.27613740317367735,0.711765257295516
usa_NC_0034_0061,2010,2010s,210,-3.4236282619377074,0.3542271761369219,30134.907930100726,23355.90409308945,3924558.411144568,52,0.27613740317367735,-3.699765665111385
usa_NC_0034_0061,2020,2020s,192,-1.65577424024493,0.03814644644805243,30134.907930100726,23355.90409308945,3924558.411144568,52,0.27613740317367735,-1.9319116434186074
usa_NC_0034_0062,1980,1980s,50,-2.5477097480169903,0.08230174876894258,30187.529971807486,23408.52613479621,3924610.5912479428,52,0.19177185456809168,-2.739481602585082
usa_NC_0034_0062,1990,1990s,98,-2.210281530763362,0.1826280766322108,30187.529971807486,23408.52613479621,3924610.5912479428,52,0.19177185456809168,-2.4020533853314534
usa_NC_0034_0062,2000,2000s,204,1.0593340887679874,0.04430078022244888,30187.529971807486,23408.52613479621,3924610.5912479428,52,0.19177185456809168,0.8675622341998958
usa_NC_0034_0062,2010,2010s,203,-3.300662330618227,0.3456670684053029,30187.529971807486,23408.52613479621,3924610.5912479428,52,0.19177185456809168,-3.4924341851863185
usa_NC_0034_0062,2020,2020s,195,-1.897234808561781,0.045977209179839384,30187.529971807486,23408.52613479621,3924610.5912479428,52,0.19177185456809168,-2.0890066631298727
usa_NC_0034_0063,1980,1980s,50,-1.0635335429321118,0.018825155794147785,30239.089676630396,23460.08583961912,3924661.0993291074,52,0.11668116642483643,-1.1802147093569482
usa_NC_0034_0063,1990,1990s,98,-1.8838911710412711,0.14695747268703763,30239.089676630396,23460.08583961912,3924661.0993291074,52,0.11668116642483643,-2.0005723374661075
usa_NC_0034_0063,2000,2000s,201,1.1831446870455709,0.05356249571443039,30239.089676630396,23460.08583961912,3924661.0993291074,52,0.11668116642483643,1.0664635206207345
usa_NC_0034_0063,2010,2010s,199,-3.3831971411921633,0.3506720497657878,30239.089676630396,23460.08583961912,3924661.0993291074,52,0.11668116642483643,-3.4998783076169997
usa_NC_0034_0063,2020,2020s,195,-2.49473072655537,0.07127366559467818,30239.089676630396,23460.08583961912,3924661.0993291074,52,0.11668116642483643,-2.6114118929802066
usa_NC_0034_0064,1980,1980s,50,-0.5846700756007841,0.006048057507114901,30291.05162701935,23512.047790008077,3924712.9808462877,52,0.131532580605176,-0.7162026562059601
usa_NC_0034_0064,1990,1990s,99,-1.7547391725900041,0.12691916353899313,30291.05162701935,23512.047790008077,3924712.9808462877,52,0.131532580605176,-1.88627175319518
usa_NC_0034_0064,2000,2000s,203,1.2976656960945983,0.06681524455188259,30291.05162701935,23512.047790008077,3924712.9808462877,52,0.131532580605176,1.1661331154894223
usa_NC_0034_0064,2010,2010s,194,-3.6368752977758945,0.3790687964928533,30291.05162701935,23512.047790008077,3924712.9808462877,52,0.131532580605176,-3.7684078783810704
usa_NC_0034_0064,2020,2020s,188,-2.0957543901597115,0.048088845247455936,30291.05162701935,23512.047790008077,3924712.9808462877,52,0.131532580605176,-2.2272869707648875
