FID_dune_2004_buffer_domains,FID_dune_2004_buffer,Shape_Leng,BUFF_DIST,ORIG_FID,FID_domains_updated,Coords,domain_id,reach,z_mean,z_max,z_min,relief_m,slope_avg,road_z,shch_myr,eros_hot,bnour,bnour_yr,bnour_src,armor,editor,edit_date,notes,hotspot,FID_Transect_Points_1m,ORIG_FID_1,ORIG_LEN,ORIG_SEQ,LineID
43,1,62831.102202699999907,1.500000000000000,0,42,3920164,43,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2234476,224,4252.000000000000000,4253,224.000000000000000
43,1,62831.102202699999907,1.500000000000000,0,42,3920164,43,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2244474,225,4249.000000000000000,4250,225.000000000000000
43,1,62831.102202699999907,1.500000000000000,0,42,3920164,43,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2244473,225,4248.000000000000000,4249,225.000000000000000
43,1,62831.102202699999907,1.500000000000000,0,42,3920164,43,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2244472,225,4247.000000000000000,4248,225.000000000000000
43,1,62831.102202699999907,1.500000000000000,0,42,3920164,43,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2254470,226,4244.000000000000000,4245,226.000000000000000
43,1,62831.102202699999907,1.500000000000000,0,42,3920164,43,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2254469,226,4243.000000000000000,4244,226.000000000000000
43,1,62831.102202699999907,1.500000000000000,0,42,3920164,43,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2254468,226,4242.000000000000000,4243,226.000000000000000
43,1,62831.102202699999907,1.500000000000000,0,42,3920164,43,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2264467,227,4240.000000000000000,4241,227.000000000000000
43,1,62831.102202699999907,1.500000000000000,0,42,3920164,43,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2264466,227,4239.000000000000000,4240,227.000000000000000
43,1,62831.102202699999907,1.500000000000000,0,42,3920164,43,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2264465,227,4238.000000000000000,4239,227.000000000000000
44,1,62831.102202699999907,1.500000000000000,0,43,3920667,44,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2274463,228,4235.000000000000000,4236,228.000000000000000
44,1,62831.102202699999907,1.500000000000000,0,43,3920667,44,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2274462,228,4234.000000000000000,4235,228.000000000000000
44,1,62831.102202699999907,1.500000000000000,0,43,3920667,44,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2274461,228,4233.000000000000000,4234,228.000000000000000
44,1,62831.102202699999907,1.500000000000000,0,43,3920667,44,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2284459,229,4230.000000000000000,4231,229.000000000000000
44,1,62831.102202699999907,1.500000000000000,0,43,3920667,44,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2284458,229,4229.000000000000000,4230,229.000000000000000
44,1,62831.102202699999907,1.500000000000000,0,43,3920667,44,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2284457,229,4228.000000000000000,4229,229.000000000000000
44,1,62831.102202699999907,1.500000000000000,0,43,3920667,44,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2294456,230,4226.000000000000000,4227,230.000000000000000
44,1,62831.102202699999907,1.500000000000000,0,43,3920667,44,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2294455,230,4225.000000000000000,4226,230.000000000000000
44,1,62831.102202699999907,1.500000000000000,0,43,3920667,44,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2294454,230,4224.000000000000000,4225,230.000000000000000
44,1,62831.102202699999907,1.500000000000000,0,43,3920667,44,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2304452,231,4221.000000000000000,4222,231.000000000000000
44,1,62831.102202699999907,1.500000000000000,0,43,3920667,44,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2304451,231,4220.000000000000000,4221,231.000000000000000
44,1,62831.102202699999907,1.500000000000000,0,43,3920667,44,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2304450,231,4219.000000000000000,4220,231.000000000000000
44,1,62831.102202699999907,1.500000000000000,0,43,3920667,44,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2314448,232,4216.000000000000000,4217,232.000000000000000
44,1,62831.102202699999907,1.500000000000000,0,43,3920667,44,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2314447,232,4215.000000000000000,4216,232.000000000000000
44,1,62831.102202699999907,1.500000000000000,0,43,3920667,44,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2314446,232,4214.000000000000000,4215,232.000000000000000
45,1,62831.102202699999907,1.500000000000000,0,44,3921168,45,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2324444,233,4211.000000000000000,4212,233.000000000000000
45,1,62831.102202699999907,1.500000000000000,0,44,3921168,45,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2324443,233,4210.000000000000000,4211,233.000000000000000
45,1,62831.102202699999907,1.500000000000000,0,44,3921168,45,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2324442,233,4209.000000000000000,4210,233.000000000000000
45,1,62831.102202699999907,1.500000000000000,0,44,3921168,45,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2334440,234,4206.000000000000000,4207,234.000000000000000
45,1,62831.102202699999907,1.500000000000000,0,44,3921168,45,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2334439,234,4205.000000000000000,4206,234.000000000000000
45,1,62831.102202699999907,1.500000000000000,0,44,3921168,45,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2334438,234,4204.000000000000000,4205,234.000000000000000
45,1,62831.102202699999907,1.500000000000000,0,44,3921168,45,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2344436,235,4201.000000000000000,4202,235.000000000000000
45,1,62831.102202699999907,1.500000000000000,0,44,3921168,45,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2344435,235,4200.000000000000000,4201,235.000000000000000
45,1,62831.102202699999907,1.500000000000000,0,44,3921168,45,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2344434,235,4199.000000000000000,4200,235.000000000000000
45,1,62831.102202699999907,1.500000000000000,0,44,3921168,45,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2354432,236,4196.000000000000000,4197,236.000000000000000
45,1,62831.102202699999907,1.500000000000000,0,44,3921168,45,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2354431,236,4195.000000000000000,4196,236.000000000000000
45,1,62831.102202699999907,1.500000000000000,0,44,3921168,45,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2354430,236,4194.000000000000000,4195,236.000000000000000
45,1,62831.102202699999907,1.500000000000000,0,44,3921168,45,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2364428,237,4191.000000000000000,4192,237.000000000000000
45,1,62831.102202699999907,1.500000000000000,0,44,3921168,45,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2364427,237,4190.000000000000000,4191,237.000000000000000
45,1,62831.102202699999907,1.500000000000000,0,44,3921168,45,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2364426,237,4189.000000000000000,4190,237.000000000000000
46,1,62831.102202699999907,1.500000000000000,0,45,3921670,46,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2374424,238,4186.000000000000000,4187,238.000000000000000
46,1,62831.102202699999907,1.500000000000000,0,45,3921670,46,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2374423,238,4185.000000000000000,4186,238.000000000000000
46,1,62831.102202699999907,1.500000000000000,0,45,3921670,46,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2374422,238,4184.000000000000000,4185,238.000000000000000
46,1,62831.102202699999907,1.500000000000000,0,45,3921670,46,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2384418,239,4179.000000000000000,4180,239.000000000000000
46,1,62831.102202699999907,1.500000000000000,0,45,3921670,46,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2384417,239,4178.000000000000000,4179,239.000000000000000
46,1,62831.102202699999907,1.500000000000000,0,45,3921670,46,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2384416,239,4177.000000000000000,4178,239.000000000000000
46,1,62831.102202699999907,1.500000000000000,0,45,3921670,46,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2394413,240,4173.000000000000000,4174,240.000000000000000
46,1,62831.102202699999907,1.500000000000000,0,45,3921670,46,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2394412,240,4172.000000000000000,4173,240.000000000000000
46,1,62831.102202699999907,1.500000000000000,0,45,3921670,46,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2394411,240,4171.000000000000000,4172,240.000000000000000
46,1,62831.102202699999907,1.500000000000000,0,45,3921670,46,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2404407,241,4166.000000000000000,4167,241.000000000000000
46,1,62831.102202699999907,1.500000000000000,0,45,3921670,46,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2404406,241,4165.000000000000000,4166,241.000000000000000
46,1,62831.102202699999907,1.500000000000000,0,45,3921670,46,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2404405,241,4164.000000000000000,4165,241.000000000000000
46,1,62831.102202699999907,1.500000000000000,0,45,3921670,46,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2414402,242,4160.000000000000000,4161,242.000000000000000
46,1,62831.102202699999907,1.500000000000000,0,45,3921670,46,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2414401,242,4159.000000000000000,4160,242.000000000000000
46,1,62831.102202699999907,1.500000000000000,0,45,3921670,46,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2414400,242,4158.000000000000000,4159,242.000000000000000
47,1,62831.102202699999907,1.500000000000000,0,46,3922170,47,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2424396,243,4153.000000000000000,4154,243.000000000000000
47,1,62831.102202699999907,1.500000000000000,0,46,3922170,47,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2424395,243,4152.000000000000000,4153,243.000000000000000
47,1,62831.102202699999907,1.500000000000000,0,46,3922170,47,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2424394,243,4151.000000000000000,4152,243.000000000000000
47,1,62831.102202699999907,1.500000000000000,0,46,3922170,47,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2434391,244,4147.000000000000000,4148,244.000000000000000
47,1,62831.102202699999907,1.500000000000000,0,46,3922170,47,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2434390,244,4146.000000000000000,4147,244.000000000000000
47,1,62831.102202699999907,1.500000000000000,0,46,3922170,47,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2434389,244,4145.000000000000000,4146,244.000000000000000
47,1,62831.102202699999907,1.500000000000000,0,46,3922170,47,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2444385,245,4140.000000000000000,4141,245.000000000000000
47,1,62831.102202699999907,1.500000000000000,0,46,3922170,47,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2444384,245,4139.000000000000000,4140,245.000000000000000
47,1,62831.102202699999907,1.500000000000000,0,46,3922170,47,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2444383,245,4138.000000000000000,4139,245.000000000000000
47,1,62831.102202699999907,1.500000000000000,0,46,3922170,47,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2454378,246,4132.000000000000000,4133,246.000000000000000
47,1,62831.102202699999907,1.500000000000000,0,46,3922170,47,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2454377,246,4131.000000000000000,4132,246.000000000000000
47,1,62831.102202699999907,1.500000000000000,0,46,3922170,47,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2454376,246,4130.000000000000000,4131,246.000000000000000
47,1,62831.102202699999907,1.500000000000000,0,46,3922170,47,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2464370,247,4123.000000000000000,4124,247.000000000000000
47,1,62831.102202699999907,1.500000000000000,0,46,3922170,47,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2464369,247,4122.000000000000000,4123,247.000000000000000
47,1,62831.102202699999907,1.500000000000000,0,46,3922170,47,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2464368,247,4121.000000000000000,4122,247.000000000000000
48,1,62831.102202699999907,1.500000000000000,0,47,3922671,48,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2474362,248,4114.000000000000000,4115,248.000000000000000
48,1,62831.102202699999907,1.500000000000000,0,47,3922671,48,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2474361,248,4113.000000000000000,4114,248.000000000000000
48,1,62831.102202699999907,1.500000000000000,0,47,3922671,48,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2474360,248,4112.000000000000000,4113,248.000000000000000
48,1,62831.102202699999907,1.500000000000000,0,47,3922671,48,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2484359,249,4110.000000000000000,4111,249.000000000000000
48,1,62831.102202699999907,1.500000000000000,0,47,3922671,48,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2484358,249,4109.000000000000000,4110,249.000000000000000
48,1,62831.102202699999907,1.500000000000000,0,47,3922671,48,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2484357,249,4108.000000000000000,4109,249.000000000000000
48,1,62831.102202699999907,1.500000000000000,0,47,3922671,48,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2494356,250,4106.000000000000000,4107,250.000000000000000
48,1,62831.102202699999907,1.500000000000000,0,47,3922671,48,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2494355,250,4105.000000000000000,4106,250.000000000000000
48,1,62831.102202699999907,1.500000000000000,0,47,3922671,48,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2494354,250,4104.000000000000000,4105,250.000000000000000
48,1,62831.102202699999907,1.500000000000000,0,47,3922671,48,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2504353,251,4102.000000000000000,4103,251.000000000000000
48,1,62831.102202699999907,1.500000000000000,0,47,3922671,48,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2504352,251,4101.000000000000000,4102,251.000000000000000
48,1,62831.102202699999907,1.500000000000000,0,47,3922671,48,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2504351,251,4100.000000000000000,4101,251.000000000000000
48,1,62831.102202699999907,1.500000000000000,0,47,3922671,48,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2514351,252,4099.000000000000000,4100,252.000000000000000
48,1,62831.102202699999907,1.500000000000000,0,47,3922671,48,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2514350,252,4098.000000000000000,4099,252.000000000000000
48,1,62831.102202699999907,1.500000000000000,0,47,3922671,48,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2514349,252,4097.000000000000000,4098,252.000000000000000
49,1,62831.102202699999907,1.500000000000000,0,48,3923174,49,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2524348,253,4095.000000000000000,4096,253.000000000000000
49,1,62831.102202699999907,1.500000000000000,0,48,3923174,49,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2524347,253,4094.000000000000000,4095,253.000000000000000
49,1,62831.102202699999907,1.500000000000000,0,48,3923174,49,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2524346,253,4093.000000000000000,4094,253.000000000000000
49,1,62831.102202699999907,1.500000000000000,0,48,3923174,49,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2534345,254,4091.000000000000000,4092,254.000000000000000
49,1,62831.102202699999907,1.500000000000000,0,48,3923174,49,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2534344,254,4090.000000000000000,4091,254.000000000000000
49,1,62831.102202699999907,1.500000000000000,0,48,3923174,49,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2534343,254,4089.000000000000000,4090,254.000000000000000
49,1,62831.102202699999907,1.500000000000000,0,48,3923174,49,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2544342,255,4087.000000000000000,4088,255.000000000000000
49,1,62831.102202699999907,1.500000000000000,0,48,3923174,49,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2544341,255,4086.000000000000000,4087,255.000000000000000
49,1,62831.102202699999907,1.500000000000000,0,48,3923174,49,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2544340,255,4085.000000000000000,4086,255.000000000000000
49,1,62831.102202699999907,1.500000000000000,0,48,3923174,49,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2554340,256,4084.000000000000000,4085,256.000000000000000
49,1,62831.102202699999907,1.500000000000000,0,48,3923174,49,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2554339,256,4083.000000000000000,4084,256.000000000000000
49,1,62831.102202699999907,1.500000000000000,0,48,3923174,49,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2554338,256,4082.000000000000000,4083,256.000000000000000
49,1,62831.102202699999907,1.500000000000000,0,48,3923174,49,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2564337,257,4080.000000000000000,4081,257.000000000000000
49,1,62831.102202699999907,1.500000000000000,0,48,3923174,49,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2564336,257,4079.000000000000000,4080,257.000000000000000
49,1,62831.102202699999907,1.500000000000000,0,48,3923174,49,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2564335,257,4078.000000000000000,4079,257.000000000000000
50,1,62831.102202699999907,1.500000000000000,0,49,3923679,50,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2574336,258,4078.000000000000000,4079,258.000000000000000
50,1,62831.102202699999907,1.500000000000000,0,49,3923679,50,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2574335,258,4077.000000000000000,4078,258.000000000000000
50,1,62831.102202699999907,1.500000000000000,0,49,3923679,50,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2574334,258,4076.000000000000000,4077,258.000000000000000
50,1,62831.102202699999907,1.500000000000000,0,49,3923679,50,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2584336,259,4077.000000000000000,4078,259.000000000000000
50,1,62831.102202699999907,1.500000000000000,0,49,3923679,50,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2584335,259,4076.000000000000000,4077,259.000000000000000
50,1,62831.102202699999907,1.500000000000000,0,49,3923679,50,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2584334,259,4075.000000000000000,4076,259.000000000000000
50,1,62831.102202699999907,1.500000000000000,0,49,3923679,50,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2594335,260,4075.000000000000000,4076,260.000000000000000
50,1,62831.102202699999907,1.500000000000000,0,49,3923679,50,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2594334,260,4074.000000000000000,4075,260.000000000000000
50,1,62831.102202699999907,1.500000000000000,0,49,3923679,50,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2594333,260,4073.000000000000000,4074,260.000000000000000
50,1,62831.102202699999907,1.500000000000000,0,49,3923679,50,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2604333,261,4072.000000000000000,4073,261.000000000000000
50,1,62831.102202699999907,1.500000000000000,0,49,3923679,50,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2604332,261,4071.000000000000000,4072,261.000000000000000
50,1,62831.102202699999907,1.500000000000000,0,49,3923679,50,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2604331,261,4070.000000000000000,4071,261.000000000000000
50,1,62831.102202699999907,1.500000000000000,0,49,3923679,50,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2614328,262,4066.000000000000000,4067,262.000000000000000
50,1,62831.102202699999907,1.500000000000000,0,49,3923679,50,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2614327,262,4065.000000000000000,4066,262.000000000000000
50,1,62831.102202699999907,1.500000000000000,0,49,3923679,50,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2614326,262,4064.000000000000000,4065,262.000000000000000
51,1,62831.102202699999907,1.500000000000000,0,50,3924184,51,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2624324,263,4061.000000000000000,4062,263.000000000000000
51,1,62831.102202699999907,1.500000000000000,0,50,3924184,51,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2624323,263,4060.000000000000000,4061,263.000000000000000
51,1,62831.102202699999907,1.500000000000000,0,50,3924184,51,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2624322,263,4059.000000000000000,4060,263.000000000000000
51,1,62831.102202699999907,1.500000000000000,0,50,3924184,51,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2634319,264,4055.000000000000000,4056,264.000000000000000
51,1,62831.102202699999907,1.500000000000000,0,50,3924184,51,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2634318,264,4054.000000000000000,4055,264.000000000000000
51,1,62831.102202699999907,1.500000000000000,0,50,3924184,51,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2634317,264,4053.000000000000000,4054,264.000000000000000
51,1,62831.102202699999907,1.500000000000000,0,50,3924184,51,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2644315,265,4050.000000000000000,4051,265.000000000000000
51,1,62831.102202699999907,1.500000000000000,0,50,3924184,51,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2644314,265,4049.000000000000000,4050,265.000000000000000
51,1,62831.102202699999907,1.500000000000000,0,50,3924184,51,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,2644313,265,4048.000000000000000,4049,265.000000000000000
