Obs_ID,Imagery_Date,Year,Season,domain,overwash
OBS-013,2005-09-01,2005,Fall,84,0
OBS-013,2005-09-01,2005,Fall,85,0
OBS-013,2005-09-01,2005,Fall,86,0
OBS-013,2005-09-01,2005,Fall,87,0
OBS-013,2005-09-01,2005,Fall,88,0
OBS-013,2005-09-01,2005,Fall,89,0
OBS-013,2005-09-01,2005,Fall,90,0
OBS-014,2006-06-30,2006,Summer,1,0
OBS-014,2006-06-30,2006,Summer,2,1
OBS-014,2006-06-30,2006,Summer,3,1
OBS-014,2006-06-30,2006,Summer,4,1
OBS-014,2006-06-30,2006,Summer,5,0
OBS-014,2006-06-30,2006,Summer,6,0
OBS-014,2006-06-30,2006,Summer,7,0
OBS-014,2006-06-30,2006,Summer,8,0
OBS-014,2006-06-30,2006,Summer,9,0
OBS-014,2006-06-30,2006,Summer,10,0
OBS-014,2006-06-30,2006,Summer,11,0
OBS-014,2006-06-30,2006,Summer,12,0
OBS-014,2006-06-30,2006,Summer,13,0
OBS-014,2006-06-30,2006,Summer,14,0
OBS-014,2006-06-30,2006,Summer,15,0
OBS-014,2006-06-30,2006,Summer,16,0
OBS-014,2006-06-30,2006,Summer,17,0
OBS-014,2006-06-30,2006,Summer,18,0
OBS-014,2006-06-30,2006,Summer,19,0
OBS-014,2006-06-30,2006,Summer,20,0
OBS-014,2006-06-30,2006,Summer,21,0
OBS-014,2006-06-30,2006,Summer,22,0
OBS-014,2006-06-30,2006,Summer,23,0
OBS-014,2006-06-30,2006,Summer,24,0
OBS-014,2006-06-30,2006,Summer,25,0
OBS-014,2006-06-30,2006,Summer,26,0
OBS-014,2006-06-30,2006,Summer,27,0
OBS-014,2006-06-30,2006,Summer,28,0
OBS-014,2006-06-30,2006,Summer,29,0
OBS-014,2006-06-30,2006,Summer,30,0
OBS-014,2006-06-30,2006,Summer,31,0
OBS-014,2006-06-30,2006,Summer,32,0
OBS-014,2006-06-30,2006,Summer,33,0
OBS-014,2006-06-30,2006,Summer,34,0
OBS-014,2006-06-30,2006,Summer,35,0
OBS-014,2006-06-30,2006,Summer,36,0
OBS-014,2006-06-30,2006,Summer,37,0
OBS-014,2006-06-30,2006,Summer,38,0
OBS-014,2006-06-30,2006,Summer,39,0
OBS-014,2006-06-30,2006,Summer,40,0
OBS-014,2006-06-30,2006,Summer,41,0
OBS-014,2006-06-30,2006,Summer,42,0
OBS-014,2006-06-30,2006,Summer,43,0
OBS-014,2006-06-30,2006,Summer,44,0
OBS-014,2006-06-30,2006,Summer,45,0
OBS-014,2006-06-30,2006,Summer,46,0
OBS-014,2006-06-30,2006,Summer,47,0
OBS-014,2006-06-30,2006,Summer,48,0
OBS-014,2006-06-30,2006,Summer,49,0
OBS-014,2006-06-30,2006,Summer,50,0
OBS-014,2006-06-30,2006,Summer,51,0
OBS-014,2006-06-30,2006,Summer,52,0
OBS-014,2006-06-30,2006,Summer,53,0
OBS-014,2006-06-30,2006,Summer,54,0
OBS-014,2006-06-30,2006,Summer,55,0
OBS-014,2006-06-30,2006,Summer,56,0
OBS-014,2006-06-30,2006,Summer,57,0
OBS-014,2006-06-30,2006,Summer,58,0
OBS-014,2006-06-30,2006,Summer,59,0
OBS-014,2006-06-30,2006,Summer,60,0
OBS-014,2006-06-30,2006,Summer,61,0
OBS-014,2006-06-30,2006,Summer,62,0
OBS-014,2006-06-30,2006,Summer,63,0
OBS-014,2006-06-30,2006,Summer,64,0
OBS-014,2006-06-30,2006,Summer,65,0
OBS-014,2006-06-30,2006,Summer,66,0
OBS-014,2006-06-30,2006,Summer,67,0
OBS-014,2006-06-30,2006,Summer,68,0
OBS-014,2006-06-30,2006,Summer,69,0
OBS-014,2006-06-30,2006,Summer,70,0
OBS-014,2006-06-30,2006,Summer,71,0
OBS-014,2006-06-30,2006,Summer,72,0
OBS-014,2006-06-30,2006,Summer,73,0
OBS-014,2006-06-30,2006,Summer,74,0
OBS-014,2006-06-30,2006,Summer,75,0
OBS-014,2006-06-30,2006,Summer,76,0
OBS-014,2006-06-30,2006,Summer,77,0
OBS-014,2006-06-30,2006,Summer,78,0
OBS-014,2006-06-30,2006,Summer,79,0
OBS-014,2006-06-30,2006,Summer,80,0
OBS-014,2006-06-30,2006,Summer,81,0
OBS-014,2006-06-30,2006,Summer,82,0
OBS-014,2006-06-30,2006,Summer,83,0
OBS-014,2006-06-30,2006,Summer,84,0
OBS-014,2006-06-30,2006,Summer,85,0
OBS-014,2006-06-30,2006,Summer,86,0
OBS-014,2006-06-30,2006,Summer,87,0
OBS-014,2006-06-30,2006,Summer,88,0
OBS-014,2006-06-30,2006,Summer,89,0
OBS-014,2006-06-30,2006,Summer,90,0
OBS-015,2008-06-25,2008,Summer,1,0
OBS-015,2008-06-25,2008,Summer,2,0
OBS-015,2008-06-25,2008,Summer,3,0
OBS-015,2008-06-25,2008,Summer,4,0
OBS-015,2008-06-25,2008,Summer,5,0
OBS-015,2008-06-25,2008,Summer,6,0
OBS-015,2008-06-25,2008,Summer,7,0
OBS-015,2008-06-25,2008,Summer,8,0
OBS-015,2008-06-25,2008,Summer,9,0
OBS-015,2008-06-25,2008,Summer,10,0
OBS-015,2008-06-25,2008,Summer,11,0
OBS-015,2008-06-25,2008,Summer,12,0
OBS-015,2008-06-25,2008,Summer,13,0
OBS-015,2008-06-25,2008,Summer,14,0
OBS-015,2008-06-25,2008,Summer,15,0
OBS-015,2008-06-25,2008,Summer,16,0
OBS-015,2008-06-25,2008,Summer,17,0
OBS-015,2008-06-25,2008,Summer,18,0
OBS-015,2008-06-25,2008,Summer,19,0
OBS-015,2008-06-25,2008,Summer,20,0
OBS-015,2008-06-25,2008,Summer,21,0
OBS-015,2008-06-25,2008,Summer,22,0
OBS-015,2008-06-25,2008,Summer,23,0
OBS-015,2008-06-25,2008,Summer,24,0
OBS-015,2008-06-25,2008,Summer,25,0
OBS-015,2008-06-25,2008,Summer,26,0
OBS-015,2008-06-25,2008,Summer,27,0
OBS-015,2008-06-25,2008,Summer,28,0
OBS-015,2008-06-25,2008,Summer,29,0
OBS-015,2008-06-25,2008,Summer,30,0
OBS-015,2008-06-25,2008,Summer,31,0
OBS-015,2008-06-25,2008,Summer,32,0
OBS-015,2008-06-25,2008,Summer,33,0
OBS-015,2008-06-25,2008,Summer,34,0
OBS-015,2008-06-25,2008,Summer,35,0
OBS-015,2008-06-25,2008,Summer,36,0
OBS-015,2008-06-25,2008,Summer,37,0
OBS-015,2008-06-25,2008,Summer,38,0
OBS-015,2008-06-25,2008,Summer,39,0
OBS-015,2008-06-25,2008,Summer,40,0
OBS-015,2008-06-25,2008,Summer,41,0
OBS-015,2008-06-25,2008,Summer,42,0
OBS-015,2008-06-25,2008,Summer,43,0
OBS-015,2008-06-25,2008,Summer,44,0
OBS-015,2008-06-25,2008,Summer,45,0
OBS-015,2008-06-25,2008,Summer,46,0
OBS-015,2008-06-25,2008,Summer,47,0
OBS-015,2008-06-25,2008,Summer,48,0
OBS-015,2008-06-25,2008,Summer,49,0
OBS-015,2008-06-25,2008,Summer,50,0
OBS-015,2008-06-25,2008,Summer,51,0
OBS-015,2008-06-25,2008,Summer,52,0
OBS-015,2008-06-25,2008,Summer,53,0
OBS-015,2008-06-25,2008,Summer,54,0
OBS-015,2008-06-25,2008,Summer,55,0
OBS-015,2008-06-25,2008,Summer,56,0
OBS-015,2008-06-25,2008,Summer,57,0
OBS-015,2008-06-25,2008,Summer,58,0
OBS-015,2008-06-25,2008,Summer,59,0
OBS-015,2008-06-25,2008,Summer,60,0
OBS-015,2008-06-25,2008,Summer,61,0
OBS-015,2008-06-25,2008,Summer,62,0
OBS-015,2008-06-25,2008,Summer,63,0
OBS-015,2008-06-25,2008,Summer,64,0
OBS-015,2008-06-25,2008,Summer,65,0
OBS-015,2008-06-25,2008,Summer,66,0
OBS-015,2008-06-25,2008,Summer,67,0
OBS-015,2008-06-25,2008,Summer,68,0
OBS-015,2008-06-25,2008,Summer,69,0
OBS-015,2008-06-25,2008,Summer,70,0
OBS-015,2008-06-25,2008,Summer,71,0
OBS-015,2008-06-25,2008,Summer,72,0
OBS-015,2008-06-25,2008,Summer,73,0
OBS-015,2008-06-25,2008,Summer,74,0
OBS-015,2008-06-25,2008,Summer,75,0
OBS-015,2008-06-25,2008,Summer,76,0
OBS-015,2008-06-25,2008,Summer,77,0
OBS-015,2008-06-25,2008,Summer,78,0
OBS-015,2008-06-25,2008,Summer,79,0
OBS-015,2008-06-25,2008,Summer,80,0
OBS-015,2008-06-25,2008,Summer,81,0
OBS-015,2008-06-25,2008,Summer,82,0
OBS-015,2008-06-25,2008,Summer,83,0
OBS-015,2008-06-25,2008,Summer,84,0
OBS-015,2008-06-25,2008,Summer,85,0
OBS-015,2008-06-25,2008,Summer,86,0
OBS-015,2008-06-25,2008,Summer,87,0
OBS-015,2008-06-25,2008,Summer,88,0
OBS-015,2008-06-25,2008,Summer,89,0
OBS-015,2008-06-25,2008,Summer,90,0
OBS-016,2009-05-30,2009,Spring,1,0
OBS-016,2009-05-30,2009,Spring,2,0
OBS-016,2009-05-30,2009,Spring,3,0
OBS-016,2009-05-30,2009,Spring,4,0
OBS-016,2009-05-30,2009,Spring,5,0
OBS-016,2009-05-30,2009,Spring,6,0
OBS-016,2009-05-30,2009,Spring,7,0
OBS-016,2009-05-30,2009,Spring,8,0
OBS-016,2009-05-30,2009,Spring,9,0
OBS-016,2009-05-30,2009,Spring,10,0
OBS-016,2009-05-30,2009,Spring,11,0
OBS-016,2009-05-30,2009,Spring,12,0
OBS-016,2009-05-30,2009,Spring,13,0
OBS-016,2009-05-30,2009,Spring,14,0
OBS-016,2009-05-30,2009,Spring,15,0
OBS-016,2009-05-30,2009,Spring,16,0
OBS-016,2009-05-30,2009,Spring,17,0
OBS-016,2009-05-30,2009,Spring,18,0
OBS-016,2009-05-30,2009,Spring,19,0
OBS-016,2009-05-30,2009,Spring,20,0
OBS-016,2009-05-30,2009,Spring,21,0
OBS-016,2009-05-30,2009,Spring,22,0
OBS-016,2009-05-30,2009,Spring,23,0
OBS-016,2009-05-30,2009,Spring,24,0
OBS-016,2009-05-30,2009,Spring,25,0
OBS-016,2009-05-30,2009,Spring,26,0
OBS-016,2009-05-30,2009,Spring,27,0
OBS-016,2009-05-30,2009,Spring,28,0
OBS-016,2009-05-30,2009,Spring,29,0
OBS-016,2009-05-30,2009,Spring,30,0
OBS-016,2009-05-30,2009,Spring,31,0
OBS-016,2009-05-30,2009,Spring,32,0
OBS-016,2009-05-30,2009,Spring,33,0
OBS-016,2009-05-30,2009,Spring,34,0
OBS-016,2009-05-30,2009,Spring,35,0
OBS-016,2009-05-30,2009,Spring,36,0
OBS-016,2009-05-30,2009,Spring,37,0
OBS-016,2009-05-30,2009,Spring,38,0
OBS-016,2009-05-30,2009,Spring,39,0
OBS-016,2009-05-30,2009,Spring,40,0
OBS-016,2009-05-30,2009,Spring,41,0
OBS-016,2009-05-30,2009,Spring,42,0
OBS-016,2009-05-30,2009,Spring,43,0
OBS-016,2009-05-30,2009,Spring,44,0
OBS-016,2009-05-30,2009,Spring,45,0
OBS-016,2009-05-30,2009,Spring,46,0
OBS-016,2009-05-30,2009,Spring,47,0
OBS-016,2009-05-30,2009,Spring,48,0
OBS-016,2009-05-30,2009,Spring,49,0
OBS-016,2009-05-30,2009,Spring,50,0
OBS-016,2009-05-30,2009,Spring,51,0
OBS-016,2009-05-30,2009,Spring,52,0
OBS-016,2009-05-30,2009,Spring,53,0
OBS-016,2009-05-30,2009,Spring,54,0
OBS-016,2009-05-30,2009,Spring,55,0
OBS-016,2009-05-30,2009,Spring,56,0
OBS-016,2009-05-30,2009,Spring,57,0
OBS-016,2009-05-30,2009,Spring,58,0
OBS-016,2009-05-30,2009,Spring,59,0
OBS-016,2009-05-30,2009,Spring,60,0
OBS-016,2009-05-30,2009,Spring,61,0
OBS-016,2009-05-30,2009,Spring,62,0
OBS-016,2009-05-30,2009,Spring,63,0
OBS-016,2009-05-30,2009,Spring,64,0
OBS-016,2009-05-30,2009,Spring,65,0
OBS-016,2009-05-30,2009,Spring,66,0
OBS-016,2009-05-30,2009,Spring,67,0
OBS-016,2009-05-30,2009,Spring,68,0
OBS-016,2009-05-30,2009,Spring,69,0
OBS-016,2009-05-30,2009,Spring,70,0
OBS-016,2009-05-30,2009,Spring,71,0
OBS-016,2009-05-30,2009,Spring,72,0
OBS-016,2009-05-30,2009,Spring,73,0
OBS-016,2009-05-30,2009,Spring,74,0
OBS-016,2009-05-30,2009,Spring,75,0
OBS-016,2009-05-30,2009,Spring,76,0
OBS-016,2009-05-30,2009,Spring,77,0
OBS-016,2009-05-30,2009,Spring,78,0
OBS-016,2009-05-30,2009,Spring,79,0
OBS-016,2009-05-30,2009,Spring,80,0
OBS-016,2009-05-30,2009,Spring,81,0
OBS-016,2009-05-30,2009,Spring,82,0
OBS-016,2009-05-30,2009,Spring,83,0
OBS-016,2009-05-30,2009,Spring,84,0
OBS-016,2009-05-30,2009,Spring,85,0
OBS-016,2009-05-30,2009,Spring,86,0
OBS-016,2009-05-30,2009,Spring,87,0
OBS-016,2009-05-30,2009,Spring,88,0
OBS-016,2009-05-30,2009,Spring,89,0
OBS-016,2009-05-30,2009,Spring,90,0
OBS-017,2009-11-15,2009,Fall,1,0
OBS-017,2009-11-15,2009,Fall,2,0
OBS-017,2009-11-15,2009,Fall,3,0
OBS-017,2009-11-15,2009,Fall,4,0
OBS-017,2009-11-15,2009,Fall,5,0
OBS-017,2009-11-15,2009,Fall,6,0
OBS-017,2009-11-15,2009,Fall,7,0
OBS-017,2009-11-15,2009,Fall,8,0
OBS-017,2009-11-15,2009,Fall,9,0
OBS-017,2009-11-15,2009,Fall,10,0
OBS-017,2009-11-15,2009,Fall,11,0
OBS-017,2009-11-15,2009,Fall,12,0
OBS-017,2009-11-15,2009,Fall,13,0
OBS-017,2009-11-15,2009,Fall,14,0
OBS-017,2009-11-15,2009,Fall,15,0
OBS-017,2009-11-15,2009,Fall,16,0
OBS-017,2009-11-15,2009,Fall,17,0
OBS-017,2009-11-15,2009,Fall,18,0
OBS-017,2009-11-15,2009,Fall,19,0
OBS-017,2009-11-15,2009,Fall,20,0
OBS-017,2009-11-15,2009,Fall,21,0
OBS-017,2009-11-15,2009,Fall,22,0
OBS-017,2009-11-15,2009,Fall,23,0
OBS-017,2009-11-15,2009,Fall,24,0
OBS-017,2009-11-15,2009,Fall,25,0
OBS-017,2009-11-15,2009,Fall,26,0
OBS-017,2009-11-15,2009,Fall,27,0
OBS-017,2009-11-15,2009,Fall,28,0
OBS-017,2009-11-15,2009,Fall,29,0
OBS-017,2009-11-15,2009,Fall,30,0
OBS-017,2009-11-15,2009,Fall,31,0
OBS-017,2009-11-15,2009,Fall,32,0
OBS-017,2009-11-15,2009,Fall,33,0
OBS-017,2009-11-15,2009,Fall,34,0
OBS-017,2009-11-15,2009,Fall,35,1
OBS-017,2009-11-15,2009,Fall,36,1
OBS-017,2009-11-15,2009,Fall,37,0
OBS-017,2009-11-15,2009,Fall,38,0
OBS-017,2009-11-15,2009,Fall,39,0
OBS-017,2009-11-15,2009,Fall,40,0
OBS-017,2009-11-15,2009,Fall,41,0
OBS-017,2009-11-15,2009,Fall,42,0
OBS-017,2009-11-15,2009,Fall,43,0
OBS-017,2009-11-15,2009,Fall,44,0
OBS-017,2009-11-15,2009,Fall,45,0
OBS-017,2009-11-15,2009,Fall,46,0
OBS-017,2009-11-15,2009,Fall,47,0
OBS-017,2009-11-15,2009,Fall,48,0
OBS-017,2009-11-15,2009,Fall,49,0
OBS-017,2009-11-15,2009,Fall,50,0
OBS-017,2009-11-15,2009,Fall,51,0
OBS-017,2009-11-15,2009,Fall,52,0
OBS-017,2009-11-15,2009,Fall,53,0
OBS-017,2009-11-15,2009,Fall,54,0
OBS-017,2009-11-15,2009,Fall,55,0
OBS-017,2009-11-15,2009,Fall,56,0
OBS-017,2009-11-15,2009,Fall,57,0
OBS-017,2009-11-15,2009,Fall,58,0
OBS-017,2009-11-15,2009,Fall,59,0
OBS-017,2009-11-15,2009,Fall,60,0
OBS-017,2009-11-15,2009,Fall,61,0
OBS-017,2009-11-15,2009,Fall,62,0
OBS-017,2009-11-15,2009,Fall,63,0
OBS-017,2009-11-15,2009,Fall,64,0
OBS-017,2009-11-15,2009,Fall,65,0
OBS-017,2009-11-15,2009,Fall,66,0
OBS-017,2009-11-15,2009,Fall,67,0
OBS-017,2009-11-15,2009,Fall,68,0
OBS-017,2009-11-15,2009,Fall,69,0
OBS-017,2009-11-15,2009,Fall,70,0
OBS-017,2009-11-15,2009,Fall,71,0
OBS-017,2009-11-15,2009,Fall,72,0
OBS-017,2009-11-15,2009,Fall,73,0
OBS-017,2009-11-15,2009,Fall,74,0
OBS-017,2009-11-15,2009,Fall,75,0
OBS-017,2009-11-15,2009,Fall,76,0
OBS-017,2009-11-15,2009,Fall,77,0
OBS-017,2009-11-15,2009,Fall,78,0
OBS-017,2009-11-15,2009,Fall,79,0
OBS-017,2009-11-15,2009,Fall,80,1
OBS-017,2009-11-15,2009,Fall,81,0
OBS-017,2009-11-15,2009,Fall,82,0
OBS-017,2009-11-15,2009,Fall,83,1
OBS-017,2009-11-15,2009,Fall,84,1
OBS-017,2009-11-15,2009,Fall,85,0
OBS-017,2009-11-15,2009,Fall,86,1
OBS-017,2009-11-15,2009,Fall,87,1
OBS-017,2009-11-15,2009,Fall,88,0
OBS-017,2009-11-15,2009,Fall,89,0
OBS-017,2009-11-15,2009,Fall,90,0
OBS-018,2011-08-27,2011,Summer,1,1
OBS-018,2011-08-27,2011,Summer,2,1
OBS-018,2011-08-27,2011,Summer,3,1
OBS-018,2011-08-27,2011,Summer,4,1
OBS-018,2011-08-27,2011,Summer,5,1
OBS-018,2011-08-27,2011,Summer,6,1
OBS-018,2011-08-27,2011,Summer,7,1
OBS-018,2011-08-27,2011,Summer,8,1
OBS-018,2011-08-27,2011,Summer,9,1
OBS-018,2011-08-27,2011,Summer,10,1
OBS-018,2011-08-27,2011,Summer,11,1
OBS-018,2011-08-27,2011,Summer,12,1
OBS-018,2011-08-27,2011,Summer,13,1
OBS-018,2011-08-27,2011,Summer,14,1
OBS-018,2011-08-27,2011,Summer,15,1
OBS-018,2011-08-27,2011,Summer,16,1
OBS-018,2011-08-27,2011,Summer,17,1
OBS-018,2011-08-27,2011,Summer,18,1
OBS-018,2011-08-27,2011,Summer,19,1
OBS-018,2011-08-27,2011,Summer,20,1
OBS-018,2011-08-27,2011,Summer,21,1
OBS-018,2011-08-27,2011,Summer,22,1
OBS-018,2011-08-27,2011,Summer,23,1
OBS-018,2011-08-27,2011,Summer,24,1
OBS-018,2011-08-27,2011,Summer,25,1
OBS-018,2011-08-27,2011,Summer,26,1
OBS-018,2011-08-27,2011,Summer,27,1
OBS-018,2011-08-27,2011,Summer,28,1
OBS-018,2011-08-27,2011,Summer,29,1
OBS-018,2011-08-27,2011,Summer,30,1
OBS-018,2011-08-27,2011,Summer,31,1
OBS-018,2011-08-27,2011,Summer,32,1
OBS-018,2011-08-27,2011,Summer,33,1
OBS-018,2011-08-27,2011,Summer,34,1
OBS-018,2011-08-27,2011,Summer,35,1
OBS-018,2011-08-27,2011,Summer,36,1
OBS-018,2011-08-27,2011,Summer,37,1
OBS-018,2011-08-27,2011,Summer,38,1
OBS-018,2011-08-27,2011,Summer,39,1
OBS-018,2011-08-27,2011,Summer,40,1
OBS-018,2011-08-27,2011,Summer,41,1
OBS-018,2011-08-27,2011,Summer,42,1
OBS-018,2011-08-27,2011,Summer,43,1
OBS-018,2011-08-27,2011,Summer,44,1
OBS-018,2011-08-27,2011,Summer,45,1
OBS-018,2011-08-27,2011,Summer,46,1
OBS-018,2011-08-27,2011,Summer,47,1
OBS-018,2011-08-27,2011,Summer,48,1
OBS-018,2011-08-27,2011,Summer,49,1
OBS-018,2011-08-27,2011,Summer,50,1
OBS-018,2011-08-27,2011,Summer,51,1
OBS-018,2011-08-27,2011,Summer,52,1
OBS-018,2011-08-27,2011,Summer,53,1
OBS-018,2011-08-27,2011,Summer,54,1
OBS-018,2011-08-27,2011,Summer,55,1
OBS-018,2011-08-27,2011,Summer,56,1
OBS-018,2011-08-27,2011,Summer,57,1
OBS-018,2011-08-27,2011,Summer,58,1
OBS-018,2011-08-27,2011,Summer,59,1
OBS-018,2011-08-27,2011,Summer,60,1
OBS-018,2011-08-27,2011,Summer,61,1
OBS-018,2011-08-27,2011,Summer,62,1
OBS-018,2011-08-27,2011,Summer,63,1
OBS-018,2011-08-27,2011,Summer,64,1
OBS-018,2011-08-27,2011,Summer,65,1
OBS-018,2011-08-27,2011,Summer,66,1
OBS-018,2011-08-27,2011,Summer,67,0
OBS-018,2011-08-27,2011,Summer,68,0
OBS-018,2011-08-27,2011,Summer,69,0
OBS-018,2011-08-27,2011,Summer,70,0
OBS-018,2011-08-27,2011,Summer,71,0
OBS-018,2011-08-27,2011,Summer,72,0
OBS-018,2011-08-27,2011,Summer,73,0
OBS-018,2011-08-27,2011,Summer,74,0
OBS-018,2011-08-27,2011,Summer,75,0
OBS-018,2011-08-27,2011,Summer,76,0
OBS-018,2011-08-27,2011,Summer,77,0
OBS-018,2011-08-27,2011,Summer,78,1
OBS-018,2011-08-27,2011,Summer,79,0
OBS-018,2011-08-27,2011,Summer,80,0
OBS-018,2011-08-27,2011,Summer,81,1
OBS-018,2011-08-27,2011,Summer,82,1
OBS-018,2011-08-27,2011,Summer,83,1
OBS-018,2011-08-27,2011,Summer,84,1
OBS-018,2011-08-27,2011,Summer,85,1
OBS-018,2011-08-27,2011,Summer,86,0
OBS-018,2011-08-27,2011,Summer,87,0
OBS-018,2011-08-27,2011,Summer,88,0
OBS-018,2011-08-27,2011,Summer,89,0
OBS-018,2011-08-27,2011,Summer,90,0
OBS-019,2013-04-06,2013,Spring,1,0
OBS-019,2013-04-06,2013,Spring,2,0
OBS-019,2013-04-06,2013,Spring,3,0
OBS-019,2013-04-06,2013,Spring,4,0
OBS-019,2013-04-06,2013,Spring,5,0
OBS-019,2013-04-06,2013,Spring,6,1
OBS-019,2013-04-06,2013,Spring,7,0
OBS-019,2013-04-06,2013,Spring,8,1
OBS-019,2013-04-06,2013,Spring,9,1
OBS-019,2013-04-06,2013,Spring,10,0
OBS-019,2013-04-06,2013,Spring,11,0
OBS-019,2013-04-06,2013,Spring,12,0
OBS-019,2013-04-06,2013,Spring,13,0
OBS-019,2013-04-06,2013,Spring,14,0
OBS-019,2013-04-06,2013,Spring,15,0
OBS-019,2013-04-06,2013,Spring,16,0
OBS-019,2013-04-06,2013,Spring,17,0
OBS-019,2013-04-06,2013,Spring,18,0
OBS-019,2013-04-06,2013,Spring,19,0
OBS-019,2013-04-06,2013,Spring,20,0
OBS-019,2013-04-06,2013,Spring,21,0
OBS-019,2013-04-06,2013,Spring,22,0
OBS-019,2013-04-06,2013,Spring,23,0
OBS-019,2013-04-06,2013,Spring,24,0
OBS-019,2013-04-06,2013,Spring,25,0
OBS-019,2013-04-06,2013,Spring,26,0
OBS-019,2013-04-06,2013,Spring,27,0
OBS-019,2013-04-06,2013,Spring,28,0
OBS-019,2013-04-06,2013,Spring,29,0
OBS-019,2013-04-06,2013,Spring,30,0
OBS-019,2013-04-06,2013,Spring,31,0
OBS-019,2013-04-06,2013,Spring,32,0
OBS-019,2013-04-06,2013,Spring,33,0
OBS-019,2013-04-06,2013,Spring,34,0
OBS-019,2013-04-06,2013,Spring,35,0
OBS-019,2013-04-06,2013,Spring,36,0
OBS-019,2013-04-06,2013,Spring,37,0
OBS-019,2013-04-06,2013,Spring,38,0
OBS-019,2013-04-06,2013,Spring,39,0
OBS-019,2013-04-06,2013,Spring,40,0
OBS-019,2013-04-06,2013,Spring,41,0
OBS-019,2013-04-06,2013,Spring,42,0
OBS-019,2013-04-06,2013,Spring,43,0
OBS-019,2013-04-06,2013,Spring,44,0
OBS-019,2013-04-06,2013,Spring,45,0
OBS-019,2013-04-06,2013,Spring,46,0
OBS-019,2013-04-06,2013,Spring,47,0
OBS-019,2013-04-06,2013,Spring,48,0
OBS-019,2013-04-06,2013,Spring,49,0
OBS-019,2013-04-06,2013,Spring,50,0
OBS-019,2013-04-06,2013,Spring,51,0
OBS-019,2013-04-06,2013,Spring,52,0
OBS-019,2013-04-06,2013,Spring,53,0
OBS-019,2013-04-06,2013,Spring,54,0
OBS-019,2013-04-06,2013,Spring,55,0
OBS-019,2013-04-06,2013,Spring,56,0
OBS-019,2013-04-06,2013,Spring,57,0
OBS-019,2013-04-06,2013,Spring,58,0
OBS-019,2013-04-06,2013,Spring,59,0
OBS-019,2013-04-06,2013,Spring,60,0
OBS-019,2013-04-06,2013,Spring,61,0
OBS-019,2013-04-06,2013,Spring,62,0
OBS-019,2013-04-06,2013,Spring,63,0
OBS-019,2013-04-06,2013,Spring,64,0
OBS-019,2013-04-06,2013,Spring,65,0
OBS-019,2013-04-06,2013,Spring,66,0
OBS-019,2013-04-06,2013,Spring,67,0
OBS-019,2013-04-06,2013,Spring,68,0
OBS-019,2013-04-06,2013,Spring,69,0
OBS-019,2013-04-06,2013,Spring,70,0
OBS-019,2013-04-06,2013,Spring,71,0
OBS-019,2013-04-06,2013,Spring,72,0
OBS-019,2013-04-06,2013,Spring,73,0
OBS-019,2013-04-06,2013,Spring,74,0
OBS-019,2013-04-06,2013,Spring,75,0
OBS-019,2013-04-06,2013,Spring,76,1
OBS-019,2013-04-06,2013,Spring,77,1
OBS-019,2013-04-06,2013,Spring,78,1
OBS-019,2013-04-06,2013,Spring,79,1
OBS-019,2013-04-06,2013,Spring,80,1
OBS-019,2013-04-06,2013,Spring,81,0
OBS-019,2013-04-06,2013,Spring,82,0
OBS-019,2013-04-06,2013,Spring,83,0
OBS-019,2013-04-06,2013,Spring,84,0
OBS-019,2013-04-06,2013,Spring,85,0
OBS-019,2013-04-06,2013,Spring,86,1
OBS-019,2013-04-06,2013,Spring,87,1
OBS-019,2013-04-06,2013,Spring,88,1
OBS-019,2013-04-06,2013,Spring,89,1
OBS-019,2013-04-06,2013,Spring,90,1
OBS-020,2014-01-11,2014,Winter,1,0
OBS-020,2014-01-11,2014,Winter,2,0
OBS-020,2014-01-11,2014,Winter,3,0
OBS-020,2014-01-11,2014,Winter,4,0
OBS-020,2014-01-11,2014,Winter,5,0
OBS-020,2014-01-11,2014,Winter,6,0
OBS-020,2014-01-11,2014,Winter,7,0
OBS-020,2014-01-11,2014,Winter,8,0
OBS-020,2014-01-11,2014,Winter,9,0
OBS-020,2014-01-11,2014,Winter,10,0
OBS-020,2014-01-11,2014,Winter,11,0
OBS-020,2014-01-11,2014,Winter,12,0
OBS-020,2014-01-11,2014,Winter,13,0
OBS-020,2014-01-11,2014,Winter,14,0
OBS-020,2014-01-11,2014,Winter,15,0
OBS-020,2014-01-11,2014,Winter,16,0
OBS-020,2014-01-11,2014,Winter,17,0
OBS-020,2014-01-11,2014,Winter,18,0
OBS-020,2014-01-11,2014,Winter,19,0
OBS-020,2014-01-11,2014,Winter,20,0
OBS-020,2014-01-11,2014,Winter,21,0
OBS-020,2014-01-11,2014,Winter,22,0
OBS-020,2014-01-11,2014,Winter,23,0
OBS-020,2014-01-11,2014,Winter,24,0
OBS-020,2014-01-11,2014,Winter,25,0
OBS-020,2014-01-11,2014,Winter,26,0
OBS-020,2014-01-11,2014,Winter,27,0
OBS-020,2014-01-11,2014,Winter,28,0
OBS-020,2014-01-11,2014,Winter,29,0
OBS-020,2014-01-11,2014,Winter,30,0
OBS-020,2014-01-11,2014,Winter,31,0
OBS-020,2014-01-11,2014,Winter,32,0
OBS-020,2014-01-11,2014,Winter,33,0
OBS-020,2014-01-11,2014,Winter,34,0
OBS-020,2014-01-11,2014,Winter,35,0
