transect_id,alongshore_m,domain,origin_y,dist_from_groin_m,n_obs,slope_m_yr,intercept,r_squared,se_slope,nourishment_zone
usa_NC_0034_0119,33048.34580820593,57.0,3927433.5479547577,26269.341971194655,3,0.5787579431684341,-1061.5138948949614,0.9999391571781233,0.004514553987945599,False
usa_NC_0034_0120,33097.973739476955,58.0,3927482.750148901,26318.96990246568,3,0.5780660415820218,-1059.0922637971328,0.9999832157091614,0.0023682775625928137,False
usa_NC_0034_0121,33147.881029264376,58.0,3927531.801734034,26368.8771922531,3,0.567891415783132,-1037.8711801391566,0.999894804088613,0.005824887989482991,False
usa_NC_0034_0122,33198.35232694277,58.0,3927581.303129014,26419.348489931494,3,0.5056971558270517,-916.5005300145395,0.9966801118932926,0.029185983873742345,False
usa_NC_0034_0123,33248.91190292276,58.0,3927630.727486645,26469.908065911484,3,0.5537317570913832,-1002.2437689212298,0.9999536783262527,0.003768787163588914,False
usa_NC_0034_0124,33299.337108811196,58.0,3927680.4039929155,26520.333271799922,3,0.6814119326116619,-1240.1617834240512,0.9999990113353053,0.0006775392546720767,False
usa_NC_0034_0125,33349.76468697238,58.0,3927730.059201531,26570.76084996111,3,0.6956331025013309,-1264.7769139259458,0.999943055981883,0.005249484530206925,False
usa_NC_0034_0126,33400.28976072694,58.0,3927779.4813037217,26621.285923715666,3,0.7008363728182745,-1275.8473832531126,0.9996591522183096,0.01294109114452179,False
usa_NC_0034_0127,33450.80565872898,58.0,3927828.894423426,26671.80182171771,3,0.6545194408173554,-1189.1713597950152,0.9998913682872905,0.00682220011562344,False
usa_NC_0034_0128,33501.25030304132,58.0,3927878.4330265727,26722.246466030047,3,0.6693142183925961,-1214.0296130987545,0.9999938292524231,0.001662647874811536,False
usa_NC_0034_0129,33551.66028530323,58.0,3927928.052423803,26772.656448291957,3,0.7390389852198823,-1348.3753590021036,0.999999968799009,0.00013054238701486095,False
usa_NC_0034_0130,33602.03202237858,59.0,3927977.878605055,26823.028185367308,3,0.8159602365197155,-1495.8304037451023,0.9999675096472553,0.0046510741540894554,False
usa_NC_0034_0131,33652.426011215866,59.0,3928027.9601682946,26873.422174204592,3,0.8371769710796657,-1535.3738896262284,0.9999057918093023,0.008126098136920088,False
usa_NC_0034_0132,33702.91662595941,59.0,3928077.411673809,26923.91278894814,3,0.7870599189202216,-1442.5893271475686,0.9996128702286406,0.015488885255702996,False
usa_NC_0034_0133,33753.8019007493,59.0,3928126.9492930626,26974.798063738024,3,0.893678612044308,-1649.220593356461,0.9999916828650918,0.002577330085568193,False
usa_NC_0034_0134,33804.49469018394,59.0,3928177.0218613646,27025.49085317267,2,2.3654858037663167,-4512.033260703909,1.0,,False
usa_NC_0034_0135,33855.187312697875,59.0,3928227.1993095055,27076.1834756866,2,1.6555591574551494,-3129.560256732782,1.0,,False
usa_NC_0034_0136,33905.9288931515,59.0,3928277.6327183093,27126.925056140222,2,3.056340595834578,-5854.32909501813,1.0,,False
usa_NC_0034_0137,33956.700671190374,59.0,3928327.266795538,27177.6968341791,2,-2.376789878617522,4714.777137898286,1.0,,False
usa_NC_0034_0138,34007.46651894526,59.0,3928376.846126372,27228.462681933983,2,-1.631352555015015,3262.0654722201493,1.0,,False
usa_NC_0034_0139,34059.02842192454,59.0,3928428.3758292855,27280.024584913263,2,-3.5164937775561746,6935.918290439616,1.0,,False
usa_NC_0034_0140,34110.608574704536,60.0,3928476.4408327728,27331.604737693262,2,-0.5878943092111332,1224.5783311779355,1.0,,False
usa_NC_0034_0141,34161.26073826202,60.0,3928525.5027334476,27382.256901250745,2,0.13770557581959728,-193.33288873785588,1.0,,False
usa_NC_0034_0142,34211.74950908902,60.0,3928575.0359405065,27432.745672077748,2,1.2094807957636489,-2280.220214118466,1.0,,False
usa_NC_0034_0143,34262.22910326358,60.0,3928624.8612328614,27483.225266252302,2,0.3197861837620626,-561.8850361071331,1.0,,False
usa_NC_0034_0144,34312.78643409504,60.0,3928675.053845996,27533.782597083766,2,3.3135748075198803,-6391.3759761887795,1.0,,False
usa_NC_0034_0145,34363.30533404299,60.0,3928724.5021193265,27584.301497031716,2,4.282438218033024,-8276.565565030285,1.0,,False
usa_NC_0034_0146,34413.86892461401,60.0,3928773.7435976877,27634.86508760274,2,1.0344757160686575,-1954.1537284953606,1.0,,False
usa_NC_0034_0147,34464.05734244732,60.0,3928823.082006407,27685.053505436044,2,-1.062147955766552,2124.8283502790955,1.0,,False
usa_NC_0034_0148,34514.11426921398,60.0,3928872.5230136164,27735.110432202702,2,-3.0606422460194906,6018.464059777622,1.0,,False
usa_NC_0034_0149,34564.24375277637,60.0,3928921.2442240105,27785.239915765094,2,-3.088199322348931,6067.16787965526,1.0,,False
usa_NC_0034_0150,34614.321819548335,61.0,3928970.1570416475,27835.31798253706,2,3.532421541511852,-6821.4465151942295,1.0,,False
usa_NC_0034_0151,34664.48378834546,61.0,3929018.7800512323,27885.479951334186,2,3.9511922889434743,-7643.92446572112,1.0,,False
usa_NC_0034_0152,34714.5287402589,61.0,3929068.0250894274,27935.524903247628,2,-1.0466320169057088,2080.8195801593033,1.0,,False
usa_NC_0034_0153,34764.57444062929,61.0,3929117.2288419525,27985.570603618013,2,-0.5024530169492962,1020.5538557614436,1.0,,False
usa_NC_0034_0154,34814.873520733025,61.0,3929165.9357459196,28035.86968372175,2,-0.21454246433076746,463.34596882434437,1.0,,False
usa_NC_0034_0155,34865.070497526154,61.0,3929215.484206441,28086.06666051488,2,1.1921053353811666,-2272.4669468922543,1.0,,False
usa_NC_0034_0156,34915.25893782643,61.0,3929264.8036819682,28136.255100815157,2,1.4237639520819618,-2722.48052372289,1.0,,False
usa_NC_0034_0157,34965.44985954718,61.0,3929314.0810719645,28186.446022535907,2,1.7937857543462021,-3448.18473616805,1.0,,False
usa_NC_0034_0158,35015.64900090347,61.0,3929363.5858681547,28236.645163892194,2,-1.895164091477764,3729.4730579354923,1.0,,False
usa_NC_0034_0159,35065.86720398649,61.0,3929412.624227439,28286.863366975216,2,9.436701698910134,-18323.570867786893,1.0,,False
usa_NC_0034_0160,35116.06316032463,61.0,3929462.047263109,28337.059323313355,2,1.7300254010869387,-3321.690695743555,1.0,,False
usa_NC_0034_0161,35166.37815559489,62.0,3929512.0117737777,28387.374318583614,2,8.36791394016233,-16240.300825476143,1.0,,False
usa_NC_0034_0162,35216.58400748825,62.0,3929561.170750325,28437.580170476976,2,-3.2529259801263133,6371.380961703441,1.0,,False
usa_NC_0034_0163,35267.01652244233,62.0,3929609.568071926,28488.01268543106,2,4.674646297840352,-9066.678419545357,1.0,,False
usa_NC_0034_0164,35317.00768765903,62.0,3929658.7648298894,28538.003850647758,2,-1.227424211012737,2420.079169111594,1.0,,False
usa_NC_0034_0165,35366.978001511015,62.0,3929708.1477312585,28587.97416449974,2,4.338512462239248,-8410.838596511043,1.0,,False
usa_NC_0034_0166,35416.96118381426,62.0,3929757.594090531,28637.957346802985,2,4.466359023137247,-8662.54830973278,1.0,,False
usa_NC_0034_0167,35466.92590524724,62.0,3929806.9475565283,28687.922068235966,2,0.6083276127920122,-1163.1523562370016,1.0,,False
usa_NC_0034_0168,35516.87062653197,62.0,3929855.873712358,28737.866789520696,2,0.35330186189195206,-676.8974553754459,1.0,,False
usa_NC_0034_0169,35566.81419436207,62.0,3929905.0411147666,28787.810357350798,2,-2.02487349888056,3942.020091812745,1.0,,False
usa_NC_0034_0170,35616.761410414234,62.0,3929954.2550450796,28837.75757340296,2,1.958564026582398,-3809.7863219785004,1.0,,False
usa_NC_0034_0214,37827.06318401595,67.0,3932113.631011813,31048.059347004673,2,0.33649210489563275,-648.0361670764923,1.0,,False
usa_NC_0034_0219,38078.14529410866,67.0,3932354.5499678454,31299.141457097387,2,-3.2004915189464738,6233.05224350222,1.0,,False
usa_NC_0034_0220,38128.37559824382,67.0,3932402.3414176595,31349.37176123255,2,2.6348189315763384,-5120.78676047021,1.0,,False
usa_NC_0034_0221,38178.33365342308,67.0,3932451.253080698,31399.329816411802,2,3.3447503011807727,-6493.994413172879,1.0,,False
usa_NC_0034_0222,38228.979298112106,68.0,3932501.866413623,31449.975461100832,2,9.603484257578137,-18656.926740825962,1.0,,False
usa_NC_0034_0223,38279.5552916943,68.0,3932548.9212903264,31500.551454683024,2,2.685732651306096,-5197.566453735388,1.0,,False
usa_NC_0034_0224,38329.346598834665,68.0,3932597.7823057356,31550.34276182339,2,-0.8497042656474962,1681.7168037067345,1.0,,False
usa_NC_0034_0225,38379.2002685716,68.0,3932647.1554743694,31600.196431560325,2,-2.1984898158137964,4310.739224978329,1.0,,False
usa_NC_0034_0226,38429.05783940196,68.0,3932696.5608980916,31650.054002390687,2,2.8688563015118596,-5546.103780517847,1.0,,False
usa_NC_0034_0227,38478.79097384117,68.0,3932745.422622363,31699.787136829895,2,0.9289240701751886,-1766.198569327452,1.0,,False
usa_NC_0034_0228,38529.48561127555,68.0,3932792.1291685677,31750.481774264277,2,5.958491420776937,-11559.934121964847,1.0,,False
usa_NC_0034_0229,38579.47159571627,68.0,3932841.860353577,31800.467758704996,2,-5.799728841796181,11328.38625344482,1.0,,False
usa_NC_0034_0230,38629.227582943015,68.0,3932890.2213875046,31850.22374593174,2,5.589959639271117,-10836.24486975857,1.0,,False
usa_NC_0034_0231,38679.08327737934,68.0,3932938.2328904043,31900.079440368063,2,-0.1533467345971301,334.2537720089644,1.0,,False
usa_NC_0034_0232,38729.08568564711,69.0,3932988.0159121915,31950.081848635833,2,5.275817611271852,-10224.388824057838,1.0,,False
usa_NC_0034_0233,38779.12253471113,69.0,3933035.7033523433,32000.118697699858,2,0.8340290509458295,-1587.9000096322243,1.0,,False
usa_NC_0034_0234,38829.061429738285,69.0,3933085.359131942,32050.05759272701,2,-5.297018945514141,10347.642317663864,1.0,,False
usa_NC_0034_0235,38879.13055710858,69.0,3933133.037382225,32100.12672009731,2,-2.924384791293976,5718.169430689912,1.0,,False
usa_NC_0034_0236,38929.09385432205,69.0,3933182.7529831566,32150.090017310773,2,2.815727690051269,-5450.019819959581,1.0,,False
usa_NC_0034_0237,38978.90786012911,69.0,3933232.0988772633,32199.904023117837,2,3.8741638281402935,-7500.370538389581,1.0,,False
usa_NC_0034_0238,39029.187472108155,69.0,3933279.502646504,32250.18363509688,2,5.327146130227032,-10334.122476485636,1.0,,False
usa_NC_0034_0239,39078.90860416888,69.0,3933327.9870208963,32299.904767157605,2,3.624740237056801,-7023.207059360655,1.0,,False
usa_NC_0034_0240,39130.85323062458,69.0,3933379.6335170707,32351.84939361331,2,-0.030268453979072994,104.28105688108371,1.0,,False
usa_NC_0034_0241,39181.286594327816,69.0,3933426.825253221,32402.28275731654,2,-3.0156594929575657,5903.015134156574,1.0,,False
usa_NC_0034_0242,39232.51664285423,69.0,3933477.9604810653,32453.512805842955,2,-3.1018623202824207,6081.795989523479,1.0,,False
usa_NC_0034_0243,39283.16940362314,70.0,3933524.9754305515,32504.165566611868,2,-0.9463608670117476,1874.6757159795454,1.0,,False
usa_NC_0034_0244,39332.99071966243,70.0,3933574.5087046786,32553.98688265116,2,9.74836732397212,-18935.697812057166,1.0,,False
usa_NC_0034_0245,39383.000600844854,70.0,3933622.3364756536,32603.99676383358,2,3.0285714194398357,-5864.204918542983,1.0,,False
usa_NC_0034_0246,39434.72849479993,70.0,3933673.772165765,32655.724657788654,3,0.48779767460468554,-899.9260011280775,0.9999996715141372,0.00027957487454599014,False
usa_NC_0034_0247,39485.721338848554,70.0,3933720.284908878,32706.71750183728,2,3.573946655507226,-6909.665358981822,1.0,,False
usa_NC_0034_0248,39535.22412944077,70.0,3933769.2090626056,32756.220292429498,2,-3.170307884028012,6213.068171974092,1.0,,False
usa_NC_0034_0249,39584.73248528121,70.0,3933817.6868327595,32805.728648269935,2,3.9996138122239966,-7739.603080057018,1.0,,False
usa_NC_0034_0250,39634.23106361787,70.0,3933866.6331429207,32855.2272266066,2,2.070112750540594,-3982.115012883937,1.0,,False
usa_NC_0035_0001,39684.13022882227,70.0,3933916.4933450012,32905.126391811,2,1.6122920839201849,-3086.590173670533,1.0,,False
usa_NC_0035_0002,39733.61724275137,70.0,3933965.142807126,32954.61340574009,2,-0.7402262260749459,1490.7460551963782,1.0,,False
usa_NC_0035_0003,39783.77467639082,71.0,3934012.637778926,33004.77083937955,2,8.384088520978159,-16275.451565260695,1.0,,False
usa_NC_0035_0004,39834.29763760177,71.0,3934063.119667051,33055.293800590494,2,6.445509948500702,-12490.702401269224,1.0,,False
usa_NC_0035_0005,39884.10145479113,71.0,3934111.112816866,33105.09761777986,2,0.6677483392366483,-1255.7431789921386,1.0,,False
usa_NC_0035_0006,39933.61508059988,71.0,3934160.0974097326,33154.6112435886,2,5.440934733629926,-10543.258994363436,1.0,,False
usa_NC_0035_0007,39983.23039886987,71.0,3934209.3756902055,33204.226561858595,2,-3.061100200902878,6004.375277305313,1.0,,False
usa_NC_0035_0008,40033.01437696877,71.0,3934257.9866776057,33254.0105399575,2,-5.271180506930421,10303.932391575077,1.0,,False
usa_NC_0035_0009,40082.73781801512,71.0,3934306.807082696,33303.73398100385,2,5.119272608672436,-9919.783305181934,1.0,,False
usa_NC_0035_0010,40132.44212779288,71.0,3934355.7430521734,33353.4382907816,2,0.33038846087219587,-598.6604923633369,1.0,,False
usa_NC_0035_0011,40182.23975318806,71.0,3934405.370996308,33403.23591617679,2,-1.5857190435115924,3134.301160133979,1.0,,False
usa_NC_0035_0012,40232.09389847189,71.0,3934453.912794984,33453.090061460614,2,-1.9343918713488055,3805.4489585418246,1.0,,False
usa_NC_0035_0013,40281.816763489325,72.0,3934502.8065348696,33502.81292647805,2,-3.1751093131067076,6216.332571128246,1.0,,False
usa_NC_0035_0014,40332.16851740355,72.0,3934553.150164207,33553.16468039228,2,-0.7481027587226045,1502.3293923615179,1.0,,False
usa_NC_0035_0015,40382.44548858342,72.0,3934601.218713147,33603.441651572146,2,2.51631970640339,-4856.997812016515,1.0,,False
usa_NC_0035_0016,40432.133293786406,72.0,3934650.3662084797,33653.12945677513,2,2.5803714092272867,-4985.00658147866,1.0,,False
usa_NC_0035_0017,40481.83635334172,72.0,3934699.381997612,33702.83251633045,2,4.800337034442678,-9310.13611658458,1.0,,False
usa_NC_0035_0018,40531.46739195728,72.0,3934748.365183372,33752.46355494601,2,-2.3914523013023135,4681.314380341164,1.0,,False
usa_NC_0035_0019,40583.2425339855,72.0,3934799.470547365,33804.23869697423,2,4.5684988147139345,-8853.940822760396,1.0,,False
usa_NC_0035_0020,40633.4164020891,72.0,3934847.3837560723,33854.41256507782,2,1.6636967314007802,-3208.630891112131,1.0,,False
usa_NC_0035_0021,40683.05899755399,72.0,3934895.924556156,33904.05516054272,2,3.0671085783528915,-5936.777237275803,1.0,,False
usa_NC_0035_0022,40732.82463671709,72.0,3934945.6746952673,33953.82079970581,2,-0.3073683808248857,637.6019460740744,1.0,,False
usa_NC_0035_0023,40782.47450450101,73.0,3934994.258257775,34003.47066748974,2,3.7924672889137248,-7343.636397340964,1.0,,False
usa_NC_0035_0024,40832.08377305754,73.0,3935043.5935081746,34053.07993604626,2,-2.2755958489910237,4465.680954078665,1.0,,False
usa_NC_0035_0025,40881.794883790666,73.0,3935093.1744692386,34102.79104677939,2,0.07888296052874014,-113.04878301613495,1.0,,False
usa_NC_0035_0026,40931.464741304495,73.0,3935142.256256406,34152.46090429322,2,1.7494377825888403,-3371.9784523554376,1.0,,False
usa_NC_0035_0027,40981.356306200425,73.0,3935190.9558716635,34202.35246918915,2,-1.101264362318029,2169.4991306165616,1.0,,False
usa_NC_0035_0028,41031.01996989988,73.0,3935240.354948317,34252.0161328886,2,1.9548049089313217,-3779.8248381264293,1.0,,False
usa_NC_0035_0029,41080.63790708121,73.0,3935289.4613161287,34301.63407006994,2,-4.789675412683426,9341.170472248274,1.0,,False
usa_NC_0035_0030,41130.221683822405,73.0,3935338.4473478855,34351.21784681113,2,-1.9108496627845166,3734.2472277721063,1.0,,False
usa_NC_0035_0031,41179.78803078202,73.0,3935387.526669868,34400.78419377075,2,4.078810445345353,-7922.253358914231,1.0,,False
usa_NC_0035_0032,41229.51330970026,73.0,3935436.315594014,34450.50947268899,2,-6.0696303967017915,11815.672192006357,1.0,,False
usa_NC_0035_0038,41528.276770084376,74.0,3935733.721339809,34749.2729330731,1,,,,,False
usa_NC_0035_0039,41577.840556082185,74.0,3935783.23120412,34798.83671907091,1,,,,,False
usa_NC_0035_0040,41627.54678714965,74.0,3935832.0895516383,34848.54295013838,1,,,,,False
usa_NC_0035_0041,41678.210720139294,74.0,3935882.3656594795,34899.20688312802,1,,,,,False
usa_NC_0035_0042,41728.10053033167,74.0,3935931.0743015674,34949.096693320396,1,,,,,False
usa_NC_0035_0043,41777.76976119212,74.0,3935980.7435181034,34998.76592418084,1,,,,,False
usa_NC_0035_0044,41827.497108150514,75.0,3936030.4658927266,35048.49327113924,3,-0.15498996900996415,305.76924362982504,0.9984224394705467,0.006160833057190347,False
usa_NC_0035_0045,41877.015642853345,75.0,3936079.666201832,35098.01180584207,3,-0.10538396001368666,209.53959366927245,0.9928113832275873,0.008967343498836974,False
usa_NC_0035_0046,41927.098443191935,75.0,3936129.650356181,35148.09460618066,3,-0.08603930248963516,181.60505847235493,0.9942275400526503,0.006555932155720343,False
usa_NC_0035_0047,41977.203509738356,75.0,3936179.7008536686,35198.19967272708,3,-0.11491184367685013,246.93754853438534,0.998529415398871,0.004409906363439873,False
usa_NC_0035_0048,42026.91945575353,75.0,3936229.3443304133,35247.915618742256,3,-0.05934917291603554,145.13883442630595,0.9920319299488618,0.00531898073615385,False
usa_NC_0035_0049,42076.73572692936,75.0,3936279.1586908093,35297.73188991808,3,0.050135099500990106,-57.5062778242578,0.9975846260521294,0.0024669434617187362,False
usa_NC_0035_0050,42126.655895584474,75.0,3936329.0699765556,35347.6520585732,3,0.12417641972841999,-193.3985349370704,0.9996432536405496,0.0023458292075085535,False
usa_NC_0035_0051,42176.52213109144,75.0,3936378.934123407,35397.51829408017,3,0.16067717276947988,-258.2516230611047,0.9944782094960151,0.011972821518027347,False
usa_NC_0035_0052,42226.757751041274,75.0,3936429.030048727,35447.75391403,3,0.23422178481324138,-385.374196857591,0.9993686850294463,0.005886910885844668,False
usa_NC_0035_0053,42276.44389761843,75.0,3936478.5156418374,35497.44006060716,3,0.3315904628253472,-566.0016085000849,0.9982090916680336,0.014045200680138594,False
usa_NC_0035_0054,42326.11497507269,76.0,3936528.069107018,35547.11113806142,3,0.27825387441054555,-469.6285343714175,0.9886670712515317,0.02979114974451478,False
usa_NC_0035_0055,42375.79316171193,76.0,3936577.490519379,35596.78932470066,3,0.632149257022001,-1127.3358786517174,0.9998820495578676,0.006865861406241779,False
usa_NC_0035_0056,42425.50853160199,76.0,3936626.8534795786,35646.504694590716,3,0.6485713862435045,-1160.3933887017733,0.9998927814379056,0.006716083040031226,False
usa_NC_0035_0057,42475.1995635436,76.0,3936676.5212732838,35696.19572653233,3,0.7403269418808018,-1331.1764210344813,0.9995376338293273,0.0159227107112858,False
usa_NC_0035_0058,42524.9183714299,76.0,3936726.233256242,35745.914534418625,3,0.704021811225487,-1258.7039676571203,0.9998710075530722,0.007996432340580291,False
usa_NC_0035_0059,42575.1461170439,76.0,3936776.275005339,35796.142280032625,3,0.6180441446593223,-1092.8849214263785,0.9999988180227974,0.0006719304197856562,False
usa_NC_0035_0060,42625.02093897037,76.0,3936826.125300449,35846.01710195909,3,0.7107397242800237,-1260.927388716068,0.9999288361561035,0.005995918792627621,False
usa_NC_0035_0061,42675.322956815675,76.0,3936876.1793838157,35896.3191198044,3,0.6157817854581185,-1072.791395294993,0.999906232501116,0.005963117497958935,False
usa_NC_0035_0062,42725.0229560034,76.0,3936925.876104028,35946.019118992124,3,0.5296587815644649,-911.9519207481698,0.9997085378370819,0.009043792060903846,False
usa_NC_0035_0063,42774.813574290536,76.0,3936975.658130635,35995.80973727926,3,0.6525797984175936,-1132.5808429487593,0.999999802603571,0.0002899367818261193,False
usa_NC_0035_0064,42824.574072120704,77.0,3937025.4147098735,36045.57023510943,3,0.8694240941435571,-1535.2001390470311,0.9998414604817549,0.010948001991861035,False
usa_NC_0035_0065,42875.43499084776,77.0,3937074.33076301,36096.431153836485,3,1.0390182158826662,-1862.209564456022,0.9999978581728437,0.0015206029792444288,False
usa_NC_0035_0066,42924.90175462294,77.0,3937123.490534698,36145.89791761166,3,1.039962345242849,-1865.8197324232328,0.9999899644124215,0.0032945127799592733,False
usa_NC_0035_0067,42974.13439322244,77.0,3937172.6908767736,36195.13055621117,3,1.1069838161503511,-1994.6377781972183,0.9999738027670387,0.005665975228047778,False
usa_NC_0035_0068,43023.58289539141,77.0,3937221.7622292303,36244.579058380135,3,1.0889003999819054,-1964.9532365194593,0.9999999715269856,0.0001837404972679612,False
usa_NC_0035_0069,43073.49205517411,77.0,3937271.4850663515,36294.488218162835,3,1.065041571431436,-1914.394976306344,0.9999702602709131,0.005808199455797008,False
usa_NC_0035_0070,43122.97255396769,77.0,3937320.7979339026,36343.96871695641,3,1.0292734360784068,-1848.39713153592,0.9999968788050986,0.0018184103164750492,False
usa_NC_0035_0071,43172.75315303318,77.0,3937370.451016516,36393.74931602191,3,1.017603103894622,-1821.2413541639992,0.9999991841000365,0.0009191725728868036,False
usa_NC_0035_0072,43222.208027243345,77.0,3937419.900577457,36443.20419023207,3,0.9828073384864457,-1754.7850677928172,0.999998439340547,0.0012277863567359746,False
usa_NC_0035_0073,43272.584900143855,77.0,3937469.679884044,36493.58106313258,3,0.917115880494291,-1623.8616527192316,0.9999799440107368,0.004107245032171712,False
usa_NC_0035_0074,43322.028647976425,78.0,3937518.9864327786,36543.02481096515,3,0.8738427843755537,-1543.7626224138558,0.9991353892681487,0.025705818951221877,False
usa_NC_0035_0075,43371.92937038256,78.0,3937568.6155437045,36592.925533371286,3,0.9039573157616412,-1600.0969494332232,0.9999757117231833,0.004455039408143464,False
usa_NC_0035_0076,43421.41898032443,78.0,3937617.8772309697,36642.415143313156,3,0.8540704832656499,-1506.8089748415998,0.9998917527358648,0.008886396440310248,False
usa_NC_0035_0077,43470.8158934293,78.0,3937667.2428446435,36691.81205641803,3,0.8126862367894607,-1428.2037152209323,0.9999574060749591,0.005304030165076132,False
usa_NC_0035_0078,43521.62334676318,78.0,3937716.969520094,36742.61950975191,3,0.724494465557206,-1251.068101295193,0.9999190547158396,0.00651851134896658,False
usa_NC_0035_0079,43572.07936392413,78.0,3937766.1180187464,36793.07552691286,3,0.6453798033879711,-1115.2523094435976,0.9999373737903225,0.005107484223286822,False
usa_NC_0035_0080,43623.35327250828,78.0,3937816.0050791586,36844.349435497,3,0.5889977761616434,-996.6909821842011,0.9998962597683446,0.005999427228960373,False
usa_NC_0035_0081,43672.904255508925,78.0,3937865.5557110673,36893.90041849765,3,0.5434596408188765,-910.9569118069986,0.9999809046106467,0.002374847369824607,False
usa_NC_0035_0082,43723.47945484268,78.0,3937915.311011195,36944.475617831406,3,0.3842423889896848,-605.0879235065546,0.9999782880531436,0.0017904383526189918,False
usa_NC_0035_0083,43773.112101728984,78.0,3937964.883942684,36994.10826471771,3,0.3782007427434454,-589.2556920730899,0.998253352543463,0.015819932153127037,False
usa_NC_0035_0084,43834.925521375095,79.0,3938013.589236532,37055.92168436382,3,0.3679195498215643,-604.9432903685567,0.9998024985100832,0.00517107628239671,False
usa_NC_0035_0085,43895.226025468124,79.0,3938063.799750237,37116.22218845685,3,0.35177067443529764,-537.3367974446662,0.9998916494984312,0.0036618337552593613,False
usa_NC_0035_0086,43945.11240626731,79.0,3938113.3970034234,37166.10856925604,3,0.3206167122106699,-471.65382467955624,0.9995514755987143,0.006791670558497705,False
usa_NC_0035_0087,43994.60467752388,79.0,3938162.8878618246,37215.600840512605,3,0.42895628530741897,-675.5618022481553,0.9996401015907892,0.00813918957943396,False
usa_NC_0035_0088,44052.17366688578,79.0,3938212.805825507,37273.1698298745,3,0.45327072085040976,-690.9812273826676,0.9995570312470424,0.009542022217224742,False
usa_NC_0035_0089,44104.1116217039,79.0,3938262.0020097103,37325.10778469263,3,0.5267544120288435,-844.0700098863829,0.9999955725931546,0.0011083676956384514,False
usa_NC_0035_0090,44153.7883084023,79.0,3938311.4999087527,37374.78447139102,3,0.6211588432568123,-1014.0281467992892,0.9999986298155841,0.0007270972162077411,False
usa_NC_0036_0001,44206.05173650781,79.0,3938361.1175404624,37427.04789949654,3,0.819647962329686,-1363.807836538082,0.9998062632316547,0.011409732501415979,False
usa_NC_0036_0002,44255.55787565447,79.0,3938410.5577551303,37476.5540386432,3,0.8239842641425014,-1367.7100610949562,0.9997166565981672,0.01387193374194561,False
usa_NC_0036_0003,44305.1946744384,79.0,3938460.008824281,37526.19083742712,3,0.7885761812717323,-1295.7741572238467,0.9999154747450193,0.007250287949237908,False
usa_NC_0036_0004,44355.733425152175,80.0,3938509.60416059,37576.7295881409,3,0.8438483545268428,-1388.4195375262696,0.9997305902078343,0.01385254615258093,False
usa_NC_0036_0005,44405.41060384041,80.0,3938559.1705323667,37626.40676682914,3,0.8803269401931814,-1461.7732597719357,0.999999777792052,0.0004149768170943977,False
usa_NC_0036_0006,44460.83990975185,80.0,3938608.8641365203,37681.836072740574,3,0.8099182358668634,-1301.8758582518767,0.9997360308154397,0.013160582763029775,False
usa_NC_0036_0007,44510.652765268314,80.0,3938658.38664828,37731.64892825704,3,0.8116521151322257,-1308.1807797764184,0.9999762883681766,0.003952353628115527,False
usa_NC_0036_0008,44561.40429902308,80.0,3938707.9730091887,37782.40046201181,3,0.7584094924896441,-1197.3317213070397,0.9999747992034766,0.003807293578789999,False
usa_NC_0036_0009,44611.442263516976,80.0,3938757.5318123433,37832.4384265057,3,0.6848243884093554,-1053.0249130698412,0.9999994890761418,0.000489505325249593,False
usa_NC_0036_0010,44661.54051204649,80.0,3938807.0796626103,37882.53667503522,3,0.6046935940237398,-894.792987011143,0.9996554972268314,0.011225522111156693,False
usa_NC_0036_0011,44712.953027146206,80.0,3938856.6151208654,37933.94919013493,3,0.46763766027898274,-626.9630144063328,0.9985642398901187,0.01773219162252379,False
usa_NC_0036_0012,44762.849912714955,80.0,3938906.145088524,37983.84607570368,3,0.3556629392016818,-425.1996001278227,0.9999163649195458,0.0032527524643804597,False
usa_NC_0036_0013,44812.594154625214,80.0,3938955.6683231466,38033.59031761394,3,0.2851921482875157,-288.10964232302604,0.999359043721093,0.007222557272068094,False
usa_NC_0036_0014,44862.87515902571,81.0,3939005.1720093177,38083.871322014435,3,0.15353480907034595,-34.120518361885615,0.998650439572624,0.005644120433046595,False
usa_NC_0036_0015,44912.4246657252,81.0,3939054.010531717,38133.420828713926,3,0.05726177975448271,154.08290290144367,0.9963291155401417,0.0034757520614435698,False
usa_NC_0036_0016,44961.14331649517,81.0,3939102.725395887,38182.13947948389,3,-0.04041482681265071,339.17768677826916,0.8903318964369702,0.014184202493758132,False
usa_NC_0036_0017,45011.03608276269,81.0,3939151.557828406,38232.03224575141,3,-0.1463750784172358,529.4437079025231,0.9973688393409752,0.007518183585521876,False
usa_NC_0036_0018,45065.36541755762,81.0,3939199.969397208,38286.36158054635,3,-0.1843066129518704,624.0707661774421,0.990168900447139,0.01836484740671795,False
usa_NC_0036_0019,45114.05192077527,81.0,3939248.6449481887,38335.048083764,3,-0.22657193273714796,702.2067027044798,0.9941169762894592,0.01742960976155039,False
usa_NC_0036_0020,45164.94024634473,81.0,3939298.0152239436,38385.93640933346,3,-0.2815367415830831,793.7887393620985,0.994593875591027,0.02075655179183206,False
usa_NC_0036_0021,45216.8201940713,81.0,3939348.2950209472,38437.81635706002,3,-0.2653064176665975,772.0277698060214,0.9999977554639313,0.0003974765735116517,False
